______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1432: Loss: 0.95 | Accuracy: 0.06
[Training] Itteration/Batch:  25/1432: Loss: 0.76 | Accuracy: 0.69
[Training] Itteration/Batch:  50/1432: Loss: 0.68 | Accuracy: 0.94
[Training] Itteration/Batch:  75/1432: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 100/1432: Loss: 0.60 | Accuracy: 0.94
[Training] Itteration/Batch: 125/1432: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 150/1432: Loss: 0.60 | Accuracy: 0.94
[Training] Itteration/Batch: 175/1432: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 200/1432: Loss: 0.55 | Accuracy: 0.94
[Training] Itteration/Batch: 225/1432: Loss: 0.58 | Accuracy: 0.94
[Training] Itteration/Batch: 250/1432: Loss: 1.44 | Accuracy: 0.81
[Training] Itteration/Batch: 275/1432: Loss: 1.01 | Accuracy: 0.81
[Training] Itteration/Batch: 300/1432: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 325/1432: Loss: 0.25 | Accuracy: 0.94
[Training] Itteration/Batch: 350/1432: Loss: 0.30 | Accuracy: 0.81
[Training] Itteration/Batch: 375/1432: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 400/1432: Loss: 0.63 | Accuracy: 0.94
[Training] Itteration/Batch: 425/1432: Loss: 0.30 | Accuracy: 0.94
[Training] Itteration/Batch: 450/1432: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 475/1432: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 500/1432: Loss: 0.46 | Accuracy: 0.88
[Training] Itteration/Batch: 525/1432: Loss: 0.36 | Accuracy: 0.88
[Training] Itteration/Batch: 550/1432: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 575/1432: Loss: 0.19 | Accuracy: 0.88
[Training] Itteration/Batch: 600/1432: Loss: 0.37 | Accuracy: 0.81
[Training] Itteration/Batch: 625/1432: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 650/1432: Loss: 0.36 | Accuracy: 0.94
[Training] Itteration/Batch: 675/1432: Loss: 1.18 | Accuracy: 0.81
[Training] Itteration/Batch: 700/1432: Loss: 0.29 | Accuracy: 0.81
[Training] Itteration/Batch: 725/1432: Loss: 0.23 | Accuracy: 0.88
[Training] Itteration/Batch: 750/1432: Loss: 0.80 | Accuracy: 0.75
[Training] Itteration/Batch: 775/1432: Loss: 0.48 | Accuracy: 0.88
[Training] Itteration/Batch: 800/1432: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 825/1432: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 850/1432: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 875/1432: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 900/1432: Loss: 0.72 | Accuracy: 0.88
[Training] Itteration/Batch: 925/1432: Loss: 0.31 | Accuracy: 0.94
[Training] Itteration/Batch: 950/1432: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 975/1432: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1000/1432: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1025/1432: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/1432: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/1432: Loss: 0.20 | Accuracy: 0.88
[Training] Itteration/Batch: 1100/1432: Loss: 0.54 | Accuracy: 0.88
[Training] Itteration/Batch: 1125/1432: Loss: 0.81 | Accuracy: 0.94
[Training] Itteration/Batch: 1150/1432: Loss: 0.59 | Accuracy: 0.88
[Training] Itteration/Batch: 1175/1432: Loss: 1.12 | Accuracy: 0.75
[Training] Itteration/Batch: 1200/1432: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/1432: Loss: 0.34 | Accuracy: 0.94
[Training] Itteration/Batch: 1250/1432: Loss: 0.38 | Accuracy: 0.88
[Training] Itteration/Batch: 1275/1432: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/1432: Loss: 0.58 | Accuracy: 0.88
[Training] Itteration/Batch: 1325/1432: Loss: 0.39 | Accuracy: 0.88
[Training] Itteration/Batch: 1350/1432: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/1432: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1400/1432: Loss: 0.46 | Accuracy: 0.88
[Training] Itteration/Batch: 1425/1432: Loss: 1.07 | Accuracy: 0.69

Epoch 1: Val Bin. F1 Majority 0.3932584226131439 | Val Macro F1 Majority 0.6760723285581951 |             Val Bin F1 Individual 0.3529999852180481 | Val Macro F1 Individual 0.6566801249846832 |             Val Accuracy Majority 0.9229907393455505 | Val Accuracy Individual 0.9252973198890686 | Training Loss:0.4160328507423401 |             Val Loss 0.36094269156455994 | Train Runtime Millis 100996.37252208777 | Val Runtime Millis 18335.395397036336

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/1432: Loss: 0.23 | Accuracy: 0.94
[Training] Itteration/Batch:  25/1432: Loss: 0.25 | Accuracy: 0.94
[Training] Itteration/Batch:  50/1432: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch:  75/1432: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 100/1432: Loss: 0.26 | Accuracy: 0.88
[Training] Itteration/Batch: 125/1432: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 150/1432: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 175/1432: Loss: 0.64 | Accuracy: 0.88
[Training] Itteration/Batch: 200/1432: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 225/1432: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 250/1432: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 275/1432: Loss: 0.94 | Accuracy: 0.81
[Training] Itteration/Batch: 300/1432: Loss: 0.34 | Accuracy: 0.94
[Training] Itteration/Batch: 325/1432: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 350/1432: Loss: 2.07 | Accuracy: 0.81
[Training] Itteration/Batch: 375/1432: Loss: 0.47 | Accuracy: 0.88
[Training] Itteration/Batch: 400/1432: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 425/1432: Loss: 0.37 | Accuracy: 0.88
[Training] Itteration/Batch: 450/1432: Loss: 0.83 | Accuracy: 0.81
[Training] Itteration/Batch: 475/1432: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 500/1432: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 525/1432: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 550/1432: Loss: 0.62 | Accuracy: 0.94
[Training] Itteration/Batch: 575/1432: Loss: 0.24 | Accuracy: 0.88
[Training] Itteration/Batch: 600/1432: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 625/1432: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 650/1432: Loss: 0.19 | Accuracy: 0.88
[Training] Itteration/Batch: 675/1432: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 700/1432: Loss: 0.32 | Accuracy: 0.81
[Training] Itteration/Batch: 725/1432: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 750/1432: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 775/1432: Loss: 0.37 | Accuracy: 0.75
[Training] Itteration/Batch: 800/1432: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 825/1432: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 850/1432: Loss: 0.24 | Accuracy: 0.88
[Training] Itteration/Batch: 875/1432: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 900/1432: Loss: 0.27 | Accuracy: 0.81
[Training] Itteration/Batch: 925/1432: Loss: 0.25 | Accuracy: 0.88
[Training] Itteration/Batch: 950/1432: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 975/1432: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/1432: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch: 1025/1432: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/1432: Loss: 1.13 | Accuracy: 0.88
[Training] Itteration/Batch: 1075/1432: Loss: 0.19 | Accuracy: 0.88
[Training] Itteration/Batch: 1100/1432: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/1432: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/1432: Loss: 0.35 | Accuracy: 0.88
[Training] Itteration/Batch: 1175/1432: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 1200/1432: Loss: 0.25 | Accuracy: 0.94
[Training] Itteration/Batch: 1225/1432: Loss: 0.16 | Accuracy: 0.88
[Training] Itteration/Batch: 1250/1432: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1275/1432: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 1300/1432: Loss: 0.41 | Accuracy: 0.88
[Training] Itteration/Batch: 1325/1432: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 1350/1432: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/1432: Loss: 0.57 | Accuracy: 0.81
[Training] Itteration/Batch: 1400/1432: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/1432: Loss: 0.37 | Accuracy: 0.88

Epoch 2: Val Bin. F1 Majority 0.37751561403274536 | Val Macro F1 Majority 0.664105468266787 |             Val Bin F1 Individual 0.33305156230926514 | Val Macro F1 Individual 0.6420818882366877 |             Val Accuracy Majority 0.9086278676986694 | Val Accuracy Individual 0.9089019894599915 | Training Loss:0.2970123887062073 |             Val Loss 0.3723386228084564 | Train Runtime Millis 102165.07752600592 | Val Runtime Millis 18288.72156504076

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/1432: Loss: 0.19 | Accuracy: 1.00
