Device cuda
Split type sit
Training Size: 956, NTA labels 595, YTA labels 361
Validation Size: 320, NTA labels 198, YTA labels 122
Test Size: 320, NTA labels 195, YTA labels 125
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 300
Epoch 0 **** Loss 0.30713340640068054 **** Metrics validation: {'accuracy': 0.59375, 'f1_weighted': 0.5960102683685158, 'macro': 0.5745377188676157, 'micro': 0.59375, 'binary': 0.48412698412698413, 'accuracy_majority': 0.5875, 'macro_majority': 0.585166561910748, 'binary_majority': 0.5540540540540541, 'run_time_millis': 746.4678079995792, 'loss_mean': 0.3245415687561035}
Epoch 1 **** Loss 0.3139341473579407 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.5743116408488724, 'macro': 0.548153993106026, 'micro': 0.575, 'binary': 0.4380165289256198, 'accuracy_majority': 0.56875, 'macro_majority': 0.5638260045039706, 'binary_majority': 0.5174825174825175, 'run_time_millis': 2164.5484030013904, 'loss_mean': 0.3242887556552887}
Epoch 2 **** Loss 0.2905660569667816 **** Metrics validation: {'accuracy': 0.61875, 'f1_weighted': 0.6098921289710763, 'macro': 0.5792922108711582, 'micro': 0.61875, 'binary': 0.45045045045045046, 'accuracy_majority': 0.59375, 'macro_majority': 0.5818423063005107, 'binary_majority': 0.5112781954887219, 'run_time_millis': 2061.1453339952277, 'loss_mean': 0.3229939341545105}
Epoch 3 **** Loss 0.3217005133628845 **** Metrics validation: {'accuracy': 0.525, 'f1_weighted': 0.5191440648115533, 'macro': 0.5240890767484638, 'micro': 0.525, 'binary': 0.5449101796407185, 'accuracy_majority': 0.58125, 'macro_majority': 0.5670261319116281, 'binary_majority': 0.6455026455026456, 'run_time_millis': 546.435187003226, 'loss_mean': 0.3213439881801605}
Epoch 4 **** Loss 0.28999343514442444 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.5781919887341574, 'macro': 0.5744015021123455, 'micro': 0.575, 'binary': 0.5584415584415585, 'accuracy_majority': 0.625, 'macro_majority': 0.6212121212121212, 'binary_majority': 0.6590909090909091, 'run_time_millis': 2163.038876009523, 'loss_mean': 0.3193635940551758}
Epoch 5 **** Loss 0.31595373153686523 **** Metrics validation: {'accuracy': 0.6, 'f1_weighted': 0.6033971273139994, 'macro': 0.5992329067355484, 'micro': 0.6, 'binary': 0.5816993464052287, 'accuracy_majority': 0.65625, 'macro_majority': 0.6532019704433498, 'binary_majority': 0.6857142857142857, 'run_time_millis': 1200.2206760080298, 'loss_mean': 0.3196755349636078}
Epoch 6 **** Loss 0.29937124252319336 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.5793467612367256, 'macro': 0.5736510051334299, 'micro': 0.575, 'binary': 0.5496688741721854, 'accuracy_majority': 0.61875, 'macro_majority': 0.616216428768039, 'binary_majority': 0.6473988439306358, 'run_time_millis': 797.1372500032885, 'loss_mean': 0.3240773379802704}
Epoch 7 **** Loss 0.3146209418773651 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.5573975636766335, 'macro': 0.5180509413067553, 'micro': 0.575, 'binary': 0.35238095238095246, 'accuracy_majority': 0.53125, 'macro_majority': 0.5104238913141039, 'binary_majority': 0.40944881889763785, 'run_time_millis': 2584.5367459987756, 'loss_mean': 0.3322452902793884}
Epoch 8 **** Loss 0.34777989983558655 **** Metrics validation: {'accuracy': 0.5625, 'f1_weighted': 0.5594164289310287, 'macro': 0.5301225037758013, 'micro': 0.5625, 'binary': 0.4067796610169491, 'accuracy_majority': 0.5375, 'macro_majority': 0.5301587301587302, 'binary_majority': 0.4714285714285714, 'run_time_millis': 547.6404310029466, 'loss_mean': 0.3291947543621063}
Epoch 9 **** Loss 0.26009121537208557 **** Metrics validation: {'accuracy': 0.5625, 'f1_weighted': 0.5594164289310287, 'macro': 0.5301225037758013, 'micro': 0.5625, 'binary': 0.4067796610169491, 'accuracy_majority': 0.5375, 'macro_majority': 0.5301587301587302, 'binary_majority': 0.4714285714285714, 'run_time_millis': 1150.0319490005495, 'loss_mean': 0.33011141419410706}
Evaluating
{'accuracy': 0.61875, 'f1_weighted': 0.6098921289710763, 'macro': 0.5792922108711582, 'micro': 0.61875, 'binary': 0.45045045045045046, 'accuracy_majority': 0.59375, 'macro_majority': 0.5818423063005107, 'binary_majority': 0.5112781954887219, 'run_time_millis': 1660.446096007945, 'loss_mean': 0.3229939341545105}
