______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2168: Loss: 2.16 | Accuracy: 0.52
[Training] Itteration/Batch:  25/2168: Loss: 1.76 | Accuracy: 0.57
[Training] Itteration/Batch:  50/2168: Loss: 2.46 | Accuracy: 0.67
[Training] Itteration/Batch:  75/2168: Loss: 1.75 | Accuracy: 0.68
[Training] Itteration/Batch: 100/2168: Loss: 1.77 | Accuracy: 0.66
[Training] Itteration/Batch: 125/2168: Loss: 2.30 | Accuracy: 0.76
[Training] Itteration/Batch: 150/2168: Loss: 1.70 | Accuracy: 0.67
[Training] Itteration/Batch: 175/2168: Loss: 3.26 | Accuracy: 0.74
[Training] Itteration/Batch: 200/2168: Loss: 1.79 | Accuracy: 0.75
[Training] Itteration/Batch: 225/2168: Loss: 3.09 | Accuracy: 0.82
[Training] Itteration/Batch: 250/2168: Loss: 1.32 | Accuracy: 0.81
[Training] Itteration/Batch: 275/2168: Loss: 1.71 | Accuracy: 0.92
[Training] Itteration/Batch: 300/2168: Loss: 1.28 | Accuracy: 0.89
[Training] Itteration/Batch: 325/2168: Loss: 3.30 | Accuracy: 0.78
[Training] Itteration/Batch: 350/2168: Loss: 2.93 | Accuracy: 0.86
[Training] Itteration/Batch: 375/2168: Loss: 1.83 | Accuracy: 0.88
[Training] Itteration/Batch: 400/2168: Loss: 1.50 | Accuracy: 0.96
[Training] Itteration/Batch: 425/2168: Loss: 1.66 | Accuracy: 0.98
[Training] Itteration/Batch: 450/2168: Loss: 1.18 | Accuracy: 0.96
[Training] Itteration/Batch: 475/2168: Loss: 0.97 | Accuracy: 0.95
[Training] Itteration/Batch: 500/2168: Loss: 2.36 | Accuracy: 0.91
[Training] Itteration/Batch: 525/2168: Loss: 2.69 | Accuracy: 0.89
[Training] Itteration/Batch: 550/2168: Loss: 1.81 | Accuracy: 0.94
[Training] Itteration/Batch: 575/2168: Loss: 2.47 | Accuracy: 0.90
[Training] Itteration/Batch: 600/2168: Loss: 2.11 | Accuracy: 0.96
[Training] Itteration/Batch: 625/2168: Loss: 1.70 | Accuracy: 0.98
[Training] Itteration/Batch: 650/2168: Loss: 0.99 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2168: Loss: 1.15 | Accuracy: 0.96
[Training] Itteration/Batch: 700/2168: Loss: 1.23 | Accuracy: 0.95
[Training] Itteration/Batch: 725/2168: Loss: 1.44 | Accuracy: 0.98
[Training] Itteration/Batch: 750/2168: Loss: 1.38 | Accuracy: 0.96
[Training] Itteration/Batch: 775/2168: Loss: 2.51 | Accuracy: 0.89
[Training] Itteration/Batch: 800/2168: Loss: 1.36 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2168: Loss: 2.48 | Accuracy: 0.94
[Training] Itteration/Batch: 850/2168: Loss: 0.91 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2168: Loss: 1.58 | Accuracy: 0.96
[Training] Itteration/Batch: 900/2168: Loss: 3.09 | Accuracy: 0.92
[Training] Itteration/Batch: 925/2168: Loss: 1.99 | Accuracy: 0.96
[Training] Itteration/Batch: 950/2168: Loss: 1.04 | Accuracy: 0.98
[Training] Itteration/Batch: 975/2168: Loss: 0.95 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2168: Loss: 1.80 | Accuracy: 0.96
[Training] Itteration/Batch: 1025/2168: Loss: 1.32 | Accuracy: 0.98
[Training] Itteration/Batch: 1050/2168: Loss: 1.15 | Accuracy: 0.98
[Training] Itteration/Batch: 1075/2168: Loss: 1.65 | Accuracy: 0.96
[Training] Itteration/Batch: 1100/2168: Loss: 1.26 | Accuracy: 0.98
[Training] Itteration/Batch: 1125/2168: Loss: 1.46 | Accuracy: 0.95
[Training] Itteration/Batch: 1150/2168: Loss: 3.08 | Accuracy: 0.86
[Training] Itteration/Batch: 1175/2168: Loss: 2.05 | Accuracy: 0.96
[Training] Itteration/Batch: 1200/2168: Loss: 1.14 | Accuracy: 0.81
[Training] Itteration/Batch: 1225/2168: Loss: 1.10 | Accuracy: 0.98
[Training] Itteration/Batch: 1250/2168: Loss: 1.25 | Accuracy: 0.98
[Training] Itteration/Batch: 1275/2168: Loss: 0.88 | Accuracy: 0.96
[Training] Itteration/Batch: 1300/2168: Loss: 1.48 | Accuracy: 0.79
[Training] Itteration/Batch: 1325/2168: Loss: 0.71 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2168: Loss: 1.02 | Accuracy: 0.98
[Training] Itteration/Batch: 1375/2168: Loss: 2.13 | Accuracy: 0.81
[Training] Itteration/Batch: 1400/2168: Loss: 0.68 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2168: Loss: 5.21 | Accuracy: 0.90
[Training] Itteration/Batch: 1450/2168: Loss: 1.21 | Accuracy: 0.87
[Training] Itteration/Batch: 1475/2168: Loss: 0.66 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2168: Loss: 3.60 | Accuracy: 0.91
[Training] Itteration/Batch: 1525/2168: Loss: 0.67 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2168: Loss: 0.90 | Accuracy: 0.98
[Training] Itteration/Batch: 1575/2168: Loss: 0.89 | Accuracy: 0.98
[Training] Itteration/Batch: 1600/2168: Loss: 0.71 | Accuracy: 0.93
[Training] Itteration/Batch: 1625/2168: Loss: 1.53 | Accuracy: 0.80
[Training] Itteration/Batch: 1650/2168: Loss: 1.00 | Accuracy: 0.94
[Training] Itteration/Batch: 1675/2168: Loss: 0.96 | Accuracy: 0.87
[Training] Itteration/Batch: 1700/2168: Loss: 1.68 | Accuracy: 0.96
[Training] Itteration/Batch: 1725/2168: Loss: 0.59 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2168: Loss: 1.65 | Accuracy: 0.93
[Training] Itteration/Batch: 1775/2168: Loss: 1.98 | Accuracy: 0.82
[Training] Itteration/Batch: 1800/2168: Loss: 1.68 | Accuracy: 0.85
[Training] Itteration/Batch: 1825/2168: Loss: 0.84 | Accuracy: 0.92
[Training] Itteration/Batch: 1850/2168: Loss: 1.25 | Accuracy: 0.92
[Training] Itteration/Batch: 1875/2168: Loss: 1.39 | Accuracy: 0.90
[Training] Itteration/Batch: 1900/2168: Loss: 2.41 | Accuracy: 0.83
[Training] Itteration/Batch: 1925/2168: Loss: 1.79 | Accuracy: 0.84
[Training] Itteration/Batch: 1950/2168: Loss: 0.98 | Accuracy: 0.98
[Training] Itteration/Batch: 1975/2168: Loss: 0.66 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2168: Loss: 1.24 | Accuracy: 0.87
[Training] Itteration/Batch: 2025/2168: Loss: 1.03 | Accuracy: 0.96
[Training] Itteration/Batch: 2050/2168: Loss: 0.99 | Accuracy: 0.98
[Training] Itteration/Batch: 2075/2168: Loss: 0.87 | Accuracy: 0.98
[Training] Itteration/Batch: 2100/2168: Loss: 1.10 | Accuracy: 0.96
[Training] Itteration/Batch: 2125/2168: Loss: 0.73 | Accuracy: 0.96
[Training] Itteration/Batch: 2150/2168: Loss: 1.64 | Accuracy: 0.92

Epoch 1: Val Bin. F1 Majority 0.391259104013443 | Val Macro F1 Majority 0.6824175736885938 |             Val Bin F1 Individual 0.3618921637535095 | Val Macro F1 Individual 0.6663127108125882 |             Val Accuracy Majority 0.9493506550788879 | Val Accuracy Individual 0.9440334439277649 | Training Loss:1.625038981437683 |             Val Loss 1.2971843481063843 | Train Runtime Millis 187552.9060389381 | Val Runtime Millis 33257.19981896691

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2168: Loss: 0.82 | Accuracy: 0.85
[Training] Itteration/Batch:  25/2168: Loss: 0.82 | Accuracy: 0.96
[Training] Itteration/Batch:  50/2168: Loss: 0.71 | Accuracy: 0.88
[Training] Itteration/Batch:  75/2168: Loss: 1.01 | Accuracy: 0.98
[Training] Itteration/Batch: 100/2168: Loss: 0.67 | Accuracy: 0.96
[Training] Itteration/Batch: 125/2168: Loss: 1.05 | Accuracy: 0.96
[Training] Itteration/Batch: 150/2168: Loss: 2.32 | Accuracy: 0.96
[Training] Itteration/Batch: 175/2168: Loss: 0.44 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2168: Loss: 0.51 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2168: Loss: 1.15 | Accuracy: 0.96
[Training] Itteration/Batch: 250/2168: Loss: 1.31 | Accuracy: 0.96
[Training] Itteration/Batch: 275/2168: Loss: 1.02 | Accuracy: 0.92
[Training] Itteration/Batch: 300/2168: Loss: 2.38 | Accuracy: 0.88
[Training] Itteration/Batch: 325/2168: Loss: 0.45 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2168: Loss: 1.01 | Accuracy: 0.98
[Training] Itteration/Batch: 375/2168: Loss: 0.63 | Accuracy: 0.98
[Training] Itteration/Batch: 400/2168: Loss: 0.85 | Accuracy: 0.98
[Training] Itteration/Batch: 425/2168: Loss: 0.80 | Accuracy: 0.88
[Training] Itteration/Batch: 450/2168: Loss: 0.63 | Accuracy: 0.92
[Training] Itteration/Batch: 475/2168: Loss: 0.66 | Accuracy: 0.94
[Training] Itteration/Batch: 500/2168: Loss: 0.97 | Accuracy: 0.98
[Training] Itteration/Batch: 525/2168: Loss: 1.87 | Accuracy: 0.73
[Training] Itteration/Batch: 550/2168: Loss: 0.45 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2168: Loss: 0.59 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2168: Loss: 2.03 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2168: Loss: 0.45 | Accuracy: 0.95
[Training] Itteration/Batch: 650/2168: Loss: 0.54 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2168: Loss: 0.98 | Accuracy: 0.98
[Training] Itteration/Batch: 700/2168: Loss: 0.62 | Accuracy: 0.94
[Training] Itteration/Batch: 725/2168: Loss: 1.61 | Accuracy: 0.93
[Training] Itteration/Batch: 750/2168: Loss: 0.83 | Accuracy: 0.89
[Training] Itteration/Batch: 775/2168: Loss: 0.47 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2168: Loss: 0.99 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2168: Loss: 1.73 | Accuracy: 0.92
[Training] Itteration/Batch: 850/2168: Loss: 1.45 | Accuracy: 0.96
[Training] Itteration/Batch: 875/2168: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2168: Loss: 0.55 | Accuracy: 0.94
[Training] Itteration/Batch: 925/2168: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2168: Loss: 1.65 | Accuracy: 0.90
[Training] Itteration/Batch: 975/2168: Loss: 0.67 | Accuracy: 0.98
[Training] Itteration/Batch: 1000/2168: Loss: 0.43 | Accuracy: 0.98
[Training] Itteration/Batch: 1025/2168: Loss: 1.13 | Accuracy: 0.93
[Training] Itteration/Batch: 1050/2168: Loss: 1.44 | Accuracy: 0.98
[Training] Itteration/Batch: 1075/2168: Loss: 0.44 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2168: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2168: Loss: 0.32 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2168: Loss: 0.73 | Accuracy: 0.94
[Training] Itteration/Batch: 1175/2168: Loss: 1.50 | Accuracy: 0.93
[Training] Itteration/Batch: 1200/2168: Loss: 1.83 | Accuracy: 0.90
[Training] Itteration/Batch: 1225/2168: Loss: 1.32 | Accuracy: 0.90
[Training] Itteration/Batch: 1250/2168: Loss: 1.91 | Accuracy: 0.79
[Training] Itteration/Batch: 1275/2168: Loss: 2.50 | Accuracy: 0.90
[Training] Itteration/Batch: 1300/2168: Loss: 0.62 | Accuracy: 0.94
[Training] Itteration/Batch: 1325/2168: Loss: 0.35 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2168: Loss: 0.41 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2168: Loss: 1.59 | Accuracy: 0.81
[Training] Itteration/Batch: 1400/2168: Loss: 0.45 | Accuracy: 0.98
[Training] Itteration/Batch: 1425/2168: Loss: 0.41 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2168: Loss: 1.04 | Accuracy: 0.89
[Training] Itteration/Batch: 1475/2168: Loss: 2.00 | Accuracy: 0.96
[Training] Itteration/Batch: 1500/2168: Loss: 1.58 | Accuracy: 0.79
[Training] Itteration/Batch: 1525/2168: Loss: 1.51 | Accuracy: 0.79
[Training] Itteration/Batch: 1550/2168: Loss: 2.38 | Accuracy: 0.98
[Training] Itteration/Batch: 1575/2168: Loss: 1.76 | Accuracy: 0.96
[Training] Itteration/Batch: 1600/2168: Loss: 0.70 | Accuracy: 0.98
[Training] Itteration/Batch: 1625/2168: Loss: 0.97 | Accuracy: 0.88
[Training] Itteration/Batch: 1650/2168: Loss: 0.79 | Accuracy: 0.85
[Training] Itteration/Batch: 1675/2168: Loss: 3.03 | Accuracy: 0.81
[Training] Itteration/Batch: 1700/2168: Loss: 0.55 | Accuracy: 0.96
[Training] Itteration/Batch: 1725/2168: Loss: 0.96 | Accuracy: 0.98
[Training] Itteration/Batch: 1750/2168: Loss: 1.70 | Accuracy: 0.90
[Training] Itteration/Batch: 1775/2168: Loss: 0.97 | Accuracy: 0.85
[Training] Itteration/Batch: 1800/2168: Loss: 0.94 | Accuracy: 0.94
[Training] Itteration/Batch: 1825/2168: Loss: 1.54 | Accuracy: 0.85
[Training] Itteration/Batch: 1850/2168: Loss: 0.80 | Accuracy: 0.98
[Training] Itteration/Batch: 1875/2168: Loss: 0.70 | Accuracy: 0.92
[Training] Itteration/Batch: 1900/2168: Loss: 0.47 | Accuracy: 0.95
[Training] Itteration/Batch: 1925/2168: Loss: 1.39 | Accuracy: 0.96
[Training] Itteration/Batch: 1950/2168: Loss: 0.57 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2168: Loss: 1.81 | Accuracy: 0.85
[Training] Itteration/Batch: 2000/2168: Loss: 1.44 | Accuracy: 0.88
[Training] Itteration/Batch: 2025/2168: Loss: 0.59 | Accuracy: 0.98
[Training] Itteration/Batch: 2050/2168: Loss: 1.76 | Accuracy: 0.94
[Training] Itteration/Batch: 2075/2168: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2168: Loss: 1.54 | Accuracy: 0.91
[Training] Itteration/Batch: 2125/2168: Loss: 1.24 | Accuracy: 0.96
[Training] Itteration/Batch: 2150/2168: Loss: 0.75 | Accuracy: 0.92

Epoch 2: Val Bin. F1 Majority 0.39721253514289856 | Val Macro F1 Majority 0.6786431976943818 |             Val Bin F1 Individual 0.3762549161911011 | Val Macro F1 Individual 0.6659214632159526 |             Val Accuracy Majority 0.9251082539558411 | Val Accuracy Individual 0.9170801043510437 | Training Loss:1.1160115003585815 |             Val Loss 1.0695205926895142 | Train Runtime Millis 187957.61277899146 | Val Runtime Millis 33291.88546608202

