______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2162: Loss: 1.72 | Accuracy: 0.41
[Training] Itteration/Batch:  25/2162: Loss: 2.75 | Accuracy: 0.58
[Training] Itteration/Batch:  50/2162: Loss: 1.36 | Accuracy: 0.67
[Training] Itteration/Batch:  75/2162: Loss: 1.71 | Accuracy: 0.74
[Training] Itteration/Batch: 100/2162: Loss: 1.36 | Accuracy: 0.73
[Training] Itteration/Batch: 125/2162: Loss: 1.73 | Accuracy: 0.79
[Training] Itteration/Batch: 150/2162: Loss: 3.09 | Accuracy: 0.76
[Training] Itteration/Batch: 175/2162: Loss: 1.24 | Accuracy: 0.85
[Training] Itteration/Batch: 200/2162: Loss: 1.22 | Accuracy: 0.89
[Training] Itteration/Batch: 225/2162: Loss: 1.91 | Accuracy: 0.93
[Training] Itteration/Batch: 250/2162: Loss: 1.29 | Accuracy: 0.96
[Training] Itteration/Batch: 275/2162: Loss: 3.29 | Accuracy: 0.86
[Training] Itteration/Batch: 300/2162: Loss: 2.69 | Accuracy: 0.91
[Training] Itteration/Batch: 325/2162: Loss: 1.17 | Accuracy: 0.98
[Training] Itteration/Batch: 350/2162: Loss: 2.42 | Accuracy: 0.93
[Training] Itteration/Batch: 375/2162: Loss: 2.06 | Accuracy: 0.94
[Training] Itteration/Batch: 400/2162: Loss: 1.18 | Accuracy: 0.98
[Training] Itteration/Batch: 425/2162: Loss: 2.04 | Accuracy: 0.95
[Training] Itteration/Batch: 450/2162: Loss: 2.74 | Accuracy: 0.94
[Training] Itteration/Batch: 475/2162: Loss: 1.43 | Accuracy: 0.98
[Training] Itteration/Batch: 500/2162: Loss: 1.39 | Accuracy: 0.98
[Training] Itteration/Batch: 525/2162: Loss: 3.05 | Accuracy: 0.91
[Training] Itteration/Batch: 550/2162: Loss: 1.03 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2162: Loss: 1.18 | Accuracy: 0.98
[Training] Itteration/Batch: 600/2162: Loss: 1.06 | Accuracy: 0.98
[Training] Itteration/Batch: 625/2162: Loss: 0.79 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2162: Loss: 2.45 | Accuracy: 0.93
[Training] Itteration/Batch: 675/2162: Loss: 1.21 | Accuracy: 0.98
[Training] Itteration/Batch: 700/2162: Loss: 2.28 | Accuracy: 0.96
