Device cuda
Split type sit
Training Size: 10702, NTA labels 10702, YTA labels 0
Validation Size: 3557, NTA labels 3557, YTA labels 0
Test Size: 3575, NTA labels 3575, YTA labels 0
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 3350
Epoch 0 **** Loss 8.306076051667333e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3536.712942000122, 'loss_mean': 3.064060001634061e-05}
Epoch 1 **** Loss 3.802577703027055e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4351.424927000153, 'loss_mean': 1.0444555300637148e-05}
Epoch 2 **** Loss 2.2632306354353204e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4350.061121999715, 'loss_mean': 5.451016477309167e-06}
Epoch 3 **** Loss 1.2163225619588047e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4364.593778000199, 'loss_mean': 3.4524771308497293e-06}
Epoch 4 **** Loss 1.0047025170933921e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4356.486595000206, 'loss_mean': 2.4565883904870134e-06}
Epoch 5 **** Loss 7.162077508837683e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4348.832257999675, 'loss_mean': 1.8888152908402844e-06}
Epoch 6 **** Loss 4.911477390123764e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4267.076117000215, 'loss_mean': 1.5404139048769139e-06}
Epoch 7 **** Loss 3.512798002702766e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4361.392611000156, 'loss_mean': 1.3266842415760038e-06}
Epoch 8 **** Loss 4.641211944544921e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2331.037699999797, 'loss_mean': 1.21064260838466e-06}
Epoch 9 **** Loss 5.802733085147338e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4357.011551999676, 'loss_mean': 1.1709925047398428e-06}
Evaluating
{'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3341.148892000092, 'loss_mean': 3.064060001634061e-05}
