Device cuda
Split type sit
Training Size: 6938, NTA labels 4903, YTA labels 2035
Validation Size: 2119, NTA labels 1517, YTA labels 602
Test Size: 2481, NTA labels 1807, YTA labels 674
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 2170
Epoch 0 **** Loss 0.2980518639087677 **** Metrics validation: {'accuracy': 0.7159037281736669, 'f1_weighted': 0.5973740130029992, 'macro': 0.4172167216721672, 'micro': 0.7159037281736669, 'binary': 0.0, 'accuracy_majority': 0.6979405034324943, 'macro_majority': 0.41105121293800534, 'binary_majority': 0.0, 'run_time_millis': 9636.387381237, 'loss_mean': 0.29161396622657776}
Epoch 1 **** Loss 0.28716713190078735 **** Metrics validation: {'accuracy': 0.7159037281736669, 'f1_weighted': 0.5973740130029992, 'macro': 0.4172167216721672, 'micro': 0.7159037281736669, 'binary': 0.0, 'accuracy_majority': 0.6979405034324943, 'macro_majority': 0.41105121293800534, 'binary_majority': 0.0, 'run_time_millis': 9630.279807839543, 'loss_mean': 0.2920224368572235}
Epoch 2 **** Loss 0.3218197524547577 **** Metrics validation: {'accuracy': 0.7159037281736669, 'f1_weighted': 0.5973740130029992, 'macro': 0.4172167216721672, 'micro': 0.7159037281736669, 'binary': 0.0, 'accuracy_majority': 0.6979405034324943, 'macro_majority': 0.41105121293800534, 'binary_majority': 0.0, 'run_time_millis': 7606.8243510089815, 'loss_mean': 0.2902374863624573}
Epoch 3 **** Loss 0.24502573907375336 **** Metrics validation: {'accuracy': 0.7159037281736669, 'f1_weighted': 0.5973740130029992, 'macro': 0.4172167216721672, 'micro': 0.7159037281736669, 'binary': 0.0, 'accuracy_majority': 0.6979405034324943, 'macro_majority': 0.41105121293800534, 'binary_majority': 0.0, 'run_time_millis': 7607.787150889635, 'loss_mean': 0.2876686453819275}
Epoch 4 **** Loss 0.2398112565279007 **** Metrics validation: {'accuracy': 0.7338367154318075, 'f1_weighted': 0.6919430707122252, 'macro': 0.5842669894807146, 'micro': 0.7338367154318075, 'binary': 0.3349056603773585, 'accuracy_majority': 0.7269260106788711, 'macro_majority': 0.594601458038213, 'binary_majority': 0.36298932384341637, 'run_time_millis': 7605.303454678506, 'loss_mean': 0.28438588976860046}
Epoch 5 **** Loss 0.27540746331214905 **** Metrics validation: {'accuracy': 0.7371401604530439, 'f1_weighted': 0.7180034711269769, 'macro': 0.6342232283836698, 'micro': 0.7371401604530438, 'binary': 0.44020100502512566, 'accuracy_majority': 0.7330282227307399, 'macro_majority': 0.6505203541332814, 'binary_majority': 0.4807121661721069, 'run_time_millis': 8621.955778915435, 'loss_mean': 0.28145772218704224}
Epoch 6 **** Loss 0.2476085126399994 **** Metrics validation: {'accuracy': 0.729589428975932, 'f1_weighted': 0.7155319759259617, 'macro': 0.63564023964818, 'micro': 0.729589428975932, 'binary': 0.4506232023010547, 'accuracy_majority': 0.7292143401983219, 'macro_majority': 0.653762116149882, 'binary_majority': 0.4921316165951358, 'run_time_millis': 9632.282658014446, 'loss_mean': 0.27940833568573}
Epoch 7 **** Loss 0.27610787749290466 **** Metrics validation: {'accuracy': 0.7088249174138744, 'f1_weighted': 0.7035702124180586, 'macro': 0.6296001344000345, 'micro': 0.7088249174138744, 'binary': 0.45829675153643545, 'accuracy_majority': 0.7109077040427155, 'macro_majority': 0.6486117210754891, 'binary_majority': 0.5006587615283267, 'run_time_millis': 7608.8313409127295, 'loss_mean': 0.2780517041683197}
Epoch 8 **** Loss 0.26541638374328613 **** Metrics validation: {'accuracy': 0.7088249174138744, 'f1_weighted': 0.7035702124180586, 'macro': 0.6296001344000345, 'micro': 0.7088249174138744, 'binary': 0.45829675153643545, 'accuracy_majority': 0.7109077040427155, 'macro_majority': 0.6486117210754891, 'binary_majority': 0.5006587615283267, 'run_time_millis': 7614.576919935644, 'loss_mean': 0.2775585651397705}
Epoch 9 **** Loss 0.3126022517681122 **** Metrics validation: {'accuracy': 0.7088249174138744, 'f1_weighted': 0.7035702124180586, 'macro': 0.6296001344000345, 'micro': 0.7088249174138744, 'binary': 0.45829675153643545, 'accuracy_majority': 0.7109077040427155, 'macro_majority': 0.6486117210754891, 'binary_majority': 0.5006587615283267, 'run_time_millis': 9631.834636908025, 'loss_mean': 0.277272492647171}
Evaluating
{'accuracy': 0.7371401604530439, 'f1_weighted': 0.7180034711269769, 'macro': 0.6342232283836698, 'micro': 0.7371401604530438, 'binary': 0.44020100502512566, 'accuracy_majority': 0.7330282227307399, 'macro_majority': 0.6505203541332814, 'binary_majority': 0.4807121661721069, 'run_time_millis': 7595.867904368788, 'loss_mean': 0.28145772218704224}
