______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1855: Loss: 0.91 | Accuracy: 0.57
[Training] Itteration/Batch:  25/1855: Loss: 1.53 | Accuracy: 0.63
[Training] Itteration/Batch:  50/1855: Loss: 0.91 | Accuracy: 0.71
[Training] Itteration/Batch:  75/1855: Loss: 0.97 | Accuracy: 0.77
[Training] Itteration/Batch: 100/1855: Loss: 0.92 | Accuracy: 0.97
[Training] Itteration/Batch: 125/1855: Loss: 1.05 | Accuracy: 0.96
[Training] Itteration/Batch: 150/1855: Loss: 0.98 | Accuracy: 0.97
[Training] Itteration/Batch: 175/1855: Loss: 0.75 | Accuracy: 1.00
[Training] Itteration/Batch: 200/1855: Loss: 1.21 | Accuracy: 0.96
[Training] Itteration/Batch: 225/1855: Loss: 0.93 | Accuracy: 1.00
[Training] Itteration/Batch: 250/1855: Loss: 1.81 | Accuracy: 0.90
[Training] Itteration/Batch: 275/1855: Loss: 1.04 | Accuracy: 1.00
[Training] Itteration/Batch: 300/1855: Loss: 1.73 | Accuracy: 0.89
[Training] Itteration/Batch: 325/1855: Loss: 0.89 | Accuracy: 1.00
[Training] Itteration/Batch: 350/1855: Loss: 0.65 | Accuracy: 1.00
[Training] Itteration/Batch: 375/1855: Loss: 3.41 | Accuracy: 0.87
[Training] Itteration/Batch: 400/1855: Loss: 0.69 | Accuracy: 1.00
[Training] Itteration/Batch: 425/1855: Loss: 1.00 | Accuracy: 0.97
[Training] Itteration/Batch: 450/1855: Loss: 0.88 | Accuracy: 1.00
[Training] Itteration/Batch: 475/1855: Loss: 0.78 | Accuracy: 1.00
[Training] Itteration/Batch: 500/1855: Loss: 1.66 | Accuracy: 0.97
[Training] Itteration/Batch: 525/1855: Loss: 1.97 | Accuracy: 0.93
[Training] Itteration/Batch: 550/1855: Loss: 1.72 | Accuracy: 0.93
[Training] Itteration/Batch: 575/1855: Loss: 0.66 | Accuracy: 1.00
[Training] Itteration/Batch: 600/1855: Loss: 1.58 | Accuracy: 0.97
[Training] Itteration/Batch: 625/1855: Loss: 0.96 | Accuracy: 0.96
[Training] Itteration/Batch: 650/1855: Loss: 0.72 | Accuracy: 1.00
[Training] Itteration/Batch: 675/1855: Loss: 1.55 | Accuracy: 0.93
[Training] Itteration/Batch: 700/1855: Loss: 1.08 | Accuracy: 0.97
[Training] Itteration/Batch: 725/1855: Loss: 2.00 | Accuracy: 0.89
[Training] Itteration/Batch: 750/1855: Loss: 0.58 | Accuracy: 1.00
[Training] Itteration/Batch: 775/1855: Loss: 1.78 | Accuracy: 0.96
[Training] Itteration/Batch: 800/1855: Loss: 0.65 | Accuracy: 1.00
[Training] Itteration/Batch: 825/1855: Loss: 0.61 | Accuracy: 1.00
[Training] Itteration/Batch: 850/1855: Loss: 1.11 | Accuracy: 0.97
[Training] Itteration/Batch: 875/1855: Loss: 0.55 | Accuracy: 1.00
[Training] Itteration/Batch: 900/1855: Loss: 1.06 | Accuracy: 0.97
[Training] Itteration/Batch: 925/1855: Loss: 2.26 | Accuracy: 0.83
[Training] Itteration/Batch: 950/1855: Loss: 2.07 | Accuracy: 0.90
[Training] Itteration/Batch: 975/1855: Loss: 0.64 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/1855: Loss: 1.71 | Accuracy: 0.90
[Training] Itteration/Batch: 1025/1855: Loss: 0.53 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/1855: Loss: 1.76 | Accuracy: 0.94
[Training] Itteration/Batch: 1075/1855: Loss: 0.54 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/1855: Loss: 2.32 | Accuracy: 0.86
[Training] Itteration/Batch: 1125/1855: Loss: 1.48 | Accuracy: 0.97
[Training] Itteration/Batch: 1150/1855: Loss: 0.60 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/1855: Loss: 0.97 | Accuracy: 0.97
[Training] Itteration/Batch: 1200/1855: Loss: 1.40 | Accuracy: 0.94
[Training] Itteration/Batch: 1225/1855: Loss: 0.59 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/1855: Loss: 1.72 | Accuracy: 0.94
[Training] Itteration/Batch: 1275/1855: Loss: 0.48 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/1855: Loss: 1.58 | Accuracy: 0.96
[Training] Itteration/Batch: 1325/1855: Loss: 2.57 | Accuracy: 0.88
[Training] Itteration/Batch: 1350/1855: Loss: 1.59 | Accuracy: 0.94
[Training] Itteration/Batch: 1375/1855: Loss: 0.53 | Accuracy: 1.00
[Training] Itteration/Batch: 1400/1855: Loss: 1.18 | Accuracy: 0.97
[Training] Itteration/Batch: 1425/1855: Loss: 0.91 | Accuracy: 0.96
[Training] Itteration/Batch: 1450/1855: Loss: 0.49 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/1855: Loss: 0.78 | Accuracy: 0.96
[Training] Itteration/Batch: 1500/1855: Loss: 0.39 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/1855: Loss: 0.53 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/1855: Loss: 0.53 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/1855: Loss: 0.47 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/1855: Loss: 0.49 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/1855: Loss: 0.46 | Accuracy: 1.00
