Device cuda
Split type sit
Training Size: 8958, NTA labels 6338, YTA labels 2620
Validation Size: 2889, NTA labels 2092, YTA labels 797
Test Size: 3333, NTA labels 2369, YTA labels 964
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 2800
Epoch 0 **** Loss 0.3025079071521759 **** Metrics validation: {'accuracy': 0.6178608515057114, 'f1_weighted': 0.6204225228509609, 'macro': 0.5282735119593447, 'micro': 0.6178608515057114, 'binary': 0.3226993865030675, 'accuracy_majority': 0.6446384039900249, 'macro_majority': 0.5505147340786407, 'binary_majority': 0.3448275862068966, 'run_time_millis': 12524.366553057916, 'loss_mean': 0.28924089670181274}
Epoch 1 **** Loss 0.2644006013870239 **** Metrics validation: {'accuracy': 0.6555901696088612, 'f1_weighted': 0.6404722908877569, 'macro': 0.533490580812183, 'micro': 0.6555901696088612, 'binary': 0.294826364280652, 'accuracy_majority': 0.6596009975062345, 'macro_majority': 0.5491180922373583, 'binary_majority': 0.32592592592592595, 'run_time_millis': 12530.758445034735, 'loss_mean': 0.29872941970825195}
Epoch 2 **** Loss 0.273488312959671 **** Metrics validation: {'accuracy': 0.7241259951540325, 'f1_weighted': 0.6082600208240257, 'macro': 0.4199959847420197, 'micro': 0.7241259951540324, 'binary': 0.0, 'accuracy_majority': 0.7125935162094763, 'macro_majority': 0.41609028030578815, 'binary_majority': 0.0, 'run_time_millis': 10471.484464942478, 'loss_mean': 0.29557642340660095}
Epoch 3 **** Loss 0.25739410519599915 **** Metrics validation: {'accuracy': 0.7241259951540325, 'f1_weighted': 0.6082600208240257, 'macro': 0.4199959847420197, 'micro': 0.7241259951540324, 'binary': 0.0, 'accuracy_majority': 0.7125935162094763, 'macro_majority': 0.41609028030578815, 'binary_majority': 0.0, 'run_time_millis': 10450.493552954867, 'loss_mean': 0.2898920476436615}
Epoch 4 **** Loss 0.2960312068462372 **** Metrics validation: {'accuracy': 0.7241259951540325, 'f1_weighted': 0.6082600208240257, 'macro': 0.4199959847420197, 'micro': 0.7241259951540324, 'binary': 0.0, 'accuracy_majority': 0.7125935162094763, 'macro_majority': 0.41609028030578815, 'binary_majority': 0.0, 'run_time_millis': 10448.322008014657, 'loss_mean': 0.2888333201408386}
Epoch 5 **** Loss 0.27661997079849243 **** Metrics validation: {'accuracy': 0.7241259951540325, 'f1_weighted': 0.6082600208240257, 'macro': 0.4199959847420197, 'micro': 0.7241259951540324, 'binary': 0.0, 'accuracy_majority': 0.7125935162094763, 'macro_majority': 0.41609028030578815, 'binary_majority': 0.0, 'run_time_millis': 11259.933694964275, 'loss_mean': 0.2880965769290924}
Epoch 6 **** Loss 0.252044677734375 **** Metrics validation: {'accuracy': 0.7272412599515403, 'f1_weighted': 0.6262166653445722, 'macro': 0.4522447903232637, 'micro': 0.7272412599515404, 'binary': 0.06413301662707839, 'accuracy_majority': 0.7169576059850374, 'macro_majority': 0.46041286918893287, 'binary_majority': 0.08835341365461846, 'run_time_millis': 12474.69216096215, 'loss_mean': 0.2875588536262512}
Epoch 7 **** Loss 0.32178208231925964 **** Metrics validation: {'accuracy': 0.7400484596746278, 'f1_weighted': 0.6788178411773073, 'macro': 0.5455512009184326, 'micro': 0.740048459674628, 'binary': 0.24824824824824826, 'accuracy_majority': 0.7381546134663342, 'macro_majority': 0.5770244035973771, 'binary_majority': 0.31596091205211724, 'run_time_millis': 10449.193516047671, 'loss_mean': 0.28733983635902405}
Epoch 8 **** Loss 0.28980669379234314 **** Metrics validation: {'accuracy': 0.7272412599515403, 'f1_weighted': 0.6262166653445722, 'macro': 0.4522447903232637, 'micro': 0.7272412599515404, 'binary': 0.06413301662707839, 'accuracy_majority': 0.7169576059850374, 'macro_majority': 0.46041286918893287, 'binary_majority': 0.08835341365461846, 'run_time_millis': 12471.368981990963, 'loss_mean': 0.286277711391449}
Epoch 9 **** Loss 0.3110247254371643 **** Metrics validation: {'accuracy': 0.7282796815507095, 'f1_weighted': 0.6510105539421555, 'macro': 0.4991690968054671, 'micro': 0.7282796815507095, 'binary': 0.160427807486631, 'accuracy_majority': 0.7213216957605985, 'macro_majority': 0.5225144530035144, 'binary_majority': 0.21441124780316348, 'run_time_millis': 10446.467429981567, 'loss_mean': 0.2861531972885132}
Evaluating
{'accuracy': 0.7400484596746278, 'f1_weighted': 0.6788178411773073, 'macro': 0.5455512009184326, 'micro': 0.740048459674628, 'binary': 0.24824824824824826, 'accuracy_majority': 0.7381546134663342, 'macro_majority': 0.5770244035973771, 'binary_majority': 0.31596091205211724, 'run_time_millis': 11453.200723975897, 'loss_mean': 0.28733983635902405}
