______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1943: Loss: 0.81 | Accuracy: 0.56
[Training] Itteration/Batch:  25/1943: Loss: 1.12 | Accuracy: 0.60
[Training] Itteration/Batch:  50/1943: Loss: 1.02 | Accuracy: 0.72
[Training] Itteration/Batch:  75/1943: Loss: 2.18 | Accuracy: 0.59
[Training] Itteration/Batch: 100/1943: Loss: 0.72 | Accuracy: 0.89
[Training] Itteration/Batch: 125/1943: Loss: 0.76 | Accuracy: 0.76
[Training] Itteration/Batch: 150/1943: Loss: 1.23 | Accuracy: 0.86
[Training] Itteration/Batch: 175/1943: Loss: 0.91 | Accuracy: 0.80
[Training] Itteration/Batch: 200/1943: Loss: 0.81 | Accuracy: 0.94
[Training] Itteration/Batch: 225/1943: Loss: 0.93 | Accuracy: 0.95
[Training] Itteration/Batch: 250/1943: Loss: 0.80 | Accuracy: 0.94
[Training] Itteration/Batch: 275/1943: Loss: 0.73 | Accuracy: 0.94
[Training] Itteration/Batch: 300/1943: Loss: 0.61 | Accuracy: 0.96
[Training] Itteration/Batch: 325/1943: Loss: 1.76 | Accuracy: 0.87
[Training] Itteration/Batch: 350/1943: Loss: 1.48 | Accuracy: 0.97
[Training] Itteration/Batch: 375/1943: Loss: 1.36 | Accuracy: 0.93
[Training] Itteration/Batch: 400/1943: Loss: 0.60 | Accuracy: 1.00
[Training] Itteration/Batch: 425/1943: Loss: 0.96 | Accuracy: 0.96
[Training] Itteration/Batch: 450/1943: Loss: 1.08 | Accuracy: 0.97
[Training] Itteration/Batch: 475/1943: Loss: 0.63 | Accuracy: 1.00
[Training] Itteration/Batch: 500/1943: Loss: 1.17 | Accuracy: 0.97
[Training] Itteration/Batch: 525/1943: Loss: 2.54 | Accuracy: 0.86
[Training] Itteration/Batch: 550/1943: Loss: 0.60 | Accuracy: 1.00
[Training] Itteration/Batch: 575/1943: Loss: 3.04 | Accuracy: 0.92
[Training] Itteration/Batch: 600/1943: Loss: 0.80 | Accuracy: 0.96
[Training] Itteration/Batch: 625/1943: Loss: 0.48 | Accuracy: 1.00
[Training] Itteration/Batch: 650/1943: Loss: 0.72 | Accuracy: 1.00
