Device cuda
Split type sit
Training Size: 69577, NTA labels 49346, YTA labels 20231
Validation Size: 22759, NTA labels 15595, YTA labels 7164
Test Size: 24141, NTA labels 17081, YTA labels 7060
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 21750
Epoch 0 **** Loss 0.3663797080516815 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 79037.75699198013, 'loss_mean': 0.5783544182777405}
Epoch 1 **** Loss 0.3703504204750061 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 81037.12274302961, 'loss_mean': 0.4815351366996765}
Epoch 2 **** Loss 0.35707515478134155 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 78959.82605899917, 'loss_mean': 0.4849797487258911}
Epoch 3 **** Loss 0.2923467457294464 **** Metrics validation: {'accuracy': 0.6851794894327519, 'f1_weighted': 0.5573741869626011, 'macro': 0.4068606368681966, 'micro': 0.6851794894327519, 'binary': 0.0005579578741804993, 'accuracy_majority': 0.727222067428253, 'macro_majority': 0.42301925304839255, 'binary_majority': 0.004069175991861649, 'run_time_millis': 78647.55704801064, 'loss_mean': 0.40961316227912903}
Epoch 4 **** Loss 0.23091332614421844 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 78406.7260909942, 'loss_mean': 0.4115821421146393}
Epoch 5 **** Loss 0.41870641708374023 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 78380.90795598691, 'loss_mean': 0.3996385633945465}
Epoch 6 **** Loss 0.3769284784793854 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 77883.13430303242, 'loss_mean': 0.3898400366306305}
Epoch 7 **** Loss 0.2853178381919861 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 77822.38629600033, 'loss_mean': 0.3748704195022583}
Epoch 8 **** Loss 0.3211105167865753 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 77793.5212199809, 'loss_mean': 0.3790428936481476}
Epoch 9 **** Loss 0.28690436482429504 **** Metrics validation: {'accuracy': 0.6852234280943802, 'f1_weighted': 0.5572331105559711, 'macro': 0.4066068728163946, 'micro': 0.6852234280943802, 'binary': 0.0, 'accuracy_majority': 0.7269434382836445, 'macro_majority': 0.42094223943207487, 'binary_majority': 0.0, 'run_time_millis': 77968.17083808128, 'loss_mean': 0.3749149739742279}
Evaluating
{'accuracy': 0.6851794894327519, 'f1_weighted': 0.5573741869626011, 'macro': 0.4068606368681966, 'micro': 0.6851794894327519, 'binary': 0.0005579578741804993, 'accuracy_majority': 0.727222067428253, 'macro_majority': 0.42301925304839255, 'binary_majority': 0.004069175991861649, 'run_time_millis': 77830.67133300938, 'loss_mean': 0.40961316227912903}
