______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1038: Loss: 1.80 | Accuracy: 0.55
[Training] Itteration/Batch:  25/1038: Loss: 2.26 | Accuracy: 0.67
[Training] Itteration/Batch:  50/1038: Loss: 1.72 | Accuracy: 0.92
[Training] Itteration/Batch:  75/1038: Loss: 1.86 | Accuracy: 0.89
[Training] Itteration/Batch: 100/1038: Loss: 2.14 | Accuracy: 0.84
[Training] Itteration/Batch: 125/1038: Loss: 1.56 | Accuracy: 0.90
[Training] Itteration/Batch: 150/1038: Loss: 1.89 | Accuracy: 0.92
[Training] Itteration/Batch: 175/1038: Loss: 1.89 | Accuracy: 0.85
[Training] Itteration/Batch: 200/1038: Loss: 1.72 | Accuracy: 0.87
[Training] Itteration/Batch: 225/1038: Loss: 2.15 | Accuracy: 0.76
[Training] Itteration/Batch: 250/1038: Loss: 2.39 | Accuracy: 0.81
[Training] Itteration/Batch: 275/1038: Loss: 1.66 | Accuracy: 0.90
[Training] Itteration/Batch: 300/1038: Loss: 1.43 | Accuracy: 0.91
[Training] Itteration/Batch: 325/1038: Loss: 2.12 | Accuracy: 0.82
[Training] Itteration/Batch: 350/1038: Loss: 2.41 | Accuracy: 0.80
[Training] Itteration/Batch: 375/1038: Loss: 1.51 | Accuracy: 0.89
[Training] Itteration/Batch: 400/1038: Loss: 1.93 | Accuracy: 0.87
[Training] Itteration/Batch: 425/1038: Loss: 1.92 | Accuracy: 0.82
[Training] Itteration/Batch: 450/1038: Loss: 1.64 | Accuracy: 0.83
[Training] Itteration/Batch: 475/1038: Loss: 1.13 | Accuracy: 0.98
[Training] Itteration/Batch: 500/1038: Loss: 2.02 | Accuracy: 0.83
[Training] Itteration/Batch: 525/1038: Loss: 2.38 | Accuracy: 0.79
[Training] Itteration/Batch: 550/1038: Loss: 1.24 | Accuracy: 0.95
[Training] Itteration/Batch: 575/1038: Loss: 1.88 | Accuracy: 0.87
[Training] Itteration/Batch: 600/1038: Loss: 1.44 | Accuracy: 0.88
[Training] Itteration/Batch: 625/1038: Loss: 2.61 | Accuracy: 0.77
