______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1432: Loss: 1.51 | Accuracy: 0.55
[Training] Itteration/Batch:  25/1432: Loss: 1.15 | Accuracy: 0.81
[Training] Itteration/Batch:  50/1432: Loss: 0.68 | Accuracy: 0.84
[Training] Itteration/Batch:  75/1432: Loss: 1.33 | Accuracy: 0.82
[Training] Itteration/Batch: 100/1432: Loss: 0.59 | Accuracy: 0.82
[Training] Itteration/Batch: 125/1432: Loss: 1.12 | Accuracy: 0.86
[Training] Itteration/Batch: 150/1432: Loss: 3.04 | Accuracy: 0.81
[Training] Itteration/Batch: 175/1432: Loss: 1.48 | Accuracy: 0.79
[Training] Itteration/Batch: 200/1432: Loss: 3.61 | Accuracy: 0.86
[Training] Itteration/Batch: 225/1432: Loss: 0.63 | Accuracy: 0.96
[Training] Itteration/Batch: 250/1432: Loss: 0.63 | Accuracy: 1.00
[Training] Itteration/Batch: 275/1432: Loss: 2.29 | Accuracy: 0.86
[Training] Itteration/Batch: 300/1432: Loss: 0.79 | Accuracy: 0.96
[Training] Itteration/Batch: 325/1432: Loss: 0.55 | Accuracy: 1.00
[Training] Itteration/Batch: 350/1432: Loss: 1.37 | Accuracy: 0.97
[Training] Itteration/Batch: 375/1432: Loss: 1.59 | Accuracy: 0.93
[Training] Itteration/Batch: 400/1432: Loss: 1.41 | Accuracy: 0.88
[Training] Itteration/Batch: 425/1432: Loss: 0.82 | Accuracy: 0.96
[Training] Itteration/Batch: 450/1432: Loss: 1.18 | Accuracy: 0.93
[Training] Itteration/Batch: 475/1432: Loss: 0.90 | Accuracy: 0.92
[Training] Itteration/Batch: 500/1432: Loss: 0.70 | Accuracy: 0.96
[Training] Itteration/Batch: 525/1432: Loss: 1.91 | Accuracy: 0.87
[Training] Itteration/Batch: 550/1432: Loss: 0.92 | Accuracy: 0.97
[Training] Itteration/Batch: 575/1432: Loss: 1.39 | Accuracy: 0.93
[Training] Itteration/Batch: 600/1432: Loss: 0.71 | Accuracy: 0.97
[Training] Itteration/Batch: 625/1432: Loss: 1.41 | Accuracy: 0.93
[Training] Itteration/Batch: 650/1432: Loss: 0.70 | Accuracy: 0.96
[Training] Itteration/Batch: 675/1432: Loss: 0.41 | Accuracy: 1.00
[Training] Itteration/Batch: 700/1432: Loss: 1.07 | Accuracy: 0.97
[Training] Itteration/Batch: 725/1432: Loss: 0.95 | Accuracy: 0.93
[Training] Itteration/Batch: 750/1432: Loss: 1.05 | Accuracy: 0.93
[Training] Itteration/Batch: 775/1432: Loss: 0.82 | Accuracy: 1.00
[Training] Itteration/Batch: 800/1432: Loss: 0.90 | Accuracy: 0.92
[Training] Itteration/Batch: 825/1432: Loss: 0.48 | Accuracy: 0.97
[Training] Itteration/Batch: 850/1432: Loss: 1.11 | Accuracy: 0.97
[Training] Itteration/Batch: 875/1432: Loss: 0.91 | Accuracy: 0.89
[Training] Itteration/Batch: 900/1432: Loss: 0.91 | Accuracy: 0.94
[Training] Itteration/Batch: 925/1432: Loss: 0.45 | Accuracy: 1.00
[Training] Itteration/Batch: 950/1432: Loss: 1.90 | Accuracy: 0.76
[Training] Itteration/Batch: 975/1432: Loss: 0.45 | Accuracy: 0.93
