______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1855: Loss: 0.82 | Accuracy: 0.48
[Training] Itteration/Batch:  25/1855: Loss: 1.36 | Accuracy: 0.75
[Training] Itteration/Batch:  50/1855: Loss: 0.95 | Accuracy: 0.90
[Training] Itteration/Batch:  75/1855: Loss: 0.95 | Accuracy: 0.87
[Training] Itteration/Batch: 100/1855: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 125/1855: Loss: 0.80 | Accuracy: 1.00
[Training] Itteration/Batch: 150/1855: Loss: 1.10 | Accuracy: 0.93
[Training] Itteration/Batch: 175/1855: Loss: 0.96 | Accuracy: 1.00
[Training] Itteration/Batch: 200/1855: Loss: 1.17 | Accuracy: 0.97
[Training] Itteration/Batch: 225/1855: Loss: 1.11 | Accuracy: 0.96
[Training] Itteration/Batch: 250/1855: Loss: 0.93 | Accuracy: 1.00
[Training] Itteration/Batch: 275/1855: Loss: 0.80 | Accuracy: 1.00
[Training] Itteration/Batch: 300/1855: Loss: 0.74 | Accuracy: 1.00
[Training] Itteration/Batch: 325/1855: Loss: 1.72 | Accuracy: 0.92
[Training] Itteration/Batch: 350/1855: Loss: 1.02 | Accuracy: 0.96
[Training] Itteration/Batch: 375/1855: Loss: 0.79 | Accuracy: 1.00
[Training] Itteration/Batch: 400/1855: Loss: 1.75 | Accuracy: 0.93
[Training] Itteration/Batch: 425/1855: Loss: 0.86 | Accuracy: 1.00
[Training] Itteration/Batch: 450/1855: Loss: 0.69 | Accuracy: 1.00
[Training] Itteration/Batch: 475/1855: Loss: 0.60 | Accuracy: 1.00
[Training] Itteration/Batch: 500/1855: Loss: 1.10 | Accuracy: 0.97
[Training] Itteration/Batch: 525/1855: Loss: 0.69 | Accuracy: 1.00
[Training] Itteration/Batch: 550/1855: Loss: 0.69 | Accuracy: 1.00
[Training] Itteration/Batch: 575/1855: Loss: 0.66 | Accuracy: 1.00
[Training] Itteration/Batch: 600/1855: Loss: 1.49 | Accuracy: 0.97
