______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2175: Loss: 2.22 | Accuracy: 0.48
[Training] Itteration/Batch:  25/2175: Loss: 1.76 | Accuracy: 0.56
[Training] Itteration/Batch:  50/2175: Loss: 3.18 | Accuracy: 0.52
[Training] Itteration/Batch:  75/2175: Loss: 3.29 | Accuracy: 0.65
[Training] Itteration/Batch: 100/2175: Loss: 1.92 | Accuracy: 0.65
[Training] Itteration/Batch: 125/2175: Loss: 1.53 | Accuracy: 0.83
[Training] Itteration/Batch: 150/2175: Loss: 1.82 | Accuracy: 0.66
[Training] Itteration/Batch: 175/2175: Loss: 3.79 | Accuracy: 0.67
[Training] Itteration/Batch: 200/2175: Loss: 2.05 | Accuracy: 0.76
[Training] Itteration/Batch: 225/2175: Loss: 4.16 | Accuracy: 0.80
[Training] Itteration/Batch: 250/2175: Loss: 1.94 | Accuracy: 0.92
[Training] Itteration/Batch: 275/2175: Loss: 1.51 | Accuracy: 0.95
[Training] Itteration/Batch: 300/2175: Loss: 2.18 | Accuracy: 0.89
[Training] Itteration/Batch: 325/2175: Loss: 1.55 | Accuracy: 0.93
[Training] Itteration/Batch: 350/2175: Loss: 2.64 | Accuracy: 0.91
[Training] Itteration/Batch: 375/2175: Loss: 1.89 | Accuracy: 0.97
[Training] Itteration/Batch: 400/2175: Loss: 1.34 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2175: Loss: 1.31 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2175: Loss: 3.26 | Accuracy: 0.92
[Training] Itteration/Batch: 475/2175: Loss: 1.31 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2175: Loss: 1.22 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2175: Loss: 2.34 | Accuracy: 0.96
[Training] Itteration/Batch: 550/2175: Loss: 2.25 | Accuracy: 0.96
[Training] Itteration/Batch: 575/2175: Loss: 2.40 | Accuracy: 0.97
[Training] Itteration/Batch: 600/2175: Loss: 1.79 | Accuracy: 0.98
[Training] Itteration/Batch: 625/2175: Loss: 1.82 | Accuracy: 0.98
[Training] Itteration/Batch: 650/2175: Loss: 1.96 | Accuracy: 0.96
[Training] Itteration/Batch: 675/2175: Loss: 2.58 | Accuracy: 0.95
[Training] Itteration/Batch: 700/2175: Loss: 2.45 | Accuracy: 0.94
[Training] Itteration/Batch: 725/2175: Loss: 1.64 | Accuracy: 0.98
[Training] Itteration/Batch: 750/2175: Loss: 1.64 | Accuracy: 0.98
[Training] Itteration/Batch: 775/2175: Loss: 1.70 | Accuracy: 0.98
[Training] Itteration/Batch: 800/2175: Loss: 1.11 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2175: Loss: 6.21 | Accuracy: 0.86
[Training] Itteration/Batch: 850/2175: Loss: 4.11 | Accuracy: 0.97
[Training] Itteration/Batch: 875/2175: Loss: 1.07 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2175: Loss: 4.42 | Accuracy: 0.95
[Training] Itteration/Batch: 925/2175: Loss: 2.89 | Accuracy: 0.94
[Training] Itteration/Batch: 950/2175: Loss: 4.94 | Accuracy: 0.91
[Training] Itteration/Batch: 975/2175: Loss: 0.98 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2175: Loss: 0.99 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2175: Loss: 0.95 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2175: Loss: 2.49 | Accuracy: 0.96
[Training] Itteration/Batch: 1075/2175: Loss: 1.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2175: Loss: 1.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2175: Loss: 1.63 | Accuracy: 0.96
[Training] Itteration/Batch: 1150/2175: Loss: 1.76 | Accuracy: 0.98
[Training] Itteration/Batch: 1175/2175: Loss: 2.33 | Accuracy: 0.95
[Training] Itteration/Batch: 1200/2175: Loss: 0.89 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2175: Loss: 1.58 | Accuracy: 0.96
[Training] Itteration/Batch: 1250/2175: Loss: 3.68 | Accuracy: 0.93
[Training] Itteration/Batch: 1275/2175: Loss: 0.89 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2175: Loss: 2.51 | Accuracy: 0.95
[Training] Itteration/Batch: 1325/2175: Loss: 1.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2175: Loss: 3.59 | Accuracy: 0.91
[Training] Itteration/Batch: 1375/2175: Loss: 1.92 | Accuracy: 0.96
[Training] Itteration/Batch: 1400/2175: Loss: 0.85 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2175: Loss: 1.63 | Accuracy: 0.96
[Training] Itteration/Batch: 1450/2175: Loss: 0.84 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2175: Loss: 0.88 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2175: Loss: 1.09 | Accuracy: 0.96
[Training] Itteration/Batch: 1525/2175: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2175: Loss: 1.42 | Accuracy: 0.92
[Training] Itteration/Batch: 1575/2175: Loss: 1.83 | Accuracy: 0.97
[Training] Itteration/Batch: 1600/2175: Loss: 2.24 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2175: Loss: 6.14 | Accuracy: 0.90
[Training] Itteration/Batch: 1650/2175: Loss: 2.11 | Accuracy: 0.96
[Training] Itteration/Batch: 1675/2175: Loss: 1.38 | Accuracy: 0.96
[Training] Itteration/Batch: 1700/2175: Loss: 3.07 | Accuracy: 0.94
[Training] Itteration/Batch: 1725/2175: Loss: 1.34 | Accuracy: 0.98
[Training] Itteration/Batch: 1750/2175: Loss: 0.81 | Accuracy: 0.94
[Training] Itteration/Batch: 1775/2175: Loss: 0.86 | Accuracy: 0.95
[Training] Itteration/Batch: 1800/2175: Loss: 1.18 | Accuracy: 0.96
[Training] Itteration/Batch: 1825/2175: Loss: 0.69 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2175: Loss: 1.89 | Accuracy: 0.91
[Training] Itteration/Batch: 1875/2175: Loss: 0.70 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2175: Loss: 0.69 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2175: Loss: 2.17 | Accuracy: 0.91
[Training] Itteration/Batch: 1950/2175: Loss: 1.57 | Accuracy: 0.93
[Training] Itteration/Batch: 1975/2175: Loss: 1.44 | Accuracy: 0.92
[Training] Itteration/Batch: 2000/2175: Loss: 7.92 | Accuracy: 0.74
[Training] Itteration/Batch: 2025/2175: Loss: 2.32 | Accuracy: 0.95
[Training] Itteration/Batch: 2050/2175: Loss: 1.30 | Accuracy: 0.89
[Training] Itteration/Batch: 2075/2175: Loss: 2.06 | Accuracy: 0.98
[Training] Itteration/Batch: 2100/2175: Loss: 0.56 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2175: Loss: 1.41 | Accuracy: 0.94
[Training] Itteration/Batch: 2150/2175: Loss: 1.23 | Accuracy: 0.98

