Device cuda
Split type sit
Training Size: 478, NTA labels 274, YTA labels 204
Validation Size: 160, NTA labels 83, YTA labels 77
Test Size: 160, NTA labels 89, YTA labels 71
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 150
Epoch 0 **** Loss 0.32990556955337524 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.5332227138643069, 'macro': 0.528023598820059, 'micro': 0.56875, 'binary': 0.3893805309734514, 'accuracy_majority': 0.56875, 'macro_majority': 0.528023598820059, 'binary_majority': 0.3893805309734514, 'run_time_millis': 1604.2157369665802, 'loss_mean': 0.3436656594276428}
Epoch 1 **** Loss 0.3586941957473755 **** Metrics validation: {'accuracy': 0.54375, 'f1_weighted': 0.4938830020622175, 'macro': 0.48751700232547934, 'micro': 0.54375, 'binary': 0.31775700934579443, 'accuracy_majority': 0.54375, 'macro_majority': 0.48751700232547934, 'binary_majority': 0.31775700934579443, 'run_time_millis': 1603.6914819851518, 'loss_mean': 0.3448176980018616}
Epoch 2 **** Loss 0.3196828067302704 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.5743355222013757, 'macro': 0.5747342088805503, 'micro': 0.575, 'binary': 0.5853658536585366, 'accuracy_majority': 0.575, 'macro_majority': 0.5747342088805503, 'binary_majority': 0.5853658536585366, 'run_time_millis': 535.5882529984228, 'loss_mean': 0.3399948179721832}
Epoch 3 **** Loss 0.3157663643360138 **** Metrics validation: {'accuracy': 0.6, 'f1_weighted': 0.5798642159297897, 'macro': 0.5760887564166253, 'micro': 0.6, 'binary': 0.47540983606557374, 'accuracy_majority': 0.6, 'macro_majority': 0.5760887564166253, 'binary_majority': 0.47540983606557374, 'run_time_millis': 1498.3012829907238, 'loss_mean': 0.34165117144584656}
Epoch 4 **** Loss 0.3376726508140564 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.5676630434782609, 'macro': 0.5652173913043479, 'micro': 0.575, 'binary': 0.5, 'accuracy_majority': 0.575, 'macro_majority': 0.5652173913043479, 'binary_majority': 0.5, 'run_time_millis': 2312.2401399887167, 'loss_mean': 0.33995991945266724}
Epoch 5 **** Loss 0.3369017243385315 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.560548048048048, 'macro': 0.557957957957958, 'micro': 0.56875, 'binary': 0.48888888888888893, 'accuracy_majority': 0.56875, 'macro_majority': 0.557957957957958, 'binary_majority': 0.48888888888888893, 'run_time_millis': 2306.0802610125393, 'loss_mean': 0.3401467204093933}
Epoch 6 **** Loss 0.305726557970047 **** Metrics validation: {'accuracy': 0.58125, 'f1_weighted': 0.5771519275724077, 'macro': 0.5752605095289036, 'micro': 0.58125, 'binary': 0.524822695035461, 'accuracy_majority': 0.58125, 'macro_majority': 0.5752605095289036, 'binary_majority': 0.524822695035461, 'run_time_millis': 1446.8219499685802, 'loss_mean': 0.3379336893558502}
Epoch 7 **** Loss 0.31257084012031555 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.560548048048048, 'macro': 0.557957957957958, 'micro': 0.56875, 'binary': 0.48888888888888893, 'accuracy_majority': 0.56875, 'macro_majority': 0.557957957957958, 'binary_majority': 0.48888888888888893, 'run_time_millis': 1497.6765870233066, 'loss_mean': 0.3380480408668518}
Epoch 8 **** Loss 0.33187517523765564 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.560548048048048, 'macro': 0.557957957957958, 'micro': 0.56875, 'binary': 0.48888888888888893, 'accuracy_majority': 0.56875, 'macro_majority': 0.557957957957958, 'binary_majority': 0.48888888888888893, 'run_time_millis': 2310.8362160273828, 'loss_mean': 0.33912724256515503}
Epoch 9 **** Loss 0.314299613237381 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.560548048048048, 'macro': 0.557957957957958, 'micro': 0.56875, 'binary': 0.48888888888888893, 'accuracy_majority': 0.56875, 'macro_majority': 0.557957957957958, 'binary_majority': 0.48888888888888893, 'run_time_millis': 1293.7949770130217, 'loss_mean': 0.3381662964820862}
Evaluating
{'accuracy': 0.6, 'f1_weighted': 0.5798642159297897, 'macro': 0.5760887564166253, 'micro': 0.6, 'binary': 0.47540983606557374, 'accuracy_majority': 0.6, 'macro_majority': 0.5760887564166253, 'binary_majority': 0.47540983606557374, 'run_time_millis': 2002.6683990145102, 'loss_mean': 0.34165117144584656}
