______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/723: Loss: 2.37 | Accuracy: 0.51
[Training] Itteration/Batch:  25/723: Loss: 2.33 | Accuracy: 0.37
[Training] Itteration/Batch:  50/723: Loss: 3.96 | Accuracy: 0.60
[Training] Itteration/Batch:  75/723: Loss: 2.25 | Accuracy: 0.66
[Training] Itteration/Batch: 100/723: Loss: 2.19 | Accuracy: 0.72
[Training] Itteration/Batch: 125/723: Loss: 4.13 | Accuracy: 0.70
[Training] Itteration/Batch: 150/723: Loss: 2.00 | Accuracy: 0.73
[Training] Itteration/Batch: 175/723: Loss: 5.07 | Accuracy: 0.73
[Training] Itteration/Batch: 200/723: Loss: 2.23 | Accuracy: 0.88
[Training] Itteration/Batch: 225/723: Loss: 1.69 | Accuracy: 0.85
[Training] Itteration/Batch: 250/723: Loss: 1.89 | Accuracy: 0.89
[Training] Itteration/Batch: 275/723: Loss: 2.14 | Accuracy: 0.84
[Training] Itteration/Batch: 300/723: Loss: 2.99 | Accuracy: 0.84
[Training] Itteration/Batch: 325/723: Loss: 1.98 | Accuracy: 0.92
[Training] Itteration/Batch: 350/723: Loss: 1.65 | Accuracy: 0.97
[Training] Itteration/Batch: 375/723: Loss: 1.40 | Accuracy: 0.98
[Training] Itteration/Batch: 400/723: Loss: 2.58 | Accuracy: 0.95
[Training] Itteration/Batch: 425/723: Loss: 1.65 | Accuracy: 0.94
[Training] Itteration/Batch: 450/723: Loss: 1.67 | Accuracy: 0.93
[Training] Itteration/Batch: 475/723: Loss: 1.75 | Accuracy: 0.93
[Training] Itteration/Batch: 500/723: Loss: 2.23 | Accuracy: 0.93
[Training] Itteration/Batch: 525/723: Loss: 1.63 | Accuracy: 0.97
[Training] Itteration/Batch: 550/723: Loss: 1.78 | Accuracy: 0.95
[Training] Itteration/Batch: 575/723: Loss: 1.51 | Accuracy: 0.98
[Training] Itteration/Batch: 600/723: Loss: 2.30 | Accuracy: 0.95
[Training] Itteration/Batch: 625/723: Loss: 2.98 | Accuracy: 0.90
[Training] Itteration/Batch: 650/723: Loss: 1.53 | Accuracy: 0.95
[Training] Itteration/Batch: 675/723: Loss: 2.54 | Accuracy: 0.94
[Training] Itteration/Batch: 700/723: Loss: 1.17 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.49364379013586124 |             Val Bin F1 Individual 0.11634056270122528 | Val Macro F1 Individual 0.5473118749205128 |             Val Accuracy Majority 0.9748942852020264 | Val Accuracy Individual 0.9576082229614258 | Training Loss:2.326085090637207 |             Val Loss 1.8299813270568848 | Train Runtime Millis 79061.61239399808 | Val Runtime Millis 43781.725827997434

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/723: Loss: 2.18 | Accuracy: 0.97
[Training] Itteration/Batch:  25/723: Loss: 1.60 | Accuracy: 1.00
[Training] Itteration/Batch:  50/723: Loss: 1.14 | Accuracy: 0.98
[Training] Itteration/Batch:  75/723: Loss: 1.20 | Accuracy: 0.98
[Training] Itteration/Batch: 100/723: Loss: 2.41 | Accuracy: 0.96
[Training] Itteration/Batch: 125/723: Loss: 1.58 | Accuracy: 0.89
[Training] Itteration/Batch: 150/723: Loss: 2.60 | Accuracy: 0.94
[Training] Itteration/Batch: 175/723: Loss: 1.09 | Accuracy: 1.00
[Training] Itteration/Batch: 200/723: Loss: 2.03 | Accuracy: 0.96
[Training] Itteration/Batch: 225/723: Loss: 3.08 | Accuracy: 0.90
[Training] Itteration/Batch: 250/723: Loss: 2.14 | Accuracy: 0.95
[Training] Itteration/Batch: 275/723: Loss: 1.93 | Accuracy: 0.91
[Training] Itteration/Batch: 300/723: Loss: 1.43 | Accuracy: 0.98
[Training] Itteration/Batch: 325/723: Loss: 1.02 | Accuracy: 1.00
[Training] Itteration/Batch: 350/723: Loss: 2.78 | Accuracy: 0.82
[Training] Itteration/Batch: 375/723: Loss: 0.99 | Accuracy: 1.00
[Training] Itteration/Batch: 400/723: Loss: 3.02 | Accuracy: 0.91
[Training] Itteration/Batch: 425/723: Loss: 3.07 | Accuracy: 0.85
[Training] Itteration/Batch: 450/723: Loss: 1.61 | Accuracy: 0.97
[Training] Itteration/Batch: 475/723: Loss: 1.57 | Accuracy: 0.92
[Training] Itteration/Batch: 500/723: Loss: 1.31 | Accuracy: 0.85
[Training] Itteration/Batch: 525/723: Loss: 2.11 | Accuracy: 0.82
[Training] Itteration/Batch: 550/723: Loss: 1.46 | Accuracy: 0.95
[Training] Itteration/Batch: 575/723: Loss: 2.48 | Accuracy: 0.86
[Training] Itteration/Batch: 600/723: Loss: 1.98 | Accuracy: 0.96
[Training] Itteration/Batch: 625/723: Loss: 1.60 | Accuracy: 0.86
[Training] Itteration/Batch: 650/723: Loss: 1.27 | Accuracy: 0.95
[Training] Itteration/Batch: 675/723: Loss: 1.53 | Accuracy: 0.91
[Training] Itteration/Batch: 700/723: Loss: 1.60 | Accuracy: 0.91

Epoch 2: Val Bin. F1 Majority 0.4089219272136688 | Val Macro F1 Majority 0.6900757317648625 |             Val Bin F1 Individual 0.3619047701358795 | Val Macro F1 Individual 0.6634720154234209 |             Val Accuracy Majority 0.9451298713684082 | Val Accuracy Individual 0.933710515499115 | Training Loss:1.767062783241272 |             Val Loss 1.4309134483337402 | Train Runtime Millis 79382.20866100164 | Val Runtime Millis 43922.62966900307

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/723: Loss: 1.49 | Accuracy: 0.97
[Training] Itteration/Batch:  25/723: Loss: 1.12 | Accuracy: 0.95
[Training] Itteration/Batch:  50/723: Loss: 1.40 | Accuracy: 0.86
[Training] Itteration/Batch:  75/723: Loss: 2.98 | Accuracy: 0.88
[Training] Itteration/Batch: 100/723: Loss: 1.34 | Accuracy: 0.91
[Training] Itteration/Batch: 125/723: Loss: 1.21 | Accuracy: 1.00
[Training] Itteration/Batch: 150/723: Loss: 1.57 | Accuracy: 0.84
[Training] Itteration/Batch: 175/723: Loss: 0.79 | Accuracy: 0.95
[Training] Itteration/Batch: 200/723: Loss: 2.42 | Accuracy: 0.80
[Training] Itteration/Batch: 225/723: Loss: 2.82 | Accuracy: 0.92
[Training] Itteration/Batch: 250/723: Loss: 1.35 | Accuracy: 0.97
[Training] Itteration/Batch: 275/723: Loss: 0.92 | Accuracy: 1.00
[Training] Itteration/Batch: 300/723: Loss: 0.76 | Accuracy: 0.96
[Training] Itteration/Batch: 325/723: Loss: 0.94 | Accuracy: 0.98
[Training] Itteration/Batch: 350/723: Loss: 0.96 | Accuracy: 0.98
[Training] Itteration/Batch: 375/723: Loss: 1.64 | Accuracy: 0.96
