______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/808: Loss: 2.20 | Accuracy: 0.35
[Training] Itteration/Batch:  25/808: Loss: 1.78 | Accuracy: 0.67
[Training] Itteration/Batch:  50/808: Loss: 1.75 | Accuracy: 0.48
[Training] Itteration/Batch:  75/808: Loss: 2.98 | Accuracy: 0.66
[Training] Itteration/Batch: 100/808: Loss: 2.01 | Accuracy: 0.73
[Training] Itteration/Batch: 125/808: Loss: 2.33 | Accuracy: 0.77
[Training] Itteration/Batch: 150/808: Loss: 1.58 | Accuracy: 0.83
[Training] Itteration/Batch: 175/808: Loss: 1.69 | Accuracy: 0.87
[Training] Itteration/Batch: 200/808: Loss: 1.76 | Accuracy: 0.91
[Training] Itteration/Batch: 225/808: Loss: 1.92 | Accuracy: 0.95
[Training] Itteration/Batch: 250/808: Loss: 5.42 | Accuracy: 0.91
[Training] Itteration/Batch: 275/808: Loss: 4.62 | Accuracy: 0.91
[Training] Itteration/Batch: 300/808: Loss: 4.83 | Accuracy: 0.94
[Training] Itteration/Batch: 325/808: Loss: 2.93 | Accuracy: 0.91
[Training] Itteration/Batch: 350/808: Loss: 2.21 | Accuracy: 0.95
[Training] Itteration/Batch: 375/808: Loss: 1.13 | Accuracy: 0.98
[Training] Itteration/Batch: 400/808: Loss: 1.54 | Accuracy: 0.98
[Training] Itteration/Batch: 425/808: Loss: 1.25 | Accuracy: 0.98
[Training] Itteration/Batch: 450/808: Loss: 1.21 | Accuracy: 1.00
[Training] Itteration/Batch: 475/808: Loss: 1.45 | Accuracy: 1.00
[Training] Itteration/Batch: 500/808: Loss: 2.47 | Accuracy: 0.99
[Training] Itteration/Batch: 525/808: Loss: 1.49 | Accuracy: 1.00
[Training] Itteration/Batch: 550/808: Loss: 1.38 | Accuracy: 1.00
[Training] Itteration/Batch: 575/808: Loss: 1.22 | Accuracy: 1.00
[Training] Itteration/Batch: 600/808: Loss: 1.91 | Accuracy: 0.98
[Training] Itteration/Batch: 625/808: Loss: 2.69 | Accuracy: 0.95
[Training] Itteration/Batch: 650/808: Loss: 1.65 | Accuracy: 0.98
[Training] Itteration/Batch: 675/808: Loss: 1.18 | Accuracy: 1.00
[Training] Itteration/Batch: 700/808: Loss: 3.37 | Accuracy: 0.97
[Training] Itteration/Batch: 725/808: Loss: 1.44 | Accuracy: 0.98
[Training] Itteration/Batch: 750/808: Loss: 1.18 | Accuracy: 1.00
[Training] Itteration/Batch: 775/808: Loss: 4.10 | Accuracy: 0.94
[Training] Itteration/Batch: 800/808: Loss: 1.29 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4971366594360087 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 0.4959673800151303 |             Val Accuracy Majority 0.9886118769645691 | Val Accuracy Individual 0.9839985966682434 | Training Loss:2.210322141647339 |             Val Loss 1.9501397609710693 | Train Runtime Millis 87411.72554297373 | Val Runtime Millis 43069.7071980685

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/808: Loss: 1.05 | Accuracy: 1.00
[Training] Itteration/Batch:  25/808: Loss: 2.16 | Accuracy: 0.98
[Training] Itteration/Batch:  50/808: Loss: 1.13 | Accuracy: 1.00
[Training] Itteration/Batch:  75/808: Loss: 1.18 | Accuracy: 1.00
[Training] Itteration/Batch: 100/808: Loss: 4.34 | Accuracy: 0.93
[Training] Itteration/Batch: 125/808: Loss: 1.24 | Accuracy: 1.00
[Training] Itteration/Batch: 150/808: Loss: 1.09 | Accuracy: 1.00
[Training] Itteration/Batch: 175/808: Loss: 1.09 | Accuracy: 1.00
[Training] Itteration/Batch: 200/808: Loss: 2.29 | Accuracy: 0.98
[Training] Itteration/Batch: 225/808: Loss: 3.04 | Accuracy: 0.93
[Training] Itteration/Batch: 250/808: Loss: 1.09 | Accuracy: 1.00
[Training] Itteration/Batch: 275/808: Loss: 1.10 | Accuracy: 1.00
[Training] Itteration/Batch: 300/808: Loss: 1.10 | Accuracy: 1.00
[Training] Itteration/Batch: 325/808: Loss: 0.97 | Accuracy: 1.00
[Training] Itteration/Batch: 350/808: Loss: 1.72 | Accuracy: 0.98
[Training] Itteration/Batch: 375/808: Loss: 0.96 | Accuracy: 1.00
[Training] Itteration/Batch: 400/808: Loss: 1.05 | Accuracy: 1.00
[Training] Itteration/Batch: 425/808: Loss: 1.04 | Accuracy: 1.00
[Training] Itteration/Batch: 450/808: Loss: 1.20 | Accuracy: 0.98
[Training] Itteration/Batch: 475/808: Loss: 1.55 | Accuracy: 0.98
[Training] Itteration/Batch: 500/808: Loss: 0.93 | Accuracy: 1.00
[Training] Itteration/Batch: 525/808: Loss: 1.97 | Accuracy: 0.97
[Training] Itteration/Batch: 550/808: Loss: 0.93 | Accuracy: 1.00
[Training] Itteration/Batch: 575/808: Loss: 1.09 | Accuracy: 1.00
[Training] Itteration/Batch: 600/808: Loss: 2.76 | Accuracy: 0.95
[Training] Itteration/Batch: 625/808: Loss: 0.86 | Accuracy: 1.00
[Training] Itteration/Batch: 650/808: Loss: 0.91 | Accuracy: 1.00
[Training] Itteration/Batch: 675/808: Loss: 4.10 | Accuracy: 0.95
[Training] Itteration/Batch: 700/808: Loss: 0.92 | Accuracy: 1.00
[Training] Itteration/Batch: 725/808: Loss: 0.85 | Accuracy: 1.00
[Training] Itteration/Batch: 750/808: Loss: 0.85 | Accuracy: 1.00
[Training] Itteration/Batch: 775/808: Loss: 0.92 | Accuracy: 1.00
[Training] Itteration/Batch: 800/808: Loss: 0.95 | Accuracy: 1.00

Epoch 2: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4971366594360087 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 0.4959673800151303 |             Val Accuracy Majority 0.9886118769645691 | Val Accuracy Individual 0.9839985966682434 | Training Loss:1.8677870035171509 |             Val Loss 1.8305071592330933 | Train Runtime Millis 88015.45848837122 | Val Runtime Millis 43194.071451202035

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/808: Loss: 8.63 | Accuracy: 0.90
[Training] Itteration/Batch:  25/808: Loss: 1.34 | Accuracy: 0.98
[Training] Itteration/Batch:  50/808: Loss: 1.61 | Accuracy: 0.98
[Training] Itteration/Batch:  75/808: Loss: 2.18 | Accuracy: 0.97
[Training] Itteration/Batch: 100/808: Loss: 0.83 | Accuracy: 1.00
[Training] Itteration/Batch: 125/808: Loss: 1.94 | Accuracy: 0.98
[Training] Itteration/Batch: 150/808: Loss: 1.54 | Accuracy: 0.99
[Training] Itteration/Batch: 175/808: Loss: 3.40 | Accuracy: 0.98
[Training] Itteration/Batch: 200/808: Loss: 0.93 | Accuracy: 1.00
[Training] Itteration/Batch: 225/808: Loss: 0.75 | Accuracy: 1.00
[Training] Itteration/Batch: 250/808: Loss: 0.80 | Accuracy: 1.00
[Training] Itteration/Batch: 275/808: Loss: 5.99 | Accuracy: 0.92
[Training] Itteration/Batch: 300/808: Loss: 0.74 | Accuracy: 1.00
[Training] Itteration/Batch: 325/808: Loss: 3.67 | Accuracy: 0.93
[Training] Itteration/Batch: 350/808: Loss: 0.91 | Accuracy: 1.00
[Training] Itteration/Batch: 375/808: Loss: 4.98 | Accuracy: 0.91
[Training] Itteration/Batch: 400/808: Loss: 0.71 | Accuracy: 1.00
[Training] Itteration/Batch: 425/808: Loss: 0.74 | Accuracy: 1.00
[Training] Itteration/Batch: 450/808: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 475/808: Loss: 0.88 | Accuracy: 1.00
[Training] Itteration/Batch: 500/808: Loss: 2.57 | Accuracy: 0.97
[Training] Itteration/Batch: 525/808: Loss: 0.83 | Accuracy: 1.00
[Training] Itteration/Batch: 550/808: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 575/808: Loss: 0.94 | Accuracy: 1.00
[Training] Itteration/Batch: 600/808: Loss: 1.64 | Accuracy: 0.97
[Training] Itteration/Batch: 625/808: Loss: 4.24 | Accuracy: 0.95
[Training] Itteration/Batch: 650/808: Loss: 0.86 | Accuracy: 1.00
[Training] Itteration/Batch: 675/808: Loss: 0.74 | Accuracy: 1.00
[Training] Itteration/Batch: 700/808: Loss: 3.58 | Accuracy: 0.97
[Training] Itteration/Batch: 725/808: Loss: 2.76 | Accuracy: 0.94
[Training] Itteration/Batch: 750/808: Loss: 0.72 | Accuracy: 1.00
[Training] Itteration/Batch: 775/808: Loss: 1.85 | Accuracy: 0.98
[Training] Itteration/Batch: 800/808: Loss: 1.15 | Accuracy: 0.98

Epoch 3: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.49711484229250724 |             Val Bin F1 Individual 0.030721966177225113 | Val Macro F1 Individual 0.511314399291819 |             Val Accuracy Majority 0.9885255694389343 | Val Accuracy Individual 0.9839476943016052 | Training Loss:1.6748111248016357 |             Val Loss 1.6967254877090454 | Train Runtime Millis 88297.879523132 | Val Runtime Millis 43357.487987261266

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/808: Loss: 1.18 | Accuracy: 0.98
[Training] Itteration/Batch:  25/808: Loss: 0.76 | Accuracy: 1.00
[Training] Itteration/Batch:  50/808: Loss: 0.77 | Accuracy: 0.98
[Training] Itteration/Batch:  75/808: Loss: 1.14 | Accuracy: 0.95
[Training] Itteration/Batch: 100/808: Loss: 0.70 | Accuracy: 1.00
[Training] Itteration/Batch: 125/808: Loss: 2.34 | Accuracy: 0.98
[Training] Itteration/Batch: 150/808: Loss: 3.71 | Accuracy: 0.95
[Training] Itteration/Batch: 175/808: Loss: 1.36 | Accuracy: 0.98
[Training] Itteration/Batch: 200/808: Loss: 0.73 | Accuracy: 1.00
[Training] Itteration/Batch: 225/808: Loss: 2.97 | Accuracy: 0.97
[Training] Itteration/Batch: 250/808: Loss: 1.45 | Accuracy: 0.98
[Training] Itteration/Batch: 275/808: Loss: 3.02 | Accuracy: 0.92
[Training] Itteration/Batch: 300/808: Loss: 2.24 | Accuracy: 0.96
[Training] Itteration/Batch: 325/808: Loss: 1.85 | Accuracy: 0.98
[Training] Itteration/Batch: 350/808: Loss: 1.48 | Accuracy: 0.97
[Training] Itteration/Batch: 375/808: Loss: 2.84 | Accuracy: 0.97
[Training] Itteration/Batch: 400/808: Loss: 0.63 | Accuracy: 1.00
[Training] Itteration/Batch: 425/808: Loss: 0.78 | Accuracy: 1.00
[Training] Itteration/Batch: 450/808: Loss: 0.61 | Accuracy: 1.00
[Training] Itteration/Batch: 475/808: Loss: 2.13 | Accuracy: 0.98
[Training] Itteration/Batch: 500/808: Loss: 0.75 | Accuracy: 1.00
[Training] Itteration/Batch: 525/808: Loss: 0.97 | Accuracy: 0.98
[Training] Itteration/Batch: 550/808: Loss: 2.59 | Accuracy: 1.00
[Training] Itteration/Batch: 575/808: Loss: 0.58 | Accuracy: 1.00
[Training] Itteration/Batch: 600/808: Loss: 0.64 | Accuracy: 1.00
[Training] Itteration/Batch: 625/808: Loss: 0.62 | Accuracy: 1.00
[Training] Itteration/Batch: 650/808: Loss: 0.64 | Accuracy: 1.00
[Training] Itteration/Batch: 675/808: Loss: 0.63 | Accuracy: 1.00
[Training] Itteration/Batch: 700/808: Loss: 1.25 | Accuracy: 0.96
[Training] Itteration/Batch: 725/808: Loss: 2.56 | Accuracy: 0.97
[Training] Itteration/Batch: 750/808: Loss: 0.73 | Accuracy: 0.98
[Training] Itteration/Batch: 775/808: Loss: 0.56 | Accuracy: 1.00
[Training] Itteration/Batch: 800/808: Loss: 1.65 | Accuracy: 1.00

