Device cuda
Split type sit
Training Size: 1033, NTA labels 882, YTA labels 151
Validation Size: 327, NTA labels 274, YTA labels 53
Test Size: 331, NTA labels 279, YTA labels 52
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 330
Epoch 0 **** Loss 0.06473591923713684 **** Metrics validation: {'accuracy': 0.9327217125382263, 'f1_weighted': 0.9349963758272973, 'macro': 0.8847263171388283, 'micro': 0.9327217125382263, 'binary': 0.8103448275862069, 'accuracy_majority': 0.9327217125382263, 'macro_majority': 0.8847263171388283, 'binary_majority': 0.8103448275862069, 'run_time_millis': 323.7861630041152, 'loss_mean': 0.06260240823030472}
Epoch 1 **** Loss 0.019055791199207306 **** Metrics validation: {'accuracy': 0.9480122324159022, 'f1_weighted': 0.9505030795130268, 'macro': 0.9138045989487231, 'micro': 0.9480122324159023, 'binary': 0.859504132231405, 'accuracy_majority': 0.9480122324159022, 'macro_majority': 0.9138045989487231, 'binary_majority': 0.859504132231405, 'run_time_millis': 321.90138299483806, 'loss_mean': 0.04252178966999054}
Epoch 2 **** Loss 0.008572022430598736 **** Metrics validation: {'accuracy': 0.9694189602446484, 'f1_weighted': 0.9702654529630226, 'macro': 0.9468810916179338, 'micro': 0.9694189602446482, 'binary': 0.912280701754386, 'accuracy_majority': 0.9694189602446484, 'macro_majority': 0.9468810916179338, 'binary_majority': 0.912280701754386, 'run_time_millis': 733.8560880161822, 'loss_mean': 0.0391295924782753}
Epoch 3 **** Loss 0.011864539235830307 **** Metrics validation: {'accuracy': 0.9694189602446484, 'f1_weighted': 0.9691805136759264, 'macro': 0.9428321678321678, 'micro': 0.9694189602446482, 'binary': 0.9038461538461539, 'accuracy_majority': 0.9694189602446484, 'macro_majority': 0.9428321678321678, 'binary_majority': 0.9038461538461539, 'run_time_millis': 320.15076698735356, 'loss_mean': 0.048615921288728714}
Epoch 4 **** Loss 0.0005403637769632041 **** Metrics validation: {'accuracy': 0.9602446483180428, 'f1_weighted': 0.9617063119190122, 'macro': 0.9323401613904407, 'micro': 0.9602446483180428, 'binary': 0.8888888888888888, 'accuracy_majority': 0.9602446483180428, 'macro_majority': 0.9323401613904407, 'binary_majority': 0.8888888888888888, 'run_time_millis': 321.041245944798, 'loss_mean': 0.033821068704128265}
Epoch 5 **** Loss 0.00020977560780011117 **** Metrics validation: {'accuracy': 0.9602446483180428, 'f1_weighted': 0.9590898655118839, 'macro': 0.9226317226317227, 'micro': 0.9602446483180428, 'binary': 0.8686868686868686, 'accuracy_majority': 0.9602446483180428, 'macro_majority': 0.9226317226317227, 'binary_majority': 0.8686868686868686, 'run_time_millis': 1129.512532032095, 'loss_mean': 0.095890112221241}
Epoch 6 **** Loss 0.00022340405848808587 **** Metrics validation: {'accuracy': 0.9602446483180428, 'f1_weighted': 0.9590898655118839, 'macro': 0.9226317226317227, 'micro': 0.9602446483180428, 'binary': 0.8686868686868686, 'accuracy_majority': 0.9602446483180428, 'macro_majority': 0.9226317226317227, 'binary_majority': 0.8686868686868686, 'run_time_millis': 319.94109496008605, 'loss_mean': 0.07760430127382278}
Epoch 7 **** Loss 0.000557266641408205 **** Metrics validation: {'accuracy': 0.9602446483180428, 'f1_weighted': 0.9590898655118839, 'macro': 0.9226317226317227, 'micro': 0.9602446483180428, 'binary': 0.8686868686868686, 'accuracy_majority': 0.9602446483180428, 'macro_majority': 0.9226317226317227, 'binary_majority': 0.8686868686868686, 'run_time_millis': 423.3240659814328, 'loss_mean': 0.08705655485391617}
Epoch 8 **** Loss 0.0003638284106273204 **** Metrics validation: {'accuracy': 0.9571865443425076, 'f1_weighted': 0.9565021860359622, 'macro': 0.9186913895993181, 'micro': 0.9571865443425076, 'binary': 0.8627450980392157, 'accuracy_majority': 0.9571865443425076, 'macro_majority': 0.9186913895993181, 'binary_majority': 0.8627450980392157, 'run_time_millis': 323.73066095169634, 'loss_mean': 0.07779254019260406}
Epoch 9 **** Loss 0.00029984876164235175 **** Metrics validation: {'accuracy': 0.9571865443425076, 'f1_weighted': 0.9565021860359622, 'macro': 0.9186913895993181, 'micro': 0.9571865443425076, 'binary': 0.8627450980392157, 'accuracy_majority': 0.9571865443425076, 'macro_majority': 0.9186913895993181, 'binary_majority': 0.8627450980392157, 'run_time_millis': 1435.016199015081, 'loss_mean': 0.07718721032142639}
Evaluating
{'accuracy': 0.9694189602446484, 'f1_weighted': 0.9702654529630226, 'macro': 0.9468810916179338, 'micro': 0.9694189602446482, 'binary': 0.912280701754386, 'accuracy_majority': 0.9694189602446484, 'macro_majority': 0.9468810916179338, 'binary_majority': 0.912280701754386, 'run_time_millis': 321.39009900856763, 'loss_mean': 0.0391295924782753}
