Device cuda
Split type sit
Training Size: 478, NTA labels 274, YTA labels 204
Validation Size: 160, NTA labels 83, YTA labels 77
Test Size: 160, NTA labels 89, YTA labels 71
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 150
Epoch 0 **** Loss 0.3341318368911743 **** Metrics validation: {'accuracy': 0.58125, 'f1_weighted': 0.5790221674876848, 'macro': 0.5775369458128079, 'micro': 0.58125, 'binary': 0.5379310344827586, 'accuracy_majority': 0.58125, 'macro_majority': 0.5775369458128079, 'binary_majority': 0.5379310344827586, 'run_time_millis': 1314.5075279999219, 'loss_mean': 0.34212934970855713}
Epoch 1 **** Loss 0.3448224663734436 **** Metrics validation: {'accuracy': 0.5625, 'f1_weighted': 0.5618159787367105, 'macro': 0.5622263914946841, 'micro': 0.5625, 'binary': 0.573170731707317, 'accuracy_majority': 0.5625, 'macro_majority': 0.5622263914946841, 'binary_majority': 0.573170731707317, 'run_time_millis': 1113.3077559998128, 'loss_mean': 0.3393760323524475}
Epoch 2 **** Loss 0.3326862156391144 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.5751328332551962, 'macro': 0.5749335833724019, 'micro': 0.575, 'binary': 0.5696202531645569, 'accuracy_majority': 0.575, 'macro_majority': 0.5749335833724019, 'binary_majority': 0.5696202531645569, 'run_time_millis': 2329.0778030000183, 'loss_mean': 0.3394262194633484}
Epoch 3 **** Loss 0.3343885540962219 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.568632075471698, 'macro': 0.568733153638814, 'micro': 0.56875, 'binary': 0.5714285714285715, 'accuracy_majority': 0.56875, 'macro_majority': 0.568733153638814, 'binary_majority': 0.5714285714285715, 'run_time_millis': 1416.8427059998976, 'loss_mean': 0.33910298347473145}
Epoch 4 **** Loss 0.31083622574806213 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.573803004224691, 'macro': 0.5744015021123454, 'micro': 0.575, 'binary': 0.5903614457831325, 'accuracy_majority': 0.575, 'macro_majority': 0.5744015021123454, 'binary_majority': 0.5903614457831325, 'run_time_millis': 1872.1247670000594, 'loss_mean': 0.33824142813682556}
Epoch 5 **** Loss 0.34861093759536743 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.575, 'macro': 0.575, 'micro': 0.575, 'binary': 0.575, 'accuracy_majority': 0.575, 'macro_majority': 0.575, 'binary_majority': 0.575, 'run_time_millis': 2175.075783000011, 'loss_mean': 0.33783090114593506}
Epoch 6 **** Loss 0.31703102588653564 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.567214101209346, 'macro': 0.5679229775742632, 'micro': 0.56875, 'binary': 0.5868263473053892, 'accuracy_majority': 0.56875, 'macro_majority': 0.5679229775742632, 'binary_majority': 0.5868263473053892, 'run_time_millis': 2321.2672399999974, 'loss_mean': 0.33585628867149353}
Epoch 7 **** Loss 0.3346332013607025 **** Metrics validation: {'accuracy': 0.58125, 'f1_weighted': 0.5813317903043087, 'macro': 0.5812336419391382, 'micro': 0.58125, 'binary': 0.5786163522012578, 'accuracy_majority': 0.58125, 'macro_majority': 0.5812336419391382, 'binary_majority': 0.5786163522012578, 'run_time_millis': 706.7519940001148, 'loss_mean': 0.336925745010376}
Epoch 8 **** Loss 0.30884504318237305 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.567214101209346, 'macro': 0.5679229775742632, 'micro': 0.56875, 'binary': 0.5868263473053892, 'accuracy_majority': 0.56875, 'macro_majority': 0.5679229775742632, 'binary_majority': 0.5868263473053892, 'run_time_millis': 1112.2287230000438, 'loss_mean': 0.33543604612350464}
Epoch 9 **** Loss 0.29641976952552795 **** Metrics validation: {'accuracy': 0.575, 'f1_weighted': 0.573803004224691, 'macro': 0.5744015021123454, 'micro': 0.575, 'binary': 0.5903614457831325, 'accuracy_majority': 0.575, 'macro_majority': 0.5744015021123454, 'binary_majority': 0.5903614457831325, 'run_time_millis': 1416.001402999882, 'loss_mean': 0.3356032967567444}
Evaluating
{'accuracy': 0.58125, 'f1_weighted': 0.5813317903043087, 'macro': 0.5812336419391382, 'micro': 0.58125, 'binary': 0.5786163522012578, 'accuracy_majority': 0.58125, 'macro_majority': 0.5812336419391382, 'binary_majority': 0.5786163522012578, 'run_time_millis': 300.87989599996945, 'loss_mean': 0.336925745010376}
