______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2154: Loss: 0.79 | Accuracy: 0.00
[Training] Itteration/Batch:  25/2154: Loss: 1.31 | Accuracy: 0.31
[Training] Itteration/Batch:  50/2154: Loss: 0.36 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2154: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2154: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2154: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2154: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2154: Loss: 1.01 | Accuracy: 0.94
[Training] Itteration/Batch: 200/2154: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2154: Loss: 0.90 | Accuracy: 0.94
[Training] Itteration/Batch: 250/2154: Loss: 1.00 | Accuracy: 0.94
[Training] Itteration/Batch: 275/2154: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2154: Loss: 0.62 | Accuracy: 0.94
[Training] Itteration/Batch: 325/2154: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2154: Loss: 0.58 | Accuracy: 0.94
[Training] Itteration/Batch: 375/2154: Loss: 0.81 | Accuracy: 0.94
[Training] Itteration/Batch: 400/2154: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2154: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2154: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2154: Loss: 0.47 | Accuracy: 0.94
[Training] Itteration/Batch: 500/2154: Loss: 0.29 | Accuracy: 0.94
[Training] Itteration/Batch: 525/2154: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 550/2154: Loss: 1.31 | Accuracy: 0.94
[Training] Itteration/Batch: 575/2154: Loss: 0.31 | Accuracy: 0.94
[Training] Itteration/Batch: 600/2154: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 625/2154: Loss: 0.46 | Accuracy: 0.88
[Training] Itteration/Batch: 650/2154: Loss: 1.65 | Accuracy: 0.88
[Training] Itteration/Batch: 675/2154: Loss: 1.80 | Accuracy: 0.94
