______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2175: Loss: 2.44 | Accuracy: 0.46
[Training] Itteration/Batch:  25/2175: Loss: 1.56 | Accuracy: 0.54
[Training] Itteration/Batch:  50/2175: Loss: 2.02 | Accuracy: 0.56
[Training] Itteration/Batch:  75/2175: Loss: 2.26 | Accuracy: 0.56
[Training] Itteration/Batch: 100/2175: Loss: 1.63 | Accuracy: 0.58
[Training] Itteration/Batch: 125/2175: Loss: 1.60 | Accuracy: 0.76
[Training] Itteration/Batch: 150/2175: Loss: 3.59 | Accuracy: 0.64
[Training] Itteration/Batch: 175/2175: Loss: 8.74 | Accuracy: 0.72
[Training] Itteration/Batch: 200/2175: Loss: 2.51 | Accuracy: 0.74
[Training] Itteration/Batch: 225/2175: Loss: 1.57 | Accuracy: 0.78
[Training] Itteration/Batch: 250/2175: Loss: 1.44 | Accuracy: 0.96
[Training] Itteration/Batch: 275/2175: Loss: 1.52 | Accuracy: 0.93
[Training] Itteration/Batch: 300/2175: Loss: 1.47 | Accuracy: 0.87
[Training] Itteration/Batch: 325/2175: Loss: 1.75 | Accuracy: 0.90
[Training] Itteration/Batch: 350/2175: Loss: 1.44 | Accuracy: 0.93
[Training] Itteration/Batch: 375/2175: Loss: 1.48 | Accuracy: 0.97
[Training] Itteration/Batch: 400/2175: Loss: 1.32 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2175: Loss: 5.08 | Accuracy: 0.93
[Training] Itteration/Batch: 450/2175: Loss: 1.47 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2175: Loss: 4.19 | Accuracy: 0.96
[Training] Itteration/Batch: 500/2175: Loss: 1.20 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2175: Loss: 7.46 | Accuracy: 0.91
[Training] Itteration/Batch: 550/2175: Loss: 1.27 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2175: Loss: 1.44 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2175: Loss: 1.60 | Accuracy: 0.98
[Training] Itteration/Batch: 625/2175: Loss: 4.01 | Accuracy: 0.94
[Training] Itteration/Batch: 650/2175: Loss: 1.27 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2175: Loss: 5.56 | Accuracy: 0.96
[Training] Itteration/Batch: 700/2175: Loss: 1.10 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2175: Loss: 2.36 | Accuracy: 0.98
[Training] Itteration/Batch: 750/2175: Loss: 1.16 | Accuracy: 0.98
[Training] Itteration/Batch: 775/2175: Loss: 2.45 | Accuracy: 0.98
[Training] Itteration/Batch: 800/2175: Loss: 2.06 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2175: Loss: 1.10 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2175: Loss: 1.33 | Accuracy: 0.98
[Training] Itteration/Batch: 875/2175: Loss: 1.15 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2175: Loss: 1.00 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2175: Loss: 1.06 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2175: Loss: 0.97 | Accuracy: 1.00
[Training] Itteration/Batch: 975/2175: Loss: 2.16 | Accuracy: 0.96
[Training] Itteration/Batch: 1000/2175: Loss: 0.96 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2175: Loss: 0.93 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2175: Loss: 0.98 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2175: Loss: 3.48 | Accuracy: 0.97
[Training] Itteration/Batch: 1100/2175: Loss: 2.69 | Accuracy: 0.97
[Training] Itteration/Batch: 1125/2175: Loss: 0.82 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2175: Loss: 0.90 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2175: Loss: 1.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1200/2175: Loss: 2.54 | Accuracy: 0.98
[Training] Itteration/Batch: 1225/2175: Loss: 9.58 | Accuracy: 0.85
[Training] Itteration/Batch: 1250/2175: Loss: 0.92 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2175: Loss: 5.11 | Accuracy: 0.96
[Training] Itteration/Batch: 1300/2175: Loss: 1.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2175: Loss: 2.31 | Accuracy: 0.97
[Training] Itteration/Batch: 1350/2175: Loss: 3.37 | Accuracy: 0.97
[Training] Itteration/Batch: 1375/2175: Loss: 0.87 | Accuracy: 1.00
[Training] Itteration/Batch: 1400/2175: Loss: 0.83 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2175: Loss: 1.87 | Accuracy: 0.98
[Training] Itteration/Batch: 1450/2175: Loss: 0.93 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2175: Loss: 1.77 | Accuracy: 0.98
[Training] Itteration/Batch: 1500/2175: Loss: 0.84 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2175: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2175: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2175: Loss: 0.96 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2175: Loss: 0.85 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2175: Loss: 0.99 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2175: Loss: 1.98 | Accuracy: 0.98
[Training] Itteration/Batch: 1675/2175: Loss: 0.76 | Accuracy: 1.00
[Training] Itteration/Batch: 1700/2175: Loss: 3.16 | Accuracy: 0.98
[Training] Itteration/Batch: 1725/2175: Loss: 1.37 | Accuracy: 0.98
[Training] Itteration/Batch: 1750/2175: Loss: 0.79 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2175: Loss: 3.90 | Accuracy: 0.96
[Training] Itteration/Batch: 1800/2175: Loss: 9.78 | Accuracy: 0.92
[Training] Itteration/Batch: 1825/2175: Loss: 0.84 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2175: Loss: 0.76 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2175: Loss: 0.82 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2175: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2175: Loss: 0.95 | Accuracy: 1.00
[Training] Itteration/Batch: 1950/2175: Loss: 0.86 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2175: Loss: 0.72 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2175: Loss: 0.87 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2175: Loss: 0.85 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2175: Loss: 3.17 | Accuracy: 0.96
[Training] Itteration/Batch: 2075/2175: Loss: 0.63 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2175: Loss: 1.00 | Accuracy: 0.98
[Training] Itteration/Batch: 2125/2175: Loss: 0.72 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2175: Loss: 7.48 | Accuracy: 0.96

Epoch 1: Val Bin. F1 Majority 0.4133858382701874 | Val Macro F1 Majority 0.7001215100163287 |             Val Bin F1 Individual 0.35957446694374084 | Val Macro F1 Individual 0.6719645821375685 |             Val Accuracy Majority 0.9742903709411621 | Val Accuracy Individual 0.9694555997848511 | Training Loss:1.8893855810165405 |             Val Loss 1.4522358179092407 | Train Runtime Millis 234315.30698300048 | Val Runtime Millis 43751.44096800068

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2175: Loss: 1.74 | Accuracy: 0.98
[Training] Itteration/Batch:  25/2175: Loss: 0.84 | Accuracy: 0.95
[Training] Itteration/Batch:  50/2175: Loss: 1.37 | Accuracy: 0.98
[Training] Itteration/Batch:  75/2175: Loss: 1.84 | Accuracy: 0.91
[Training] Itteration/Batch: 100/2175: Loss: 1.50 | Accuracy: 0.79
[Training] Itteration/Batch: 125/2175: Loss: 1.12 | Accuracy: 0.98
[Training] Itteration/Batch: 150/2175: Loss: 1.75 | Accuracy: 0.98
[Training] Itteration/Batch: 175/2175: Loss: 0.62 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2175: Loss: 0.61 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2175: Loss: 0.61 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2175: Loss: 0.49 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2175: Loss: 2.66 | Accuracy: 0.96
[Training] Itteration/Batch: 300/2175: Loss: 0.76 | Accuracy: 0.98
[Training] Itteration/Batch: 325/2175: Loss: 0.64 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2175: Loss: 1.14 | Accuracy: 0.91
[Training] Itteration/Batch: 375/2175: Loss: 1.87 | Accuracy: 0.98
[Training] Itteration/Batch: 400/2175: Loss: 1.66 | Accuracy: 0.91
