Device cuda
Split type sit
Training Size: 8891, NTA labels 8891, YTA labels 0
Validation Size: 2957, NTA labels 2957, YTA labels 0
Test Size: 2915, NTA labels 2915, YTA labels 0
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 2780
Epoch 0 **** Loss 0.0001351706450805068 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4136.87648999985, 'loss_mean': 4.0865412302082404e-05}
Epoch 1 **** Loss 4.054100645589642e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4140.038254000501, 'loss_mean': 1.448255261493614e-05}
Epoch 2 **** Loss 2.6164823793806136e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4136.05884899971, 'loss_mean': 7.832813935237937e-06}
Epoch 3 **** Loss 2.0081315597053617e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4138.710524999624, 'loss_mean': 5.065869117970578e-06}
Epoch 4 **** Loss 1.4501454643323086e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2410.766728999988, 'loss_mean': 3.656679382402217e-06}
Epoch 5 **** Loss 1.1910108696611132e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4141.35109200015, 'loss_mean': 2.8561703402374405e-06}
Epoch 6 **** Loss 1.0912676771113183e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4140.225015999931, 'loss_mean': 2.364473175475723e-06}
Epoch 7 **** Loss 1.0559247130004223e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3116.784199999529, 'loss_mean': 2.0635932287405012e-06}
Epoch 8 **** Loss 5.743734163843328e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4133.395431999816, 'loss_mean': 1.8933664023279562e-06}
Epoch 9 **** Loss 5.863379101356259e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2103.0722630002856, 'loss_mean': 1.8374007595411967e-06}
Evaluating
{'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2105.129952000425, 'loss_mean': 4.0865412302082404e-05}
