Device cuda
Split type sit
Training Size: 7500, NTA labels 7500, YTA labels 0
Validation Size: 5067, NTA labels 5067, YTA labels 0
Test Size: 4978, NTA labels 4978, YTA labels 0
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 2350
Epoch 0 **** Loss 0.00015391317720059305 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5326.897896997252, 'loss_mean': 6.645260145887733e-05}
Epoch 1 **** Loss 6.696045602438971e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4257.547228000476, 'loss_mean': 2.5671122784842737e-05}
Epoch 2 **** Loss 5.106537355459295e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5272.874332000356, 'loss_mean': 1.4128987459116615e-05}
Epoch 3 **** Loss 3.499776357784867e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5269.125886999973, 'loss_mean': 9.313186637882609e-06}
Epoch 4 **** Loss 2.03102536033839e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5283.0999010002415, 'loss_mean': 6.799417860747781e-06}
Epoch 5 **** Loss 1.9875429643434472e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5273.282788002689, 'loss_mean': 5.37594178240397e-06}
Epoch 6 **** Loss 1.1592695955187082e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5365.282384998864, 'loss_mean': 4.493423602980329e-06}
Epoch 7 **** Loss 1.1850152986880857e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5308.692082999187, 'loss_mean': 3.952967290388187e-06}
Epoch 8 **** Loss 2.016041980823502e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5273.337278998952, 'loss_mean': 3.6500866826827405e-06}
Epoch 9 **** Loss 6.341301286738599e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5269.979880002211, 'loss_mean': 3.5479949929140275e-06}
Evaluating
{'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5276.8098489978, 'loss_mean': 6.645260145887733e-05}
