______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2175: Loss: 3.51 | Accuracy: 0.58
[Training] Itteration/Batch:  25/2175: Loss: 1.91 | Accuracy: 0.65
[Training] Itteration/Batch:  50/2175: Loss: 2.81 | Accuracy: 0.70
[Training] Itteration/Batch:  75/2175: Loss: 2.25 | Accuracy: 0.67
[Training] Itteration/Batch: 100/2175: Loss: 2.17 | Accuracy: 0.63
[Training] Itteration/Batch: 125/2175: Loss: 2.15 | Accuracy: 0.90
[Training] Itteration/Batch: 150/2175: Loss: 1.90 | Accuracy: 0.93
[Training] Itteration/Batch: 175/2175: Loss: 2.65 | Accuracy: 0.90
[Training] Itteration/Batch: 200/2175: Loss: 1.99 | Accuracy: 0.92
[Training] Itteration/Batch: 225/2175: Loss: 2.83 | Accuracy: 0.91
[Training] Itteration/Batch: 250/2175: Loss: 1.59 | Accuracy: 0.98
[Training] Itteration/Batch: 275/2175: Loss: 2.54 | Accuracy: 0.94
[Training] Itteration/Batch: 300/2175: Loss: 2.70 | Accuracy: 0.92
[Training] Itteration/Batch: 325/2175: Loss: 2.20 | Accuracy: 0.92
[Training] Itteration/Batch: 350/2175: Loss: 1.81 | Accuracy: 0.96
[Training] Itteration/Batch: 375/2175: Loss: 2.23 | Accuracy: 0.96
[Training] Itteration/Batch: 400/2175: Loss: 1.29 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2175: Loss: 3.13 | Accuracy: 0.90
[Training] Itteration/Batch: 450/2175: Loss: 2.46 | Accuracy: 0.96
[Training] Itteration/Batch: 475/2175: Loss: 1.74 | Accuracy: 0.96
[Training] Itteration/Batch: 500/2175: Loss: 1.32 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2175: Loss: 3.83 | Accuracy: 0.88
[Training] Itteration/Batch: 550/2175: Loss: 2.42 | Accuracy: 0.98
[Training] Itteration/Batch: 575/2175: Loss: 2.43 | Accuracy: 0.92
[Training] Itteration/Batch: 600/2175: Loss: 3.15 | Accuracy: 0.88
[Training] Itteration/Batch: 625/2175: Loss: 2.47 | Accuracy: 0.96
[Training] Itteration/Batch: 650/2175: Loss: 3.14 | Accuracy: 0.89
[Training] Itteration/Batch: 675/2175: Loss: 1.83 | Accuracy: 0.96
[Training] Itteration/Batch: 700/2175: Loss: 1.77 | Accuracy: 0.98
[Training] Itteration/Batch: 725/2175: Loss: 1.98 | Accuracy: 0.95
[Training] Itteration/Batch: 750/2175: Loss: 1.33 | Accuracy: 0.98
[Training] Itteration/Batch: 775/2175: Loss: 1.27 | Accuracy: 0.98
[Training] Itteration/Batch: 800/2175: Loss: 2.67 | Accuracy: 0.93
[Training] Itteration/Batch: 825/2175: Loss: 2.43 | Accuracy: 0.94
[Training] Itteration/Batch: 850/2175: Loss: 1.31 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2175: Loss: 2.20 | Accuracy: 0.95
[Training] Itteration/Batch: 900/2175: Loss: 3.17 | Accuracy: 0.92
[Training] Itteration/Batch: 925/2175: Loss: 1.27 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2175: Loss: 1.67 | Accuracy: 0.98
[Training] Itteration/Batch: 975/2175: Loss: 1.70 | Accuracy: 0.96
[Training] Itteration/Batch: 1000/2175: Loss: 2.84 | Accuracy: 0.92
[Training] Itteration/Batch: 1025/2175: Loss: 2.74 | Accuracy: 0.91
[Training] Itteration/Batch: 1050/2175: Loss: 1.43 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2175: Loss: 1.66 | Accuracy: 0.98
[Training] Itteration/Batch: 1100/2175: Loss: 2.10 | Accuracy: 0.96
[Training] Itteration/Batch: 1125/2175: Loss: 1.53 | Accuracy: 0.96
[Training] Itteration/Batch: 1150/2175: Loss: 3.00 | Accuracy: 0.92
[Training] Itteration/Batch: 1175/2175: Loss: 1.35 | Accuracy: 1.00
[Training] Itteration/Batch: 1200/2175: Loss: 1.10 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2175: Loss: 1.10 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2175: Loss: 1.52 | Accuracy: 0.98
[Training] Itteration/Batch: 1275/2175: Loss: 1.84 | Accuracy: 0.92
[Training] Itteration/Batch: 1300/2175: Loss: 1.62 | Accuracy: 0.96
[Training] Itteration/Batch: 1325/2175: Loss: 1.60 | Accuracy: 0.98
[Training] Itteration/Batch: 1350/2175: Loss: 2.39 | Accuracy: 0.94
[Training] Itteration/Batch: 1375/2175: Loss: 1.44 | Accuracy: 0.98
