______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 2.57 | Accuracy: 0.38
[Training] Itteration/Batch:  25/2176: Loss: 3.05 | Accuracy: 0.36
[Training] Itteration/Batch:  50/2176: Loss: 2.10 | Accuracy: 0.53
[Training] Itteration/Batch:  75/2176: Loss: 2.76 | Accuracy: 0.48
[Training] Itteration/Batch: 100/2176: Loss: 2.32 | Accuracy: 0.60
[Training] Itteration/Batch: 125/2176: Loss: 1.97 | Accuracy: 0.65
[Training] Itteration/Batch: 150/2176: Loss: 2.33 | Accuracy: 0.76
[Training] Itteration/Batch: 175/2176: Loss: 2.04 | Accuracy: 0.74
[Training] Itteration/Batch: 200/2176: Loss: 2.78 | Accuracy: 0.73
[Training] Itteration/Batch: 225/2176: Loss: 1.66 | Accuracy: 0.84
[Training] Itteration/Batch: 250/2176: Loss: 3.24 | Accuracy: 0.76
[Training] Itteration/Batch: 275/2176: Loss: 1.50 | Accuracy: 0.86
[Training] Itteration/Batch: 300/2176: Loss: 1.86 | Accuracy: 0.90
[Training] Itteration/Batch: 325/2176: Loss: 2.99 | Accuracy: 0.87
[Training] Itteration/Batch: 350/2176: Loss: 1.97 | Accuracy: 0.88
[Training] Itteration/Batch: 375/2176: Loss: 1.81 | Accuracy: 0.98
[Training] Itteration/Batch: 400/2176: Loss: 1.36 | Accuracy: 0.97
[Training] Itteration/Batch: 425/2176: Loss: 1.40 | Accuracy: 0.97
[Training] Itteration/Batch: 450/2176: Loss: 1.26 | Accuracy: 0.98
[Training] Itteration/Batch: 475/2176: Loss: 1.80 | Accuracy: 0.93
[Training] Itteration/Batch: 500/2176: Loss: 2.00 | Accuracy: 0.92
[Training] Itteration/Batch: 525/2176: Loss: 2.46 | Accuracy: 0.90
[Training] Itteration/Batch: 550/2176: Loss: 2.08 | Accuracy: 0.96
[Training] Itteration/Batch: 575/2176: Loss: 2.57 | Accuracy: 0.95
[Training] Itteration/Batch: 600/2176: Loss: 1.79 | Accuracy: 0.93
[Training] Itteration/Batch: 625/2176: Loss: 1.55 | Accuracy: 0.98
[Training] Itteration/Batch: 650/2176: Loss: 1.12 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2176: Loss: 1.60 | Accuracy: 0.98
[Training] Itteration/Batch: 700/2176: Loss: 2.90 | Accuracy: 0.91
[Training] Itteration/Batch: 725/2176: Loss: 2.34 | Accuracy: 0.94
[Training] Itteration/Batch: 750/2176: Loss: 2.08 | Accuracy: 0.94
[Training] Itteration/Batch: 775/2176: Loss: 1.11 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 1.25 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2176: Loss: 1.25 | Accuracy: 0.96
[Training] Itteration/Batch: 850/2176: Loss: 1.36 | Accuracy: 0.88
[Training] Itteration/Batch: 875/2176: Loss: 0.87 | Accuracy: 1.00
