Device cuda
Split type sit
Training Size: 3361, NTA labels 3288, YTA labels 73
Validation Size: 1157, NTA labels 1124, YTA labels 33
Test Size: 1081, NTA labels 1059, YTA labels 22
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 1060
Epoch 0 **** Loss 0.016599904745817184 **** Metrics validation: {'accuracy': 0.9498703543647364, 'f1_weighted': 0.9465020197747906, 'macro': 0.48714539007092206, 'micro': 0.9498703543647364, 'binary': 0.0, 'accuracy_majority': 0.9426829268292682, 'macro_majority': 0.485247959824231, 'binary_majority': 0.0, 'run_time_millis': 2616.6391239985387, 'loss_mean': 0.03640624135732651}
Epoch 1 **** Loss 0.013650240376591682 **** Metrics validation: {'accuracy': 0.9524632670700086, 'f1_weighted': 0.9478253317279237, 'macro': 0.48782647189021694, 'micro': 0.9524632670700086, 'binary': 0.0, 'accuracy_majority': 0.9451219512195121, 'macro_majority': 0.4858934169278997, 'binary_majority': 0.0, 'run_time_millis': 1640.3312670008745, 'loss_mean': 0.03626798093318939}
Epoch 2 **** Loss 0.013754958286881447 **** Metrics validation: {'accuracy': 0.9533275713050994, 'f1_weighted': 0.9482656549972848, 'macro': 0.48805309734513275, 'micro': 0.9533275713050994, 'binary': 0.0, 'accuracy_majority': 0.9451219512195121, 'macro_majority': 0.4858934169278997, 'binary_majority': 0.0, 'run_time_millis': 2454.7826429989072, 'loss_mean': 0.03612074255943298}
Epoch 3 **** Loss 0.012435919605195522 **** Metrics validation: {'accuracy': 0.9576490924805532, 'f1_weighted': 0.9504614392478072, 'macro': 0.48918322295805744, 'micro': 0.9576490924805532, 'binary': 0.0, 'accuracy_majority': 0.95, 'macro_majority': 0.48717948717948717, 'binary_majority': 0.0, 'run_time_millis': 2626.590555000803, 'loss_mean': 0.03619647026062012}
Epoch 4 **** Loss 0.006219782866537571 **** Metrics validation: {'accuracy': 0.9628349178910977, 'f1_weighted': 0.9530836175337682, 'macro': 0.4905328049317481, 'micro': 0.9628349178910977, 'binary': 0.0, 'accuracy_majority': 0.9573170731707317, 'macro_majority': 0.4890965732087228, 'binary_majority': 0.0, 'run_time_millis': 2558.655622000515, 'loss_mean': 0.03673776611685753}
Epoch 5 **** Loss 0.009641177020967007 **** Metrics validation: {'accuracy': 0.9628349178910977, 'f1_weighted': 0.9565273854623616, 'macro': 0.551732216065234, 'micro': 0.9628349178910977, 'binary': 0.12244897959183672, 'accuracy_majority': 0.9597560975609756, 'macro_majority': 0.543760853804522, 'binary_majority': 0.10810810810810811, 'run_time_millis': 2620.9314179996, 'loss_mean': 0.03712872043251991}
Epoch 6 **** Loss 0.0026808548718690872 **** Metrics validation: {'accuracy': 0.9654278305963699, 'f1_weighted': 0.9580645762049442, 'macro': 0.5563990491526724, 'micro': 0.9654278305963699, 'binary': 0.13043478260869568, 'accuracy_majority': 0.9621951219512195, 'macro_majority': 0.5474855362705829, 'binary_majority': 0.11428571428571428, 'run_time_millis': 1289.1343940009392, 'loss_mean': 0.03814438730478287}
Epoch 7 **** Loss 0.0034361507277935743 **** Metrics validation: {'accuracy': 0.9680207433016422, 'f1_weighted': 0.9607069036030959, 'macro': 0.5807355173595808, 'micro': 0.9680207433016422, 'binary': 0.17777777777777776, 'accuracy_majority': 0.9658536585365853, 'macro_majority': 0.5795179840304739, 'binary_majority': 0.17647058823529413, 'run_time_millis': 2437.7426609989925, 'loss_mean': 0.03972043842077255}
Epoch 8 **** Loss 0.011302928440272808 **** Metrics validation: {'accuracy': 0.9680207433016422, 'f1_weighted': 0.9607069036030959, 'macro': 0.5807355173595808, 'micro': 0.9680207433016422, 'binary': 0.17777777777777776, 'accuracy_majority': 0.9658536585365853, 'macro_majority': 0.5795179840304739, 'binary_majority': 0.17647058823529413, 'run_time_millis': 2610.036150999804, 'loss_mean': 0.040908657014369965}
Epoch 9 **** Loss 0.003296392969787121 **** Metrics validation: {'accuracy': 0.9697493517718236, 'f1_weighted': 0.9618122468298113, 'macro': 0.5853173993630508, 'micro': 0.9697493517718236, 'binary': 0.186046511627907, 'accuracy_majority': 0.9670731707317073, 'macro_majority': 0.5825083441760479, 'binary_majority': 0.1818181818181818, 'run_time_millis': 2653.9304130001256, 'loss_mean': 0.04198812320828438}
Evaluating
{'accuracy': 0.9697493517718236, 'f1_weighted': 0.9618122468298113, 'macro': 0.5853173993630508, 'micro': 0.9697493517718236, 'binary': 0.186046511627907, 'accuracy_majority': 0.9670731707317073, 'macro_majority': 0.5825083441760479, 'binary_majority': 0.1818181818181818, 'run_time_millis': 2613.579173001199, 'loss_mean': 0.04198812320828438}
