______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1943: Loss: 1.73 | Accuracy: 0.30
[Training] Itteration/Batch:  25/1943: Loss: 0.90 | Accuracy: 0.61
[Training] Itteration/Batch:  50/1943: Loss: 1.04 | Accuracy: 0.64
[Training] Itteration/Batch:  75/1943: Loss: 0.80 | Accuracy: 0.87
[Training] Itteration/Batch: 100/1943: Loss: 0.82 | Accuracy: 0.79
[Training] Itteration/Batch: 125/1943: Loss: 1.65 | Accuracy: 0.83
[Training] Itteration/Batch: 150/1943: Loss: 0.78 | Accuracy: 0.90
[Training] Itteration/Batch: 175/1943: Loss: 0.73 | Accuracy: 1.00
[Training] Itteration/Batch: 200/1943: Loss: 2.40 | Accuracy: 0.81
[Training] Itteration/Batch: 225/1943: Loss: 2.17 | Accuracy: 0.97
[Training] Itteration/Batch: 250/1943: Loss: 2.05 | Accuracy: 0.85
[Training] Itteration/Batch: 275/1943: Loss: 2.53 | Accuracy: 0.79
[Training] Itteration/Batch: 300/1943: Loss: 1.24 | Accuracy: 0.97
[Training] Itteration/Batch: 325/1943: Loss: 0.69 | Accuracy: 1.00
[Training] Itteration/Batch: 350/1943: Loss: 1.79 | Accuracy: 0.91
[Training] Itteration/Batch: 375/1943: Loss: 1.04 | Accuracy: 0.96
[Training] Itteration/Batch: 400/1943: Loss: 1.64 | Accuracy: 0.94
[Training] Itteration/Batch: 425/1943: Loss: 0.57 | Accuracy: 1.00
[Training] Itteration/Batch: 450/1943: Loss: 1.04 | Accuracy: 0.97
[Training] Itteration/Batch: 475/1943: Loss: 1.08 | Accuracy: 0.97
[Training] Itteration/Batch: 500/1943: Loss: 0.63 | Accuracy: 1.00
[Training] Itteration/Batch: 525/1943: Loss: 0.92 | Accuracy: 0.96
[Training] Itteration/Batch: 550/1943: Loss: 1.49 | Accuracy: 0.90
[Training] Itteration/Batch: 575/1943: Loss: 0.56 | Accuracy: 1.00
[Training] Itteration/Batch: 600/1943: Loss: 0.92 | Accuracy: 0.97
[Training] Itteration/Batch: 625/1943: Loss: 1.98 | Accuracy: 0.94
[Training] Itteration/Batch: 650/1943: Loss: 0.79 | Accuracy: 0.96
