______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/490: Loss: 3.37 | Accuracy: 0.35
[Training] Itteration/Batch:  25/490: Loss: 2.29 | Accuracy: 0.59
[Training] Itteration/Batch:  50/490: Loss: 2.10 | Accuracy: 0.44
[Training] Itteration/Batch:  75/490: Loss: 3.78 | Accuracy: 0.56
[Training] Itteration/Batch: 100/490: Loss: 1.77 | Accuracy: 0.63
[Training] Itteration/Batch: 125/490: Loss: 1.74 | Accuracy: 0.73
[Training] Itteration/Batch: 150/490: Loss: 1.78 | Accuracy: 0.76
[Training] Itteration/Batch: 175/490: Loss: 1.71 | Accuracy: 0.71
[Training] Itteration/Batch: 200/490: Loss: 2.48 | Accuracy: 0.77
[Training] Itteration/Batch: 225/490: Loss: 1.70 | Accuracy: 0.87
[Training] Itteration/Batch: 250/490: Loss: 2.24 | Accuracy: 0.95
[Training] Itteration/Batch: 275/490: Loss: 2.42 | Accuracy: 0.87
[Training] Itteration/Batch: 300/490: Loss: 4.64 | Accuracy: 0.93
[Training] Itteration/Batch: 325/490: Loss: 2.44 | Accuracy: 0.90
[Training] Itteration/Batch: 350/490: Loss: 2.45 | Accuracy: 0.95
[Training] Itteration/Batch: 375/490: Loss: 1.63 | Accuracy: 0.98
[Training] Itteration/Batch: 400/490: Loss: 1.31 | Accuracy: 1.00
[Training] Itteration/Batch: 425/490: Loss: 2.01 | Accuracy: 0.98
[Training] Itteration/Batch: 450/490: Loss: 1.92 | Accuracy: 0.98
[Training] Itteration/Batch: 475/490: Loss: 1.58 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.49454910169195887 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 0.49229113448047823 |             Val Accuracy Majority 0.9784315228462219 | Val Accuracy Individual 0.9696327447891235 | Training Loss:2.3734638690948486 |             Val Loss 2.041344165802002 | Train Runtime Millis 45246.31808602135 | Val Runtime Millis 35665.53384801955

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/490: Loss: 1.49 | Accuracy: 1.00
[Training] Itteration/Batch:  25/490: Loss: 1.61 | Accuracy: 0.98
[Training] Itteration/Batch:  50/490: Loss: 1.82 | Accuracy: 0.96
[Training] Itteration/Batch:  75/490: Loss: 1.26 | Accuracy: 1.00
[Training] Itteration/Batch: 100/490: Loss: 1.53 | Accuracy: 0.98
[Training] Itteration/Batch: 125/490: Loss: 2.21 | Accuracy: 0.95
[Training] Itteration/Batch: 150/490: Loss: 2.77 | Accuracy: 0.95
[Training] Itteration/Batch: 175/490: Loss: 4.04 | Accuracy: 0.91
[Training] Itteration/Batch: 200/490: Loss: 1.30 | Accuracy: 0.98
[Training] Itteration/Batch: 225/490: Loss: 3.07 | Accuracy: 0.95
[Training] Itteration/Batch: 250/490: Loss: 2.01 | Accuracy: 0.96
[Training] Itteration/Batch: 275/490: Loss: 2.99 | Accuracy: 0.93
[Training] Itteration/Batch: 300/490: Loss: 1.14 | Accuracy: 1.00
[Training] Itteration/Batch: 325/490: Loss: 1.40 | Accuracy: 0.98
[Training] Itteration/Batch: 350/490: Loss: 0.91 | Accuracy: 1.00
[Training] Itteration/Batch: 375/490: Loss: 1.05 | Accuracy: 1.00
[Training] Itteration/Batch: 400/490: Loss: 1.51 | Accuracy: 0.98
[Training] Itteration/Batch: 425/490: Loss: 1.42 | Accuracy: 0.98
[Training] Itteration/Batch: 450/490: Loss: 1.44 | Accuracy: 0.98
[Training] Itteration/Batch: 475/490: Loss: 1.74 | Accuracy: 0.98

Epoch 2: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.49454910169195887 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 0.4922977178423237 |             Val Accuracy Majority 0.9784315228462219 | Val Accuracy Individual 0.9696582555770874 | Training Loss:2.060300827026367 |             Val Loss 1.894371509552002 | Train Runtime Millis 45361.131181998644 | Val Runtime Millis 35746.45529699046

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/490: Loss: 1.79 | Accuracy: 0.98
[Training] Itteration/Batch:  25/490: Loss: 1.58 | Accuracy: 0.98
[Training] Itteration/Batch:  50/490: Loss: 1.03 | Accuracy: 1.00
[Training] Itteration/Batch:  75/490: Loss: 1.07 | Accuracy: 1.00
[Training] Itteration/Batch: 100/490: Loss: 1.01 | Accuracy: 1.00
[Training] Itteration/Batch: 125/490: Loss: 1.60 | Accuracy: 0.98
[Training] Itteration/Batch: 150/490: Loss: 2.54 | Accuracy: 0.93
[Training] Itteration/Batch: 175/490: Loss: 2.19 | Accuracy: 0.96
[Training] Itteration/Batch: 200/490: Loss: 1.80 | Accuracy: 0.96
[Training] Itteration/Batch: 225/490: Loss: 0.99 | Accuracy: 1.00
[Training] Itteration/Batch: 250/490: Loss: 1.47 | Accuracy: 0.98
[Training] Itteration/Batch: 275/490: Loss: 0.97 | Accuracy: 1.00
[Training] Itteration/Batch: 300/490: Loss: 3.81 | Accuracy: 0.91
