Device cuda
Split type sit
Training Size: 13026, NTA labels 13026, YTA labels 0
Validation Size: 4299, NTA labels 4299, YTA labels 0
Test Size: 4390, NTA labels 4390, YTA labels 0
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 4080
Epoch 0 **** Loss 9.236516780219972e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4365.805836976506, 'loss_mean': 3.3319491194561124e-05}
Epoch 1 **** Loss 5.314614827511832e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4265.788267948665, 'loss_mean': 1.1173702660016716e-05}
Epoch 2 **** Loss 1.806298314477317e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4767.135314992629, 'loss_mean': 5.7134325288643595e-06}
Epoch 3 **** Loss 1.4903212104400154e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4758.343136054464, 'loss_mean': 3.5480541100696428e-06}
Epoch 4 **** Loss 3.086033757426776e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4746.289642993361, 'loss_mean': 2.4778205442999024e-06}
Epoch 5 **** Loss 8.023444934224244e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4745.935368933715, 'loss_mean': 1.872806478786515e-06}
Epoch 6 **** Loss 1.0148269211640581e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3772.0858899410814, 'loss_mean': 1.5023529158497695e-06}
Epoch 7 **** Loss 7.910228305263445e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4750.454395078123, 'loss_mean': 1.2783361853507813e-06}
Epoch 8 **** Loss 4.221971721563023e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4759.89369105082, 'loss_mean': 1.1527148444656632e-06}
Epoch 9 **** Loss 4.418343451106921e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4741.446734056808, 'loss_mean': 1.108350375034206e-06}
Evaluating
{'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4765.487588010728, 'loss_mean': 3.3319491194561124e-05}
