##############################	 Fold 1 	##############################
______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1038: Loss: 1.81 | Accuracy: 0.54
[Training] Itteration/Batch:  25/1038: Loss: 1.91 | Accuracy: 0.90
[Training] Itteration/Batch:  50/1038: Loss: 1.81 | Accuracy: 0.92
[Training] Itteration/Batch:  75/1038: Loss: 1.84 | Accuracy: 0.78
[Training] Itteration/Batch: 100/1038: Loss: 2.28 | Accuracy: 0.67
[Training] Itteration/Batch: 125/1038: Loss: 0.99 | Accuracy: 0.94
[Training] Itteration/Batch: 150/1038: Loss: 1.37 | Accuracy: 0.80
[Training] Itteration/Batch: 175/1038: Loss: 1.32 | Accuracy: 0.90
[Training] Itteration/Batch: 200/1038: Loss: 1.90 | Accuracy: 0.86
[Training] Itteration/Batch: 225/1038: Loss: 1.25 | Accuracy: 0.90
[Training] Itteration/Batch: 250/1038: Loss: 1.35 | Accuracy: 0.92
[Training] Itteration/Batch: 275/1038: Loss: 1.13 | Accuracy: 0.90
[Training] Itteration/Batch: 300/1038: Loss: 1.24 | Accuracy: 0.88
[Training] Itteration/Batch: 325/1038: Loss: 1.05 | Accuracy: 0.92
[Training] Itteration/Batch: 350/1038: Loss: 2.10 | Accuracy: 0.92
[Training] Itteration/Batch: 375/1038: Loss: 1.75 | Accuracy: 0.73
[Training] Itteration/Batch: 400/1038: Loss: 1.04 | Accuracy: 0.92
[Training] Itteration/Batch: 425/1038: Loss: 1.16 | Accuracy: 0.90
[Training] Itteration/Batch: 450/1038: Loss: 2.77 | Accuracy: 0.67
[Training] Itteration/Batch: 475/1038: Loss: 1.26 | Accuracy: 0.94
[Training] Itteration/Batch: 500/1038: Loss: 0.97 | Accuracy: 0.94
[Training] Itteration/Batch: 525/1038: Loss: 0.97 | Accuracy: 0.86
[Training] Itteration/Batch: 550/1038: Loss: 0.93 | Accuracy: 0.94
[Training] Itteration/Batch: 575/1038: Loss: 0.75 | Accuracy: 0.94
[Training] Itteration/Batch: 600/1038: Loss: 1.08 | Accuracy: 0.88
[Training] Itteration/Batch: 625/1038: Loss: 2.30 | Accuracy: 0.86
[Training] Itteration/Batch: 650/1038: Loss: 1.94 | Accuracy: 0.84
[Training] Itteration/Batch: 675/1038: Loss: 1.67 | Accuracy: 0.86
[Training] Itteration/Batch: 700/1038: Loss: 1.16 | Accuracy: 0.88
[Training] Itteration/Batch: 725/1038: Loss: 1.07 | Accuracy: 0.88
[Training] Itteration/Batch: 750/1038: Loss: 1.52 | Accuracy: 0.92
[Training] Itteration/Batch: 775/1038: Loss: 1.07 | Accuracy: 0.84
[Training] Itteration/Batch: 800/1038: Loss: 1.67 | Accuracy: 0.81
[Training] Itteration/Batch: 825/1038: Loss: 1.57 | Accuracy: 0.88
[Training] Itteration/Batch: 850/1038: Loss: 1.03 | Accuracy: 0.90
