Device cuda
Split type sit
Training Size: 478, NTA labels 274, YTA labels 204
Validation Size: 160, NTA labels 83, YTA labels 77
Test Size: 160, NTA labels 89, YTA labels 71
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 150
Epoch 0 **** Loss 0.3309473693370819 **** Metrics validation: {'accuracy': 0.5625, 'f1_weighted': 0.5626368042526579, 'macro': 0.5622263914946842, 'micro': 0.5625, 'binary': 0.5512820512820513, 'accuracy_majority': 0.5625, 'macro_majority': 0.5622263914946842, 'binary_majority': 0.5512820512820513, 'run_time_millis': 646.545873000008, 'loss_mean': 0.3420681059360504}
Epoch 1 **** Loss 0.3638486862182617 **** Metrics validation: {'accuracy': 0.5625, 'f1_weighted': 0.5622258771929824, 'macro': 0.5614035087719298, 'micro': 0.5625, 'binary': 0.5394736842105262, 'accuracy_majority': 0.5625, 'macro_majority': 0.5614035087719298, 'binary_majority': 0.5394736842105262, 'run_time_millis': 2386.603757000003, 'loss_mean': 0.34182706475257874}
Epoch 2 **** Loss 0.3346841037273407 **** Metrics validation: {'accuracy': 0.5625, 'f1_weighted': 0.5625, 'macro': 0.5625, 'micro': 0.5625, 'binary': 0.5625, 'accuracy_majority': 0.5625, 'macro_majority': 0.5625, 'binary_majority': 0.5625, 'run_time_millis': 491.2061750000021, 'loss_mean': 0.34041106700897217}
Epoch 3 **** Loss 0.3163636028766632 **** Metrics validation: {'accuracy': 0.5625, 'f1_weighted': 0.5605811403508772, 'macro': 0.5614035087719298, 'micro': 0.5625, 'binary': 0.5833333333333334, 'accuracy_majority': 0.5625, 'macro_majority': 0.5614035087719298, 'binary_majority': 0.5833333333333334, 'run_time_millis': 2392.800397000002, 'loss_mean': 0.3359466791152954}
Epoch 4 **** Loss 0.33952653408050537 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.5686318539391804, 'macro': 0.5679229775742632, 'micro': 0.56875, 'binary': 0.5490196078431372, 'accuracy_majority': 0.56875, 'macro_majority': 0.5679229775742632, 'binary_majority': 0.5490196078431372, 'run_time_millis': 292.58983200000444, 'loss_mean': 0.33890044689178467}
Epoch 5 **** Loss 0.31264108419418335 **** Metrics validation: {'accuracy': 0.53125, 'f1_weighted': 0.5295805447927674, 'macro': 0.5303510625807208, 'micro': 0.53125, 'binary': 0.5508982035928144, 'accuracy_majority': 0.53125, 'macro_majority': 0.5303510625807208, 'binary_majority': 0.5508982035928144, 'run_time_millis': 2125.789429000008, 'loss_mean': 0.3357463479042053}
Epoch 6 **** Loss 0.33631008863449097 **** Metrics validation: {'accuracy': 0.55, 'f1_weighted': 0.549296435272045, 'macro': 0.549718574108818, 'micro': 0.55, 'binary': 0.5609756097560975, 'accuracy_majority': 0.55, 'macro_majority': 0.549718574108818, 'binary_majority': 0.5609756097560975, 'run_time_millis': 342.29425399999514, 'loss_mean': 0.33457985520362854}
Epoch 7 **** Loss 0.3774005174636841 **** Metrics validation: {'accuracy': 0.55, 'f1_weighted': 0.55014064697609, 'macro': 0.549929676511955, 'micro': 0.55, 'binary': 0.5443037974683544, 'accuracy_majority': 0.55, 'macro_majority': 0.549929676511955, 'binary_majority': 0.5443037974683544, 'run_time_millis': 1703.1030029999954, 'loss_mean': 0.33462652564048767}
Epoch 8 **** Loss 0.31564608216285706 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.5633965517241378, 'macro': 0.5649261083743842, 'micro': 0.56875, 'binary': 0.6057142857142858, 'accuracy_majority': 0.56875, 'macro_majority': 0.5649261083743842, 'binary_majority': 0.6057142857142858, 'run_time_millis': 2431.7281490000087, 'loss_mean': 0.33288756012916565}
Epoch 9 **** Loss 0.33243533968925476 **** Metrics validation: {'accuracy': 0.56875, 'f1_weighted': 0.5655848934416577, 'macro': 0.5667019898740138, 'micro': 0.56875, 'binary': 0.5964912280701754, 'accuracy_majority': 0.56875, 'macro_majority': 0.5667019898740138, 'binary_majority': 0.5964912280701754, 'run_time_millis': 2095.2814720000106, 'loss_mean': 0.3327716290950775}
Evaluating
{'accuracy': 0.56875, 'f1_weighted': 0.5686318539391804, 'macro': 0.5679229775742632, 'micro': 0.56875, 'binary': 0.5490196078431372, 'accuracy_majority': 0.56875, 'macro_majority': 0.5679229775742632, 'binary_majority': 0.5490196078431372, 'run_time_millis': 2389.9511109999876, 'loss_mean': 0.33890044689178467}
