Device cuda
Split type sit
Training Size: 7500, NTA labels 7500, YTA labels 0
Validation Size: 5067, NTA labels 5067, YTA labels 0
Test Size: 4978, NTA labels 4978, YTA labels 0
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 2350
Epoch 0 **** Loss 0.00011362015357008204 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5089.792825980112, 'loss_mean': 5.138359119882807e-05}
Epoch 1 **** Loss 4.556367275654338e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5660.661112051457, 'loss_mean': 2.06626791623421e-05}
Epoch 2 **** Loss 4.607002483680844e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5664.394216029905, 'loss_mean': 1.1607359738263767e-05}
Epoch 3 **** Loss 2.1032721633673646e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5656.316676991992, 'loss_mean': 7.755778824503068e-06}
Epoch 4 **** Loss 1.457705093343975e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5644.443114055321, 'loss_mean': 5.760040039604064e-06}
Epoch 5 **** Loss 1.4702647604281083e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5664.674051105976, 'loss_mean': 4.5901333578513e-06}
Epoch 6 **** Loss 1.6824100384837948e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5151.091319974512, 'loss_mean': 3.861628101731185e-06}
Epoch 7 **** Loss 1.0354025107517373e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5697.155560017563, 'loss_mean': 3.4156917081418214e-06}
Epoch 8 **** Loss 1.0775125701911747e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5263.183035072871, 'loss_mean': 3.1686029160482576e-06}
Epoch 9 **** Loss 9.585885891283397e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4696.118812076747, 'loss_mean': 3.0835531106276903e-06}
Evaluating
{'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 5686.43331900239, 'loss_mean': 5.138359119882807e-05}
