______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 1.91 | Accuracy: 0.54
[Training] Itteration/Batch:  25/2176: Loss: 2.78 | Accuracy: 0.70
[Training] Itteration/Batch:  50/2176: Loss: 2.36 | Accuracy: 0.70
[Training] Itteration/Batch:  75/2176: Loss: 4.08 | Accuracy: 0.67
[Training] Itteration/Batch: 100/2176: Loss: 1.64 | Accuracy: 0.73
[Training] Itteration/Batch: 125/2176: Loss: 2.13 | Accuracy: 0.89
[Training] Itteration/Batch: 150/2176: Loss: 2.03 | Accuracy: 0.75
[Training] Itteration/Batch: 175/2176: Loss: 3.63 | Accuracy: 0.86
[Training] Itteration/Batch: 200/2176: Loss: 1.46 | Accuracy: 0.83
[Training] Itteration/Batch: 225/2176: Loss: 1.66 | Accuracy: 0.85
[Training] Itteration/Batch: 250/2176: Loss: 1.43 | Accuracy: 0.91
[Training] Itteration/Batch: 275/2176: Loss: 2.05 | Accuracy: 0.81
[Training] Itteration/Batch: 300/2176: Loss: 1.75 | Accuracy: 0.90
[Training] Itteration/Batch: 325/2176: Loss: 1.47 | Accuracy: 0.93
[Training] Itteration/Batch: 350/2176: Loss: 2.43 | Accuracy: 0.92
[Training] Itteration/Batch: 375/2176: Loss: 1.97 | Accuracy: 0.89
[Training] Itteration/Batch: 400/2176: Loss: 2.14 | Accuracy: 0.93
[Training] Itteration/Batch: 425/2176: Loss: 2.41 | Accuracy: 0.84
[Training] Itteration/Batch: 450/2176: Loss: 1.85 | Accuracy: 0.93
[Training] Itteration/Batch: 475/2176: Loss: 2.19 | Accuracy: 0.91
[Training] Itteration/Batch: 500/2176: Loss: 1.90 | Accuracy: 0.97
[Training] Itteration/Batch: 525/2176: Loss: 1.32 | Accuracy: 0.95
[Training] Itteration/Batch: 550/2176: Loss: 1.42 | Accuracy: 0.95
[Training] Itteration/Batch: 575/2176: Loss: 6.78 | Accuracy: 0.90
[Training] Itteration/Batch: 600/2176: Loss: 2.17 | Accuracy: 0.98
[Training] Itteration/Batch: 625/2176: Loss: 1.58 | Accuracy: 0.98
[Training] Itteration/Batch: 650/2176: Loss: 2.64 | Accuracy: 0.96
[Training] Itteration/Batch: 675/2176: Loss: 1.41 | Accuracy: 0.98
[Training] Itteration/Batch: 700/2176: Loss: 3.52 | Accuracy: 0.97
[Training] Itteration/Batch: 725/2176: Loss: 1.89 | Accuracy: 0.97
[Training] Itteration/Batch: 750/2176: Loss: 1.77 | Accuracy: 0.96
[Training] Itteration/Batch: 775/2176: Loss: 1.18 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 1.06 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 1.10 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 1.54 | Accuracy: 0.98
[Training] Itteration/Batch: 875/2176: Loss: 2.79 | Accuracy: 0.93
[Training] Itteration/Batch: 900/2176: Loss: 3.05 | Accuracy: 0.95
[Training] Itteration/Batch: 925/2176: Loss: 2.54 | Accuracy: 0.97
[Training] Itteration/Batch: 950/2176: Loss: 2.87 | Accuracy: 0.94
[Training] Itteration/Batch: 975/2176: Loss: 1.55 | Accuracy: 0.94
[Training] Itteration/Batch: 1000/2176: Loss: 2.37 | Accuracy: 0.95
[Training] Itteration/Batch: 1025/2176: Loss: 1.88 | Accuracy: 0.95
[Training] Itteration/Batch: 1050/2176: Loss: 1.30 | Accuracy: 0.98
[Training] Itteration/Batch: 1075/2176: Loss: 2.58 | Accuracy: 0.87
[Training] Itteration/Batch: 1100/2176: Loss: 0.89 | Accuracy: 0.98
[Training] Itteration/Batch: 1125/2176: Loss: 1.58 | Accuracy: 0.97
[Training] Itteration/Batch: 1150/2176: Loss: 1.16 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 2.74 | Accuracy: 0.85
[Training] Itteration/Batch: 1200/2176: Loss: 1.13 | Accuracy: 0.98
[Training] Itteration/Batch: 1225/2176: Loss: 0.88 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 1.01 | Accuracy: 0.98
[Training] Itteration/Batch: 1275/2176: Loss: 1.70 | Accuracy: 0.93
[Training] Itteration/Batch: 1300/2176: Loss: 1.05 | Accuracy: 0.91
[Training] Itteration/Batch: 1325/2176: Loss: 1.05 | Accuracy: 0.98
[Training] Itteration/Batch: 1350/2176: Loss: 3.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1375/2176: Loss: 2.13 | Accuracy: 0.93
[Training] Itteration/Batch: 1400/2176: Loss: 0.96 | Accuracy: 0.98
[Training] Itteration/Batch: 1425/2176: Loss: 0.90 | Accuracy: 0.94
[Training] Itteration/Batch: 1450/2176: Loss: 0.93 | Accuracy: 0.95
[Training] Itteration/Batch: 1475/2176: Loss: 2.10 | Accuracy: 0.93
[Training] Itteration/Batch: 1500/2176: Loss: 8.74 | Accuracy: 0.94
[Training] Itteration/Batch: 1525/2176: Loss: 1.07 | Accuracy: 0.98
[Training] Itteration/Batch: 1550/2176: Loss: 1.23 | Accuracy: 0.98
[Training] Itteration/Batch: 1575/2176: Loss: 2.16 | Accuracy: 0.87
[Training] Itteration/Batch: 1600/2176: Loss: 0.71 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 1.71 | Accuracy: 0.78
[Training] Itteration/Batch: 1650/2176: Loss: 0.79 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 1.41 | Accuracy: 0.98
[Training] Itteration/Batch: 1700/2176: Loss: 1.05 | Accuracy: 0.98
[Training] Itteration/Batch: 1725/2176: Loss: 2.21 | Accuracy: 0.95
[Training] Itteration/Batch: 1750/2176: Loss: 1.10 | Accuracy: 0.96
[Training] Itteration/Batch: 1775/2176: Loss: 1.03 | Accuracy: 0.88
[Training] Itteration/Batch: 1800/2176: Loss: 1.12 | Accuracy: 0.98
[Training] Itteration/Batch: 1825/2176: Loss: 6.52 | Accuracy: 0.74
[Training] Itteration/Batch: 1850/2176: Loss: 1.64 | Accuracy: 0.96
[Training] Itteration/Batch: 1875/2176: Loss: 0.98 | Accuracy: 0.89
[Training] Itteration/Batch: 1900/2176: Loss: 2.28 | Accuracy: 0.89
[Training] Itteration/Batch: 1925/2176: Loss: 0.79 | Accuracy: 0.98
[Training] Itteration/Batch: 1950/2176: Loss: 0.96 | Accuracy: 0.91
[Training] Itteration/Batch: 1975/2176: Loss: 0.72 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 1.59 | Accuracy: 0.89
[Training] Itteration/Batch: 2025/2176: Loss: 2.19 | Accuracy: 0.95
[Training] Itteration/Batch: 2050/2176: Loss: 0.92 | Accuracy: 0.95
[Training] Itteration/Batch: 2075/2176: Loss: 1.31 | Accuracy: 0.88
[Training] Itteration/Batch: 2100/2176: Loss: 2.02 | Accuracy: 0.89
[Training] Itteration/Batch: 2125/2176: Loss: 1.03 | Accuracy: 0.92
[Training] Itteration/Batch: 2150/2176: Loss: 2.41 | Accuracy: 0.89
[Training] Itteration/Batch: 2175/2176: Loss: 0.88 | Accuracy: 0.95

Epoch 1: Val Bin. F1 Majority 0.27173912525177 | Val Macro F1 Majority 0.6239414897322568 |             Val Bin F1 Individual 0.2839021384716034 | Val Macro F1 Individual 0.6273306121725308 |             Val Accuracy Majority 0.9538010954856873 | Val Accuracy Individual 0.9438124895095825 | Training Loss:1.936193823814392 |             Val Loss 1.5511651039123535 | Train Runtime Millis 276433.3208918106 | Val Runtime Millis 53730.61824706383

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 3.10 | Accuracy: 0.95
[Training] Itteration/Batch:  25/2176: Loss: 1.95 | Accuracy: 0.91
[Training] Itteration/Batch:  50/2176: Loss: 0.91 | Accuracy: 0.98
[Training] Itteration/Batch:  75/2176: Loss: 1.08 | Accuracy: 0.91
[Training] Itteration/Batch: 100/2176: Loss: 1.99 | Accuracy: 0.89
[Training] Itteration/Batch: 125/2176: Loss: 1.45 | Accuracy: 0.93
[Training] Itteration/Batch: 150/2176: Loss: 1.73 | Accuracy: 0.71
