Device cuda
Split type sit
Training Size: 3360, NTA labels 3360, YTA labels 0
Validation Size: 1120, NTA labels 1120, YTA labels 0
Test Size: 1120, NTA labels 1120, YTA labels 0
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 1050
Epoch 0 **** Loss 9.554611460771412e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 1767.0204519527033, 'loss_mean': 4.387096123537049e-05}
Epoch 1 **** Loss 5.038369636167772e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2520.6875399453565, 'loss_mean': 2.3636570404050872e-05}
Epoch 2 **** Loss 3.7243764381855726e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2121.2515640072525, 'loss_mean': 1.5095420167199336e-05}
Epoch 3 **** Loss 3.185367677360773e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2523.7398199969903, 'loss_mean': 1.0766751074697822e-05}
Epoch 4 **** Loss 2.20371839532163e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2520.8632820285857, 'loss_mean': 8.399661055591423e-06}
Epoch 5 **** Loss 2.3053675249684602e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2517.8225219715387, 'loss_mean': 6.9165662353043444e-06}
Epoch 6 **** Loss 1.8664426534087397e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2518.614438944496, 'loss_mean': 5.964403953839792e-06}
Epoch 7 **** Loss 1.5496394553338178e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2437.42094701156, 'loss_mean': 5.3928388297208585e-06}
Epoch 8 **** Loss 1.128046369558433e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2527.836528955959, 'loss_mean': 5.074550699646352e-06}
Epoch 9 **** Loss 1.3647589184984099e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2526.072710985318, 'loss_mean': 4.965553216607077e-06}
Evaluating
{'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2517.971171066165, 'loss_mean': 4.387096123537049e-05}
