Device cuda
Split type sit
Training Size: 8891, NTA labels 8891, YTA labels 0
Validation Size: 2957, NTA labels 2957, YTA labels 0
Test Size: 2915, NTA labels 2915, YTA labels 0
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 2780
Epoch 0 **** Loss 0.00010882559581659734 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4222.09957800078, 'loss_mean': 3.500937600620091e-05}
Epoch 1 **** Loss 3.927100988221355e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4219.101675000275, 'loss_mean': 1.267834068130469e-05}
Epoch 2 **** Loss 1.8561180695542134e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3453.9063739994162, 'loss_mean': 6.768003913748544e-06}
Epoch 3 **** Loss 1.8934244508272968e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3804.023799000788, 'loss_mean': 4.322848326410167e-06}
Epoch 4 **** Loss 1.2763768609147519e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4246.1600000006, 'loss_mean': 3.1174947707768297e-06}
Epoch 5 **** Loss 8.078998689597938e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4263.237196000773, 'loss_mean': 2.4158005089702783e-06}
Epoch 6 **** Loss 7.378101599897491e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3466.160994999882, 'loss_mean': 1.9989606698800344e-06}
Epoch 7 **** Loss 6.59473971609259e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4231.745171000512, 'loss_mean': 1.7417647768525057e-06}
Epoch 8 **** Loss 5.483714630827308e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 4258.582665999711, 'loss_mean': 1.6005465113266837e-06}
Epoch 9 **** Loss 6.702300197503064e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3697.12834800157, 'loss_mean': 1.5521244449701044e-06}
Evaluating
{'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 3210.4283249991568, 'loss_mean': 3.500937600620091e-05}
