______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 2.26 | Accuracy: 0.48
[Training] Itteration/Batch:  25/2176: Loss: 3.21 | Accuracy: 0.44
[Training] Itteration/Batch:  50/2176: Loss: 3.71 | Accuracy: 0.63
[Training] Itteration/Batch:  75/2176: Loss: 2.50 | Accuracy: 0.65
[Training] Itteration/Batch: 100/2176: Loss: 2.00 | Accuracy: 0.61
[Training] Itteration/Batch: 125/2176: Loss: 2.68 | Accuracy: 0.71
[Training] Itteration/Batch: 150/2176: Loss: 2.29 | Accuracy: 0.72
[Training] Itteration/Batch: 175/2176: Loss: 2.46 | Accuracy: 0.67
[Training] Itteration/Batch: 200/2176: Loss: 2.29 | Accuracy: 0.77
[Training] Itteration/Batch: 225/2176: Loss: 3.29 | Accuracy: 0.86
[Training] Itteration/Batch: 250/2176: Loss: 2.27 | Accuracy: 0.87
[Training] Itteration/Batch: 275/2176: Loss: 2.76 | Accuracy: 0.86
[Training] Itteration/Batch: 300/2176: Loss: 2.22 | Accuracy: 0.86
[Training] Itteration/Batch: 325/2176: Loss: 4.25 | Accuracy: 0.89
[Training] Itteration/Batch: 350/2176: Loss: 2.73 | Accuracy: 0.89
[Training] Itteration/Batch: 375/2176: Loss: 1.54 | Accuracy: 0.98
[Training] Itteration/Batch: 400/2176: Loss: 1.40 | Accuracy: 0.98
[Training] Itteration/Batch: 425/2176: Loss: 1.36 | Accuracy: 0.96
[Training] Itteration/Batch: 450/2176: Loss: 1.35 | Accuracy: 0.97
[Training] Itteration/Batch: 475/2176: Loss: 2.00 | Accuracy: 0.92
[Training] Itteration/Batch: 500/2176: Loss: 1.58 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 2.87 | Accuracy: 0.89
[Training] Itteration/Batch: 550/2176: Loss: 3.99 | Accuracy: 0.86
[Training] Itteration/Batch: 575/2176: Loss: 2.72 | Accuracy: 0.92
[Training] Itteration/Batch: 600/2176: Loss: 2.41 | Accuracy: 0.93
[Training] Itteration/Batch: 625/2176: Loss: 1.84 | Accuracy: 0.97
[Training] Itteration/Batch: 650/2176: Loss: 1.64 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2176: Loss: 2.11 | Accuracy: 0.96
[Training] Itteration/Batch: 700/2176: Loss: 1.56 | Accuracy: 0.98
[Training] Itteration/Batch: 725/2176: Loss: 3.34 | Accuracy: 0.91
[Training] Itteration/Batch: 750/2176: Loss: 2.61 | Accuracy: 0.95
[Training] Itteration/Batch: 775/2176: Loss: 3.44 | Accuracy: 0.97
[Training] Itteration/Batch: 800/2176: Loss: 1.90 | Accuracy: 0.97
[Training] Itteration/Batch: 825/2176: Loss: 1.90 | Accuracy: 0.96
[Training] Itteration/Batch: 850/2176: Loss: 1.73 | Accuracy: 0.95
[Training] Itteration/Batch: 875/2176: Loss: 1.38 | Accuracy: 0.96
[Training] Itteration/Batch: 900/2176: Loss: 1.17 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 1.16 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 1.59 | Accuracy: 0.97
[Training] Itteration/Batch: 975/2176: Loss: 1.69 | Accuracy: 0.97
[Training] Itteration/Batch: 1000/2176: Loss: 1.39 | Accuracy: 0.98
[Training] Itteration/Batch: 1025/2176: Loss: 0.95 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 1.40 | Accuracy: 0.98
[Training] Itteration/Batch: 1075/2176: Loss: 3.02 | Accuracy: 0.91
[Training] Itteration/Batch: 1100/2176: Loss: 3.74 | Accuracy: 0.93
[Training] Itteration/Batch: 1125/2176: Loss: 1.89 | Accuracy: 0.99
[Training] Itteration/Batch: 1150/2176: Loss: 0.97 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 1.48 | Accuracy: 0.98
[Training] Itteration/Batch: 1200/2176: Loss: 1.52 | Accuracy: 0.97
[Training] Itteration/Batch: 1225/2176: Loss: 1.42 | Accuracy: 0.98
[Training] Itteration/Batch: 1250/2176: Loss: 0.89 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 4.40 | Accuracy: 0.90
[Training] Itteration/Batch: 1300/2176: Loss: 1.59 | Accuracy: 0.92
[Training] Itteration/Batch: 1325/2176: Loss: 2.55 | Accuracy: 0.94
[Training] Itteration/Batch: 1350/2176: Loss: 1.17 | Accuracy: 0.98
[Training] Itteration/Batch: 1375/2176: Loss: 1.25 | Accuracy: 0.95
[Training] Itteration/Batch: 1400/2176: Loss: 2.53 | Accuracy: 0.95
[Training] Itteration/Batch: 1425/2176: Loss: 1.26 | Accuracy: 0.98
[Training] Itteration/Batch: 1450/2176: Loss: 2.85 | Accuracy: 0.95
[Training] Itteration/Batch: 1475/2176: Loss: 2.12 | Accuracy: 0.91
[Training] Itteration/Batch: 1500/2176: Loss: 0.92 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2176: Loss: 2.20 | Accuracy: 0.94
[Training] Itteration/Batch: 1550/2176: Loss: 1.56 | Accuracy: 0.93
[Training] Itteration/Batch: 1575/2176: Loss: 0.90 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 1.61 | Accuracy: 0.95
[Training] Itteration/Batch: 1625/2176: Loss: 0.85 | Accuracy: 0.98
[Training] Itteration/Batch: 1650/2176: Loss: 1.09 | Accuracy: 0.98
[Training] Itteration/Batch: 1675/2176: Loss: 2.39 | Accuracy: 0.91
[Training] Itteration/Batch: 1700/2176: Loss: 3.16 | Accuracy: 0.95
[Training] Itteration/Batch: 1725/2176: Loss: 2.01 | Accuracy: 0.98
[Training] Itteration/Batch: 1750/2176: Loss: 1.98 | Accuracy: 0.93
[Training] Itteration/Batch: 1775/2176: Loss: 1.17 | Accuracy: 0.95
[Training] Itteration/Batch: 1800/2176: Loss: 0.87 | Accuracy: 1.00
[Training] Itteration/Batch: 1825/2176: Loss: 0.74 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.82 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2176: Loss: 3.87 | Accuracy: 0.83
[Training] Itteration/Batch: 1900/2176: Loss: 1.44 | Accuracy: 0.95
[Training] Itteration/Batch: 1925/2176: Loss: 1.08 | Accuracy: 0.93
[Training] Itteration/Batch: 1950/2176: Loss: 0.82 | Accuracy: 0.96
[Training] Itteration/Batch: 1975/2176: Loss: 0.76 | Accuracy: 0.96
[Training] Itteration/Batch: 2000/2176: Loss: 2.07 | Accuracy: 0.95
[Training] Itteration/Batch: 2025/2176: Loss: 1.76 | Accuracy: 0.78
[Training] Itteration/Batch: 2050/2176: Loss: 0.66 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 1.31 | Accuracy: 0.99
[Training] Itteration/Batch: 2100/2176: Loss: 1.31 | Accuracy: 0.95
[Training] Itteration/Batch: 2125/2176: Loss: 1.48 | Accuracy: 0.93
[Training] Itteration/Batch: 2150/2176: Loss: 4.10 | Accuracy: 0.86
[Training] Itteration/Batch: 2175/2176: Loss: 2.26 | Accuracy: 0.81

Epoch 1: Val Bin. F1 Majority 0.4480651617050171 | Val Macro F1 Majority 0.7118374646068253 |             Val Bin F1 Individual 0.371254563331604 | Val Macro F1 Individual 0.6695948337735331 |             Val Accuracy Majority 0.9532839059829712 | Val Accuracy Individual 0.9389820098876953 | Training Loss:1.9968045949935913 |             Val Loss 1.5184985399246216 | Train Runtime Millis 240803.96069696872 | Val Runtime Millis 46667.61153499829

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.67 | Accuracy: 1.00
[Training] Itteration/Batch:  25/2176: Loss: 1.12 | Accuracy: 0.93
[Training] Itteration/Batch:  50/2176: Loss: 2.45 | Accuracy: 0.88
[Training] Itteration/Batch:  75/2176: Loss: 0.59 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 1.94 | Accuracy: 0.97
[Training] Itteration/Batch: 125/2176: Loss: 0.67 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 1.04 | Accuracy: 0.98
[Training] Itteration/Batch: 175/2176: Loss: 1.16 | Accuracy: 0.98
[Training] Itteration/Batch: 200/2176: Loss: 1.08 | Accuracy: 0.89
[Training] Itteration/Batch: 225/2176: Loss: 0.86 | Accuracy: 0.95
[Training] Itteration/Batch: 250/2176: Loss: 3.69 | Accuracy: 0.91
[Training] Itteration/Batch: 275/2176: Loss: 1.47 | Accuracy: 0.93
[Training] Itteration/Batch: 300/2176: Loss: 1.42 | Accuracy: 0.97
[Training] Itteration/Batch: 325/2176: Loss: 1.70 | Accuracy: 0.87
[Training] Itteration/Batch: 350/2176: Loss: 1.21 | Accuracy: 0.96
[Training] Itteration/Batch: 375/2176: Loss: 0.84 | Accuracy: 0.98
[Training] Itteration/Batch: 400/2176: Loss: 0.57 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.83 | Accuracy: 0.95
[Training] Itteration/Batch: 450/2176: Loss: 0.84 | Accuracy: 0.97
[Training] Itteration/Batch: 475/2176: Loss: 1.78 | Accuracy: 0.95
[Training] Itteration/Batch: 500/2176: Loss: 1.35 | Accuracy: 0.91
[Training] Itteration/Batch: 525/2176: Loss: 1.50 | Accuracy: 0.89
[Training] Itteration/Batch: 550/2176: Loss: 1.60 | Accuracy: 0.91
[Training] Itteration/Batch: 575/2176: Loss: 3.59 | Accuracy: 0.75
[Training] Itteration/Batch: 600/2176: Loss: 1.90 | Accuracy: 0.90
[Training] Itteration/Batch: 625/2176: Loss: 3.47 | Accuracy: 0.81
[Training] Itteration/Batch: 650/2176: Loss: 1.28 | Accuracy: 0.94
[Training] Itteration/Batch: 675/2176: Loss: 1.58 | Accuracy: 0.95
[Training] Itteration/Batch: 700/2176: Loss: 2.15 | Accuracy: 0.94
[Training] Itteration/Batch: 725/2176: Loss: 1.07 | Accuracy: 0.83
[Training] Itteration/Batch: 750/2176: Loss: 1.51 | Accuracy: 0.90
[Training] Itteration/Batch: 775/2176: Loss: 0.60 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 1.02 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2176: Loss: 0.55 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 2.37 | Accuracy: 0.92
[Training] Itteration/Batch: 875/2176: Loss: 1.20 | Accuracy: 0.91
[Training] Itteration/Batch: 900/2176: Loss: 2.22 | Accuracy: 0.84
[Training] Itteration/Batch: 925/2176: Loss: 1.48 | Accuracy: 0.93
[Training] Itteration/Batch: 950/2176: Loss: 1.22 | Accuracy: 0.90
[Training] Itteration/Batch: 975/2176: Loss: 1.50 | Accuracy: 0.90
[Training] Itteration/Batch: 1000/2176: Loss: 1.59 | Accuracy: 0.82
[Training] Itteration/Batch: 1025/2176: Loss: 1.73 | Accuracy: 0.87
[Training] Itteration/Batch: 1050/2176: Loss: 0.80 | Accuracy: 0.98
[Training] Itteration/Batch: 1075/2176: Loss: 0.85 | Accuracy: 0.88
[Training] Itteration/Batch: 1100/2176: Loss: 1.18 | Accuracy: 0.92
[Training] Itteration/Batch: 1125/2176: Loss: 1.19 | Accuracy: 0.85
[Training] Itteration/Batch: 1150/2176: Loss: 0.75 | Accuracy: 0.97
[Training] Itteration/Batch: 1175/2176: Loss: 2.00 | Accuracy: 0.89
