Device cuda
Split type sit
Training Size: 4032, NTA labels 4032, YTA labels 0
Validation Size: 1344, NTA labels 1344, YTA labels 0
Test Size: 1344, NTA labels 1344, YTA labels 0
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 1260
Epoch 0 **** Loss 9.842961299000308e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 1702.1262380003463, 'loss_mean': 3.5298278817208484e-05}
Epoch 1 **** Loss 5.3822717745788395e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2642.5858520015026, 'loss_mean': 1.7424408724764362e-05}
Epoch 2 **** Loss 2.4384404241573066e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2657.706373996916, 'loss_mean': 1.0665041372703854e-05}
Epoch 3 **** Loss 1.8559763702796772e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2660.553888999857, 'loss_mean': 7.45334637031192e-06}
Epoch 4 **** Loss 1.6443973436253145e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2000.7086749974405, 'loss_mean': 5.646806130243931e-06}
Epoch 5 **** Loss 1.279590833291877e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2669.4296519999625, 'loss_mean': 4.587493094732054e-06}
Epoch 6 **** Loss 1.605095894774422e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2676.3653829984833, 'loss_mean': 3.894927431247197e-06}
Epoch 7 **** Loss 9.038230928126723e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2670.2745590009727, 'loss_mean': 3.4694207897700835e-06}
Epoch 8 **** Loss 8.91514810064109e-06 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 1893.3657410016167, 'loss_mean': 3.236675411244505e-06}
Epoch 9 **** Loss 1.0935496902675368e-05 **** Metrics validation: {'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2665.0701859980472, 'loss_mean': 3.158544814141351e-06}
Evaluating
{'accuracy': 1.0, 'f1_weighted': 1.0, 'macro': 1.0, 'micro': 1.0, 'binary': 0.0, 'accuracy_majority': 1.0, 'macro_majority': 1.0, 'binary_majority': 0.0, 'run_time_millis': 2658.838656003354, 'loss_mean': 3.5298278817208484e-05}
