##############################	 Fold 1 	##############################
______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1038: Loss: 0.54 | Accuracy: 0.31
[Training] Itteration/Batch:  25/1038: Loss: 0.94 | Accuracy: 0.81
[Training] Itteration/Batch:  50/1038: Loss: 0.87 | Accuracy: 0.81
[Training] Itteration/Batch:  75/1038: Loss: 0.69 | Accuracy: 0.88
[Training] Itteration/Batch: 100/1038: Loss: 0.52 | Accuracy: 0.94
[Training] Itteration/Batch: 125/1038: Loss: 0.51 | Accuracy: 0.94
[Training] Itteration/Batch: 150/1038: Loss: 1.08 | Accuracy: 0.69
[Training] Itteration/Batch: 175/1038: Loss: 0.47 | Accuracy: 0.94
[Training] Itteration/Batch: 200/1038: Loss: 0.90 | Accuracy: 0.81
[Training] Itteration/Batch: 225/1038: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 250/1038: Loss: 0.78 | Accuracy: 0.81
[Training] Itteration/Batch: 275/1038: Loss: 0.49 | Accuracy: 0.88
[Training] Itteration/Batch: 300/1038: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 325/1038: Loss: 0.76 | Accuracy: 0.75
[Training] Itteration/Batch: 350/1038: Loss: 0.43 | Accuracy: 0.88
[Training] Itteration/Batch: 375/1038: Loss: 0.36 | Accuracy: 0.94
[Training] Itteration/Batch: 400/1038: Loss: 0.77 | Accuracy: 0.81
[Training] Itteration/Batch: 425/1038: Loss: 0.61 | Accuracy: 0.88
[Training] Itteration/Batch: 450/1038: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 475/1038: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 500/1038: Loss: 0.40 | Accuracy: 0.94
[Training] Itteration/Batch: 525/1038: Loss: 0.69 | Accuracy: 0.94
[Training] Itteration/Batch: 550/1038: Loss: 0.46 | Accuracy: 0.88
[Training] Itteration/Batch: 575/1038: Loss: 0.35 | Accuracy: 0.94
[Training] Itteration/Batch: 600/1038: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 625/1038: Loss: 0.59 | Accuracy: 0.88
[Training] Itteration/Batch: 650/1038: Loss: 0.32 | Accuracy: 0.94
[Training] Itteration/Batch: 675/1038: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 700/1038: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 725/1038: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 750/1038: Loss: 0.37 | Accuracy: 0.88
[Training] Itteration/Batch: 775/1038: Loss: 0.29 | Accuracy: 0.88
[Training] Itteration/Batch: 800/1038: Loss: 0.70 | Accuracy: 0.81
[Training] Itteration/Batch: 825/1038: Loss: 0.32 | Accuracy: 0.81
[Training] Itteration/Batch: 850/1038: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 875/1038: Loss: 0.70 | Accuracy: 0.88
[Training] Itteration/Batch: 900/1038: Loss: 0.93 | Accuracy: 0.81
[Training] Itteration/Batch: 925/1038: Loss: 0.93 | Accuracy: 0.81
[Training] Itteration/Batch: 950/1038: Loss: 1.02 | Accuracy: 0.81
[Training] Itteration/Batch: 975/1038: Loss: 1.33 | Accuracy: 0.75
[Training] Itteration/Batch: 1000/1038: Loss: 0.38 | Accuracy: 0.88
[Training] Itteration/Batch: 1025/1038: Loss: 0.50 | Accuracy: 0.88

Epoch 1: AVG Training Loss:0.47868403792381287 | Val F1 0.4632996618747711 | Val Accuracy 0.855955183506012 | Val Loss 0.4185035228729248
______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/1038: Loss: 0.42 | Accuracy: 1.00
[Training] Itteration/Batch:  25/1038: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch:  50/1038: Loss: 0.26 | Accuracy: 0.88
[Training] Itteration/Batch:  75/1038: Loss: 0.88 | Accuracy: 0.81
[Training] Itteration/Batch: 100/1038: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 125/1038: Loss: 0.62 | Accuracy: 0.88
[Training] Itteration/Batch: 150/1038: Loss: 0.29 | Accuracy: 0.94
[Training] Itteration/Batch: 175/1038: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 200/1038: Loss: 0.23 | Accuracy: 0.88
[Training] Itteration/Batch: 225/1038: Loss: 0.19 | Accuracy: 0.88
[Training] Itteration/Batch: 250/1038: Loss: 0.53 | Accuracy: 0.88
[Training] Itteration/Batch: 275/1038: Loss: 0.47 | Accuracy: 0.88
[Training] Itteration/Batch: 300/1038: Loss: 0.24 | Accuracy: 0.88
[Training] Itteration/Batch: 325/1038: Loss: 0.71 | Accuracy: 0.81
[Training] Itteration/Batch: 350/1038: Loss: 1.25 | Accuracy: 0.75
[Training] Itteration/Batch: 375/1038: Loss: 0.23 | Accuracy: 0.88
[Training] Itteration/Batch: 400/1038: Loss: 0.59 | Accuracy: 0.81
[Training] Itteration/Batch: 425/1038: Loss: 0.39 | Accuracy: 0.88
[Training] Itteration/Batch: 450/1038: Loss: 0.22 | Accuracy: 0.88
[Training] Itteration/Batch: 475/1038: Loss: 0.34 | Accuracy: 0.81
[Training] Itteration/Batch: 500/1038: Loss: 0.39 | Accuracy: 0.81
[Training] Itteration/Batch: 525/1038: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 550/1038: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 575/1038: Loss: 0.27 | Accuracy: 0.88
[Training] Itteration/Batch: 600/1038: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 625/1038: Loss: 0.29 | Accuracy: 0.81
[Training] Itteration/Batch: 650/1038: Loss: 0.30 | Accuracy: 0.94
[Training] Itteration/Batch: 675/1038: Loss: 0.28 | Accuracy: 0.88
[Training] Itteration/Batch: 700/1038: Loss: 0.41 | Accuracy: 0.81
[Training] Itteration/Batch: 725/1038: Loss: 0.25 | Accuracy: 0.88
[Training] Itteration/Batch: 750/1038: Loss: 0.34 | Accuracy: 0.81
[Training] Itteration/Batch: 775/1038: Loss: 0.19 | Accuracy: 0.88
[Training] Itteration/Batch: 800/1038: Loss: 0.36 | Accuracy: 0.81
[Training] Itteration/Batch: 825/1038: Loss: 0.51 | Accuracy: 0.88
[Training] Itteration/Batch: 850/1038: Loss: 0.43 | Accuracy: 0.88
