______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/644: Loss: 0.77 | Accuracy: 0.00
[Training] Itteration/Batch:  25/644: Loss: 0.45 | Accuracy: 0.81
[Training] Itteration/Batch:  50/644: Loss: 1.13 | Accuracy: 0.94
[Training] Itteration/Batch:  75/644: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 100/644: Loss: 0.81 | Accuracy: 0.94
[Training] Itteration/Batch: 125/644: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 150/644: Loss: 0.89 | Accuracy: 0.94
[Training] Itteration/Batch: 175/644: Loss: 1.50 | Accuracy: 0.88
[Training] Itteration/Batch: 200/644: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 225/644: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 250/644: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 275/644: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 300/644: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 325/644: Loss: 0.38 | Accuracy: 0.88
[Training] Itteration/Batch: 350/644: Loss: 0.20 | Accuracy: 0.94
[Training] Itteration/Batch: 375/644: Loss: 0.57 | Accuracy: 0.94
[Training] Itteration/Batch: 400/644: Loss: 1.07 | Accuracy: 0.88
[Training] Itteration/Batch: 425/644: Loss: 1.11 | Accuracy: 0.88
[Training] Itteration/Batch: 450/644: Loss: 1.64 | Accuracy: 0.94
[Training] Itteration/Batch: 475/644: Loss: 1.50 | Accuracy: 0.88
[Training] Itteration/Batch: 500/644: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 525/644: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 550/644: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 575/644: Loss: 1.67 | Accuracy: 0.94
[Training] Itteration/Batch: 600/644: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 625/644: Loss: 0.10 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.5406301617622375 | Val Macro F1 Majority 0.764181072874992 |             Val Bin F1 Individual 0.391107439994812 | Val Macro F1 Individual 0.6858752932087493 |             Val Accuracy Majority 0.9761021733283997 | Val Accuracy Individual 0.9624790549278259 | Training Loss:0.41984277963638306 |             Val Loss 0.32473477721214294 | Train Runtime Millis 42878.86402499862 | Val Runtime Millis 22924.397766997572

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/644: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch:  25/644: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch:  50/644: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch:  75/644: Loss: 0.26 | Accuracy: 0.94
[Training] Itteration/Batch: 100/644: Loss: 0.16 | Accuracy: 0.88
[Training] Itteration/Batch: 125/644: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 150/644: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 175/644: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 200/644: Loss: 0.67 | Accuracy: 0.94
[Training] Itteration/Batch: 225/644: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 250/644: Loss: 0.39 | Accuracy: 0.94
[Training] Itteration/Batch: 275/644: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 300/644: Loss: 1.90 | Accuracy: 0.94
[Training] Itteration/Batch: 325/644: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 350/644: Loss: 1.11 | Accuracy: 0.94
[Training] Itteration/Batch: 375/644: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 400/644: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 425/644: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 450/644: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch: 475/644: Loss: 0.47 | Accuracy: 0.88
[Training] Itteration/Batch: 500/644: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 525/644: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 550/644: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 575/644: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 600/644: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 625/644: Loss: 0.31 | Accuracy: 0.94

