______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/656: Loss: 0.77 | Accuracy: 0.00
[Training] Itteration/Batch:  25/656: Loss: 1.94 | Accuracy: 0.94
[Training] Itteration/Batch:  50/656: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch:  75/656: Loss: 1.50 | Accuracy: 0.94
[Training] Itteration/Batch: 100/656: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 125/656: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 150/656: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 175/656: Loss: 0.36 | Accuracy: 1.00
[Training] Itteration/Batch: 200/656: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 225/656: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 250/656: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 275/656: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 300/656: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 325/656: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 350/656: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 375/656: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 400/656: Loss: 1.97 | Accuracy: 0.94
[Training] Itteration/Batch: 425/656: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 450/656: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 475/656: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 500/656: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 525/656: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 550/656: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 575/656: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 600/656: Loss: 1.88 | Accuracy: 0.94
[Training] Itteration/Batch: 625/656: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 650/656: Loss: 1.69 | Accuracy: 0.94

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.49643757059692417 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 0.49362844590601956 |             Val Accuracy Majority 0.9858511090278625 | Val Accuracy Individual 0.9748344421386719 | Training Loss:0.4643429219722748 |             Val Loss 0.39835432171821594 | Train Runtime Millis 41074.6801039204 | Val Runtime Millis 20871.52918521315

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/656: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch:  25/656: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch:  50/656: Loss: 0.53 | Accuracy: 1.00
[Training] Itteration/Batch:  75/656: Loss: 0.25 | Accuracy: 0.94
[Training] Itteration/Batch: 100/656: Loss: 1.40 | Accuracy: 0.94
[Training] Itteration/Batch: 125/656: Loss: 0.47 | Accuracy: 0.94
[Training] Itteration/Batch: 150/656: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 175/656: Loss: 0.25 | Accuracy: 0.88
[Training] Itteration/Batch: 200/656: Loss: 0.25 | Accuracy: 0.94
[Training] Itteration/Batch: 225/656: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 250/656: Loss: 2.47 | Accuracy: 0.94
[Training] Itteration/Batch: 275/656: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch: 300/656: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 325/656: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 350/656: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 375/656: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 400/656: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 425/656: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 450/656: Loss: 0.57 | Accuracy: 0.94
[Training] Itteration/Batch: 475/656: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 500/656: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 525/656: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 550/656: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 575/656: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 600/656: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 625/656: Loss: 0.98 | Accuracy: 0.88
[Training] Itteration/Batch: 650/656: Loss: 0.19 | Accuracy: 0.94

Epoch 2: Val Bin. F1 Majority 0.28215768933296204 | Val Macro F1 Majority 0.6295244501783702 |             Val Bin F1 Individual 0.2619207501411438 | Val Macro F1 Individual 0.6164731628037013 |             Val Accuracy Majority 0.9552238583564758 | Val Accuracy Individual 0.9442400932312012 | Training Loss:0.26101768016815186 |             Val Loss 0.2962404787540436 | Train Runtime Millis 41089.90988903679 | Val Runtime Millis 20839.633353985846

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/656: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch:  25/656: Loss: 0.47 | Accuracy: 0.88
[Training] Itteration/Batch:  50/656: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch:  75/656: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 100/656: Loss: 0.13 | Accuracy: 0.88
[Training] Itteration/Batch: 125/656: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 150/656: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 175/656: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 200/656: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 225/656: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 250/656: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 275/656: Loss: 0.43 | Accuracy: 1.00
[Training] Itteration/Batch: 300/656: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 325/656: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 350/656: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 375/656: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 400/656: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 425/656: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 450/656: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 475/656: Loss: 0.35 | Accuracy: 1.00
[Training] Itteration/Batch: 500/656: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 525/656: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 550/656: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 575/656: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 600/656: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 625/656: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 650/656: Loss: 0.02 | Accuracy: 1.00

Epoch 3: Val Bin. F1 Majority 0.42016807198524475 | Val Macro F1 Majority 0.70554953197051 |             Val Bin F1 Individual 0.28280407190322876 | Val Macro F1 Individual 0.6336463321369132 |             Val Accuracy Majority 0.9821413159370422 | Val Accuracy Individual 0.969633936882019 | Training Loss:0.14374588429927826 |             Val Loss 0.45096704363822937 | Train Runtime Millis 41187.86916695535 | Val Runtime Millis 20713.11705186963

______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1333: Loss: 0.95 | Accuracy: 0.06
[Training] Itteration/Batch:  25/1333: Loss: 0.84 | Accuracy: 0.31
[Training] Itteration/Batch:  50/1333: Loss: 0.36 | Accuracy: 1.00
[Training] Itteration/Batch:  75/1333: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 100/1333: Loss: 0.77 | Accuracy: 0.94
[Training] Itteration/Batch: 125/1333: Loss: 0.97 | Accuracy: 0.94
[Training] Itteration/Batch: 150/1333: Loss: 0.96 | Accuracy: 0.94
[Training] Itteration/Batch: 175/1333: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 200/1333: Loss: 0.79 | Accuracy: 0.94
[Training] Itteration/Batch: 225/1333: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 250/1333: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch: 275/1333: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 300/1333: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 325/1333: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 350/1333: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 375/1333: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 400/1333: Loss: 0.65 | Accuracy: 0.88
[Training] Itteration/Batch: 425/1333: Loss: 0.32 | Accuracy: 0.81
[Training] Itteration/Batch: 450/1333: Loss: 0.35 | Accuracy: 0.94
[Training] Itteration/Batch: 475/1333: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 500/1333: Loss: 0.45 | Accuracy: 0.94
[Training] Itteration/Batch: 525/1333: Loss: 0.31 | Accuracy: 0.94
[Training] Itteration/Batch: 550/1333: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 575/1333: Loss: 0.22 | Accuracy: 0.88
[Training] Itteration/Batch: 600/1333: Loss: 0.25 | Accuracy: 0.88
[Training] Itteration/Batch: 625/1333: Loss: 0.49 | Accuracy: 0.88
[Training] Itteration/Batch: 650/1333: Loss: 0.27 | Accuracy: 0.88
