______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1855: Loss: 1.47 | Accuracy: 0.65
[Training] Itteration/Batch:  25/1855: Loss: 1.25 | Accuracy: 0.79
[Training] Itteration/Batch:  50/1855: Loss: 0.95 | Accuracy: 0.92
[Training] Itteration/Batch:  75/1855: Loss: 1.32 | Accuracy: 0.96
[Training] Itteration/Batch: 100/1855: Loss: 0.89 | Accuracy: 0.97
[Training] Itteration/Batch: 125/1855: Loss: 1.05 | Accuracy: 0.94
[Training] Itteration/Batch: 150/1855: Loss: 0.69 | Accuracy: 0.96
[Training] Itteration/Batch: 175/1855: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 200/1855: Loss: 0.96 | Accuracy: 0.96
[Training] Itteration/Batch: 225/1855: Loss: 1.49 | Accuracy: 0.95
[Training] Itteration/Batch: 250/1855: Loss: 1.02 | Accuracy: 0.97
[Training] Itteration/Batch: 275/1855: Loss: 1.29 | Accuracy: 0.92
[Training] Itteration/Batch: 300/1855: Loss: 0.66 | Accuracy: 1.00
[Training] Itteration/Batch: 325/1855: Loss: 1.49 | Accuracy: 0.94
[Training] Itteration/Batch: 350/1855: Loss: 0.67 | Accuracy: 1.00
[Training] Itteration/Batch: 375/1855: Loss: 0.97 | Accuracy: 0.97
[Training] Itteration/Batch: 400/1855: Loss: 0.70 | Accuracy: 1.00
[Training] Itteration/Batch: 425/1855: Loss: 1.55 | Accuracy: 0.92
[Training] Itteration/Batch: 450/1855: Loss: 0.71 | Accuracy: 1.00
[Training] Itteration/Batch: 475/1855: Loss: 1.04 | Accuracy: 0.96
[Training] Itteration/Batch: 500/1855: Loss: 1.10 | Accuracy: 0.96
[Training] Itteration/Batch: 525/1855: Loss: 0.68 | Accuracy: 1.00
[Training] Itteration/Batch: 550/1855: Loss: 0.60 | Accuracy: 1.00
[Training] Itteration/Batch: 575/1855: Loss: 0.66 | Accuracy: 1.00
[Training] Itteration/Batch: 600/1855: Loss: 1.38 | Accuracy: 0.97
[Training] Itteration/Batch: 625/1855: Loss: 3.03 | Accuracy: 0.83
[Training] Itteration/Batch: 650/1855: Loss: 0.84 | Accuracy: 0.96
