Device cuda
Split type sit
Training Size: 14509, NTA labels 9355, YTA labels 5154
Validation Size: 4760, NTA labels 3015, YTA labels 1745
Test Size: 4757, NTA labels 2984, YTA labels 1773
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 4540
Epoch 0 **** Loss 0.30206865072250366 **** Metrics validation: {'accuracy': 0.8014705882352942, 'f1_weighted': 0.8038056131048094, 'macro': 0.7918960485092892, 'micro': 0.8014705882352942, 'binary': 0.7472586253008825, 'accuracy_majority': 0.810182896688087, 'macro_majority': 0.807310394094535, 'binary_majority': 0.7837837837837838, 'run_time_millis': 5271.051299991086, 'loss_mean': 0.21100959181785583}
Epoch 1 **** Loss 0.08414296060800552 **** Metrics validation: {'accuracy': 0.8025210084033614, 'f1_weighted': 0.8048910407239294, 'macro': 0.7931334585086118, 'micro': 0.8025210084033614, 'binary': 0.7490656700480514, 'accuracy_majority': 0.8032624814631735, 'macro_majority': 0.800333986029524, 'binary_majority': 0.7761529808773903, 'run_time_millis': 4659.899165038951, 'loss_mean': 0.21296700835227966}
Epoch 2 **** Loss 0.06247013807296753 **** Metrics validation: {'accuracy': 0.8159663865546218, 'f1_weighted': 0.8146736627464657, 'macro': 0.799185368063839, 'micro': 0.8159663865546218, 'binary': 0.7411347517730497, 'accuracy_majority': 0.8269896193771626, 'macro_majority': 0.8196164930215875, 'binary_majority': 0.7831474597273853, 'run_time_millis': 5257.395826047286, 'loss_mean': 0.2359529286623001}
Epoch 3 **** Loss 0.11277444660663605 **** Metrics validation: {'accuracy': 0.8023109243697479, 'f1_weighted': 0.804622344905978, 'macro': 0.7927377129990456, 'micro': 0.8023109243697479, 'binary': 0.7481937382927482, 'accuracy_majority': 0.8062283737024222, 'macro_majority': 0.8037574857708487, 'binary_majority': 0.7817371937639198, 'run_time_millis': 4461.625996977091, 'loss_mean': 0.23566675186157227}
Epoch 4 **** Loss 0.17354431748390198 **** Metrics validation: {'accuracy': 0.7966386554621848, 'f1_weighted': 0.7995893158733711, 'macro': 0.7885677313962933, 'micro': 0.7966386554621848, 'binary': 0.7472584856396867, 'accuracy_majority': 0.8062283737024222, 'macro_majority': 0.8043350387670346, 'binary_majority': 0.7850877192982455, 'run_time_millis': 5261.7159290239215, 'loss_mean': 0.2741774916648865}
Epoch 5 **** Loss 0.12332890927791595 **** Metrics validation: {'accuracy': 0.8042016806722689, 'f1_weighted': 0.806133918177217, 'macro': 0.7937402735747718, 'micro': 0.8042016806722688, 'binary': 0.747288503253796, 'accuracy_majority': 0.8116658428077114, 'macro_majority': 0.8089316590500909, 'binary_majority': 0.7860752386299832, 'run_time_millis': 5256.345944944769, 'loss_mean': 0.32576194405555725}
Epoch 6 **** Loss 0.044131942093372345 **** Metrics validation: {'accuracy': 0.7964285714285714, 'f1_weighted': 0.7997956465419453, 'macro': 0.7899653352914056, 'micro': 0.7964285714285714, 'binary': 0.7531210191082802, 'accuracy_majority': 0.8062283737024222, 'macro_majority': 0.8048988348291608, 'binary_majority': 0.7887931034482759, 'run_time_millis': 5205.619556945749, 'loss_mean': 0.3270799219608307}
Epoch 7 **** Loss 0.06925921142101288 **** Metrics validation: {'accuracy': 0.803781512605042, 'f1_weighted': 0.8053909012066751, 'macro': 0.7924546763707634, 'micro': 0.803781512605042, 'binary': 0.743969298245614, 'accuracy_majority': 0.8091942659416708, 'macro_majority': 0.8055485830967677, 'binary_majority': 0.7789232531500573, 'run_time_millis': 5255.720399087295, 'loss_mean': 0.3830724060535431}
Epoch 8 **** Loss 0.06907235831022263 **** Metrics validation: {'accuracy': 0.8012605042016807, 'f1_weighted': 0.8036724737728713, 'macro': 0.7918909300982091, 'micro': 0.8012605042016807, 'binary': 0.7477333333333334, 'accuracy_majority': 0.8062283737024222, 'macro_majority': 0.8034855459472747, 'binary_majority': 0.780269058295964, 'run_time_millis': 5256.457447074354, 'loss_mean': 0.3882465362548828}
Epoch 9 **** Loss 0.0957019180059433 **** Metrics validation: {'accuracy': 0.8027310924369748, 'f1_weighted': 0.8046066445840622, 'macro': 0.7920037280401417, 'micro': 0.8027310924369748, 'binary': 0.7447675998912748, 'accuracy_majority': 0.8062283737024222, 'macro_majority': 0.8026341463414635, 'binary_majority': 0.7759999999999999, 'run_time_millis': 5251.616269000806, 'loss_mean': 0.4269689917564392}
Evaluating
{'accuracy': 0.8159663865546218, 'f1_weighted': 0.8146736627464657, 'macro': 0.799185368063839, 'micro': 0.8159663865546218, 'binary': 0.7411347517730497, 'accuracy_majority': 0.8269896193771626, 'macro_majority': 0.8196164930215875, 'binary_majority': 0.7831474597273853, 'run_time_millis': 5259.519836981781, 'loss_mean': 0.2359529286623001}
