______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 1.00 | Accuracy: 0.75
[Training] Itteration/Batch:  25/2176: Loss: 0.47 | Accuracy: 1.00
[Training] Itteration/Batch:  50/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.41 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2176: Loss: 1.70 | Accuracy: 0.88
[Training] Itteration/Batch: 150/2176: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 1.15 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2176: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 1.33 | Accuracy: 0.94
[Training] Itteration/Batch: 375/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 1.03 | Accuracy: 0.94
[Training] Itteration/Batch: 425/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 1.27 | Accuracy: 0.94
[Training] Itteration/Batch: 475/2176: Loss: 1.22 | Accuracy: 0.94
[Training] Itteration/Batch: 500/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.90 | Accuracy: 0.94
[Training] Itteration/Batch: 550/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.74 | Accuracy: 0.94
[Training] Itteration/Batch: 600/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 625/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 0.11 | Accuracy: 1.00
