______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2171: Loss: 0.44 | Accuracy: 0.94
[Training] Itteration/Batch:  25/2171: Loss: 1.36 | Accuracy: 0.94
[Training] Itteration/Batch:  50/2171: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2171: Loss: 2.11 | Accuracy: 0.88
[Training] Itteration/Batch: 100/2171: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2171: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2171: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2171: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2171: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2171: Loss: 1.33 | Accuracy: 0.94
[Training] Itteration/Batch: 250/2171: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2171: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2171: Loss: 1.07 | Accuracy: 0.94
[Training] Itteration/Batch: 325/2171: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2171: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2171: Loss: 0.81 | Accuracy: 0.94
[Training] Itteration/Batch: 400/2171: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2171: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2171: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2171: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2171: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2171: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2171: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2171: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2171: Loss: 0.60 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2171: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2171: Loss: 0.96 | Accuracy: 0.94
[Training] Itteration/Batch: 675/2171: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2171: Loss: 0.93 | Accuracy: 0.88
[Training] Itteration/Batch: 725/2171: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2171: Loss: 0.57 | Accuracy: 0.88
[Training] Itteration/Batch: 775/2171: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 800/2171: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2171: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2171: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2171: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2171: Loss: 0.99 | Accuracy: 0.94
[Training] Itteration/Batch: 925/2171: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2171: Loss: 0.20 | Accuracy: 0.88
[Training] Itteration/Batch: 975/2171: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2171: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2171: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2171: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2171: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2171: Loss: 0.45 | Accuracy: 0.88
[Training] Itteration/Batch: 1125/2171: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1150/2171: Loss: 0.27 | Accuracy: 0.88
[Training] Itteration/Batch: 1175/2171: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1200/2171: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2171: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 1250/2171: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2171: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2171: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2171: Loss: 0.20 | Accuracy: 0.94
[Training] Itteration/Batch: 1350/2171: Loss: 0.37 | Accuracy: 0.88
[Training] Itteration/Batch: 1375/2171: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 1400/2171: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2171: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2171: Loss: 0.82 | Accuracy: 0.94
[Training] Itteration/Batch: 1475/2171: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2171: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2171: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2171: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2171: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2171: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 1625/2171: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2171: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2171: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 1700/2171: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1725/2171: Loss: 0.78 | Accuracy: 0.88
[Training] Itteration/Batch: 1750/2171: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2171: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2171: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1825/2171: Loss: 1.06 | Accuracy: 0.94
[Training] Itteration/Batch: 1850/2171: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2171: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2171: Loss: 0.23 | Accuracy: 0.94
[Training] Itteration/Batch: 1925/2171: Loss: 0.24 | Accuracy: 0.94
[Training] Itteration/Batch: 1950/2171: Loss: 0.89 | Accuracy: 0.81
[Training] Itteration/Batch: 1975/2171: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 2000/2171: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch: 2025/2171: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2171: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2171: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2171: Loss: 2.48 | Accuracy: 0.94
[Training] Itteration/Batch: 2125/2171: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 2150/2171: Loss: 0.07 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.4797406792640686 | Val Macro F1 Majority 0.7327423925837702 |             Val Bin F1 Individual 0.3973856270313263 | Val Macro F1 Individual 0.6893214949497848 |             Val Accuracy Majority 0.9722486138343811 | Val Accuracy Individual 0.9636454582214355 | Training Loss:0.3241061270236969 |             Val Loss 0.17370358109474182 | Train Runtime Millis 146645.9350999794 | Val Runtime Millis 22925.53527498967

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2171: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch:  25/2171: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch:  50/2171: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch:  75/2171: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2171: Loss: 3.02 | Accuracy: 0.81
[Training] Itteration/Batch: 125/2171: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2171: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2171: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2171: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2171: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2171: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2171: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2171: Loss: 0.04 | Accuracy: 1.00
