Device cuda
Split type sit
Training Size: 1620, NTA labels 1435, YTA labels 185
Validation Size: 524, NTA labels 477, YTA labels 47
Test Size: 529, NTA labels 472, YTA labels 57
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 510
Epoch 0 **** Loss 0.05717252939939499 **** Metrics validation: {'accuracy': 0.816793893129771, 'f1_weighted': 0.8523262703173358, 'macro': 0.6862510291145872, 'micro': 0.816793893129771, 'binary': 0.48387096774193555, 'accuracy_majority': 0.8181818181818182, 'macro_majority': 0.703446473245958, 'binary_majority': 0.5189873417721519, 'run_time_millis': 422.5123920000442, 'loss_mean': 0.06255738437175751}
Epoch 1 **** Loss 0.041330188512802124 **** Metrics validation: {'accuracy': 0.9274809160305344, 'f1_weighted': 0.9330658035972125, 'macro': 0.8129907209136331, 'micro': 0.9274809160305344, 'binary': 0.6666666666666666, 'accuracy_majority': 0.9354066985645934, 'macro_majority': 0.8396761133603239, 'binary_majority': 0.7157894736842104, 'run_time_millis': 427.8539750002892, 'loss_mean': 0.04850408434867859}
Epoch 2 **** Loss 0.0038820274639874697 **** Metrics validation: {'accuracy': 0.9064885496183206, 'f1_weighted': 0.9169623884912538, 'macro': 0.7804850940863661, 'micro': 0.9064885496183206, 'binary': 0.6141732283464566, 'accuracy_majority': 0.916267942583732, 'macro_majority': 0.8093935248518013, 'binary_majority': 0.6666666666666667, 'run_time_millis': 796.5534260001732, 'loss_mean': 0.056525666266679764}
Epoch 3 **** Loss 0.004187161102890968 **** Metrics validation: {'accuracy': 0.9255725190839694, 'f1_weighted': 0.9300992073303207, 'macro': 0.8003341442682534, 'micro': 0.9255725190839694, 'binary': 0.6422018348623854, 'accuracy_majority': 0.9330143540669856, 'macro_majority': 0.8290088826554465, 'binary_majority': 0.6956521739130435, 'run_time_millis': 667.6879870001358, 'loss_mean': 0.10456274449825287}
Epoch 4 **** Loss 0.011273078620433807 **** Metrics validation: {'accuracy': 0.9122137404580153, 'f1_weighted': 0.9204941541633763, 'macro': 0.7835488505747126, 'micro': 0.9122137404580153, 'binary': 0.6166666666666666, 'accuracy_majority': 0.9234449760765551, 'macro_majority': 0.8182608695652174, 'binary_majority': 0.6799999999999999, 'run_time_millis': 416.5229730001556, 'loss_mean': 0.062300752848386765}
Epoch 5 **** Loss 0.0028822855092585087 **** Metrics validation: {'accuracy': 0.9103053435114504, 'f1_weighted': 0.9203516787569169, 'macro': 0.7894448861644738, 'micro': 0.9103053435114504, 'binary': 0.6299212598425198, 'accuracy_majority': 0.9210526315789473, 'macro_majority': 0.8202853234316982, 'binary_majority': 0.6857142857142857, 'run_time_millis': 819.8281899999529, 'loss_mean': 0.057965733110904694}
Epoch 6 **** Loss 0.03779483586549759 **** Metrics validation: {'accuracy': 0.9255725190839694, 'f1_weighted': 0.9300992073303207, 'macro': 0.8003341442682534, 'micro': 0.9255725190839694, 'binary': 0.6422018348623854, 'accuracy_majority': 0.9354066985645934, 'macro_majority': 0.8335275462792242, 'binary_majority': 0.7032967032967034, 'run_time_millis': 567.0653970000785, 'loss_mean': 0.13336296379566193}
Epoch 7 **** Loss 0.0018150864634662867 **** Metrics validation: {'accuracy': 0.9255725190839694, 'f1_weighted': 0.9300992073303207, 'macro': 0.8003341442682534, 'micro': 0.9255725190839694, 'binary': 0.6422018348623854, 'accuracy_majority': 0.9354066985645934, 'macro_majority': 0.8335275462792242, 'binary_majority': 0.7032967032967034, 'run_time_millis': 2440.7544900000175, 'loss_mean': 0.12448188662528992}
Epoch 8 **** Loss 0.0010285530006513 **** Metrics validation: {'accuracy': 0.9255725190839694, 'f1_weighted': 0.9300992073303207, 'macro': 0.8003341442682534, 'micro': 0.9255725190839694, 'binary': 0.6422018348623854, 'accuracy_majority': 0.9354066985645934, 'macro_majority': 0.8335275462792242, 'binary_majority': 0.7032967032967034, 'run_time_millis': 873.4445979998782, 'loss_mean': 0.14410321414470673}
Epoch 9 **** Loss 0.0003276470524724573 **** Metrics validation: {'accuracy': 0.9255725190839694, 'f1_weighted': 0.9300992073303207, 'macro': 0.8003341442682534, 'micro': 0.9255725190839694, 'binary': 0.6422018348623854, 'accuracy_majority': 0.9354066985645934, 'macro_majority': 0.8335275462792242, 'binary_majority': 0.7032967032967034, 'run_time_millis': 972.7808729999197, 'loss_mean': 0.12929901480674744}
Evaluating
{'accuracy': 0.9274809160305344, 'f1_weighted': 0.9330658035972125, 'macro': 0.8129907209136331, 'micro': 0.9274809160305344, 'binary': 0.6666666666666666, 'accuracy_majority': 0.9354066985645934, 'macro_majority': 0.8396761133603239, 'binary_majority': 0.7157894736842104, 'run_time_millis': 2393.589356999655, 'loss_mean': 0.04850408434867859}
