______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 2.45 | Accuracy: 0.44
[Training] Itteration/Batch:  25/2176: Loss: 2.88 | Accuracy: 0.38
[Training] Itteration/Batch:  50/2176: Loss: 1.82 | Accuracy: 0.63
[Training] Itteration/Batch:  75/2176: Loss: 1.82 | Accuracy: 0.69
[Training] Itteration/Batch: 100/2176: Loss: 1.79 | Accuracy: 0.66
[Training] Itteration/Batch: 125/2176: Loss: 2.73 | Accuracy: 0.65
[Training] Itteration/Batch: 150/2176: Loss: 2.67 | Accuracy: 0.76
[Training] Itteration/Batch: 175/2176: Loss: 1.81 | Accuracy: 0.80
[Training] Itteration/Batch: 200/2176: Loss: 3.05 | Accuracy: 0.85
[Training] Itteration/Batch: 225/2176: Loss: 3.35 | Accuracy: 0.81
[Training] Itteration/Batch: 250/2176: Loss: 1.52 | Accuracy: 0.91
[Training] Itteration/Batch: 275/2176: Loss: 4.24 | Accuracy: 0.98
[Training] Itteration/Batch: 300/2176: Loss: 1.23 | Accuracy: 0.94
[Training] Itteration/Batch: 325/2176: Loss: 2.78 | Accuracy: 0.88
[Training] Itteration/Batch: 350/2176: Loss: 4.27 | Accuracy: 0.93
[Training] Itteration/Batch: 375/2176: Loss: 3.19 | Accuracy: 0.96
[Training] Itteration/Batch: 400/2176: Loss: 2.34 | Accuracy: 0.96
[Training] Itteration/Batch: 425/2176: Loss: 1.33 | Accuracy: 0.95
[Training] Itteration/Batch: 450/2176: Loss: 1.26 | Accuracy: 0.98
[Training] Itteration/Batch: 475/2176: Loss: 9.76 | Accuracy: 0.89
[Training] Itteration/Batch: 500/2176: Loss: 1.78 | Accuracy: 0.98
[Training] Itteration/Batch: 525/2176: Loss: 1.58 | Accuracy: 0.93
[Training] Itteration/Batch: 550/2176: Loss: 5.46 | Accuracy: 0.91
[Training] Itteration/Batch: 575/2176: Loss: 1.22 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 1.24 | Accuracy: 0.98
[Training] Itteration/Batch: 625/2176: Loss: 1.73 | Accuracy: 0.97
[Training] Itteration/Batch: 650/2176: Loss: 2.51 | Accuracy: 0.97
[Training] Itteration/Batch: 675/2176: Loss: 2.86 | Accuracy: 0.95
[Training] Itteration/Batch: 700/2176: Loss: 1.09 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 3.30 | Accuracy: 0.95
[Training] Itteration/Batch: 750/2176: Loss: 1.07 | Accuracy: 1.00
[Training] Itteration/Batch: 775/2176: Loss: 1.35 | Accuracy: 0.97
[Training] Itteration/Batch: 800/2176: Loss: 0.99 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 1.29 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 1.07 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 1.13 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2176: Loss: 1.27 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 1.12 | Accuracy: 0.98
[Training] Itteration/Batch: 950/2176: Loss: 1.74 | Accuracy: 0.98
[Training] Itteration/Batch: 975/2176: Loss: 1.15 | Accuracy: 1.00
