Device cuda
Split type sit
Training Size: 837, NTA labels 777, YTA labels 60
Validation Size: 252, NTA labels 231, YTA labels 21
Test Size: 252, NTA labels 243, YTA labels 9
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 270
Epoch 0 **** Loss 0.03845018893480301 **** Metrics validation: {'accuracy': 0.873015873015873, 'f1_weighted': 0.8926248789262488, 'macro': 0.7210460772104608, 'micro': 0.8730158730158731, 'binary': 0.5151515151515151, 'accuracy_majority': 0.873015873015873, 'macro_majority': 0.7210460772104608, 'binary_majority': 0.5151515151515151, 'run_time_millis': 864.4250939996709, 'loss_mean': 0.05251903086900711}
Epoch 1 **** Loss 0.030744045972824097 **** Metrics validation: {'accuracy': 0.9047619047619048, 'f1_weighted': 0.9179681798277625, 'macro': 0.7793022916362575, 'micro': 0.9047619047619048, 'binary': 0.6129032258064516, 'accuracy_majority': 0.9047619047619048, 'macro_majority': 0.7793022916362575, 'binary_majority': 0.6129032258064516, 'run_time_millis': 1322.6916740004526, 'loss_mean': 0.04687318950891495}
Epoch 2 **** Loss 0.0028484307695180178 **** Metrics validation: {'accuracy': 0.9047619047619048, 'f1_weighted': 0.9171171171171171, 'macro': 0.772972972972973, 'micro': 0.9047619047619048, 'binary': 0.6, 'accuracy_majority': 0.9047619047619048, 'macro_majority': 0.772972972972973, 'binary_majority': 0.6, 'run_time_millis': 1265.7301720009855, 'loss_mean': 0.051919203251600266}
Epoch 3 **** Loss 0.0004782692121807486 **** Metrics validation: {'accuracy': 0.9404761904761905, 'f1_weighted': 0.9451369951954292, 'macro': 0.8363848850798598, 'micro': 0.9404761904761905, 'binary': 0.7058823529411764, 'accuracy_majority': 0.9404761904761905, 'macro_majority': 0.8363848850798598, 'binary_majority': 0.7058823529411764, 'run_time_millis': 1453.9008459996694, 'loss_mean': 0.05411894991993904}
Epoch 4 **** Loss 0.10380204766988754 **** Metrics validation: {'accuracy': 0.9484126984126984, 'f1_weighted': 0.9499636891793755, 'macro': 0.8413943355119826, 'micro': 0.9484126984126984, 'binary': 0.7111111111111111, 'accuracy_majority': 0.9484126984126984, 'macro_majority': 0.8413943355119826, 'binary_majority': 0.7111111111111111, 'run_time_millis': 1927.6570859983622, 'loss_mean': 0.11810016632080078}
Epoch 5 **** Loss 0.0004191551706753671 **** Metrics validation: {'accuracy': 0.9285714285714286, 'f1_weighted': 0.9355555555555556, 'macro': 0.8133333333333332, 'micro': 0.9285714285714286, 'binary': 0.6666666666666665, 'accuracy_majority': 0.9285714285714286, 'macro_majority': 0.8133333333333332, 'binary_majority': 0.6666666666666665, 'run_time_millis': 1481.5459469991765, 'loss_mean': 0.06408591568470001}
Epoch 6 **** Loss 0.0001027162215905264 **** Metrics validation: {'accuracy': 0.9523809523809523, 'f1_weighted': 0.954243402316309, 'macro': 0.8564647807100817, 'micro': 0.9523809523809523, 'binary': 0.7391304347826089, 'accuracy_majority': 0.9523809523809523, 'macro_majority': 0.8564647807100817, 'binary_majority': 0.7391304347826089, 'run_time_millis': 2233.5220759996446, 'loss_mean': 0.1024991050362587}
Epoch 7 **** Loss 0.0002993594971485436 **** Metrics validation: {'accuracy': 0.9484126984126984, 'f1_weighted': 0.9499636891793755, 'macro': 0.8413943355119826, 'micro': 0.9484126984126984, 'binary': 0.7111111111111111, 'accuracy_majority': 0.9484126984126984, 'macro_majority': 0.8413943355119826, 'binary_majority': 0.7111111111111111, 'run_time_millis': 2237.6235729989276, 'loss_mean': 0.11707012355327606}
Epoch 8 **** Loss 0.0025831463281065226 **** Metrics validation: {'accuracy': 0.9484126984126984, 'f1_weighted': 0.9499636891793755, 'macro': 0.8413943355119826, 'micro': 0.9484126984126984, 'binary': 0.7111111111111111, 'accuracy_majority': 0.9484126984126984, 'macro_majority': 0.8413943355119826, 'binary_majority': 0.7111111111111111, 'run_time_millis': 312.15911300023436, 'loss_mean': 0.13237376511096954}
Epoch 9 **** Loss 0.00010467215906828642 **** Metrics validation: {'accuracy': 0.9484126984126984, 'f1_weighted': 0.9499636891793755, 'macro': 0.8413943355119826, 'micro': 0.9484126984126984, 'binary': 0.7111111111111111, 'accuracy_majority': 0.9484126984126984, 'macro_majority': 0.8413943355119826, 'binary_majority': 0.7111111111111111, 'run_time_millis': 1127.4854069997673, 'loss_mean': 0.13264736533164978}
Evaluating
{'accuracy': 0.9523809523809523, 'f1_weighted': 0.954243402316309, 'macro': 0.8564647807100817, 'micro': 0.9523809523809523, 'binary': 0.7391304347826089, 'accuracy_majority': 0.9523809523809523, 'macro_majority': 0.8564647807100817, 'binary_majority': 0.7391304347826089, 'run_time_millis': 2081.175577999602, 'loss_mean': 0.1024991050362587}
