Device cuda
Split type sit
Training Size: 3824, NTA labels 3197, YTA labels 627
Validation Size: 1904, NTA labels 1623, YTA labels 281
Test Size: 1938, NTA labels 1612, YTA labels 326
Training with SBERT, model name is sbert
Tokenizing the dataset
Number of training steps 1200
Epoch 0 **** Loss 0.12375696003437042 **** Metrics validation: {'accuracy': 0.8671218487394958, 'f1_weighted': 0.8799055660641447, 'macro': 0.7910156766875703, 'micro': 0.8671218487394958, 'binary': 0.6649006622516556, 'accuracy_majority': 0.8859375, 'macro_majority': 0.8263035598103914, 'binary_majority': 0.7245283018867924, 'run_time_millis': 2094.520623000335, 'loss_mean': 0.09390687197446823}
Epoch 1 **** Loss 0.06529389321804047 **** Metrics validation: {'accuracy': 0.8949579831932774, 'f1_weighted': 0.9027212457503866, 'macro': 0.8237947430864424, 'micro': 0.8949579831932774, 'binary': 0.7118155619596542, 'accuracy_majority': 0.9140625, 'macro_majority': 0.862042476807851, 'binary_majority': 0.7773279352226721, 'run_time_millis': 1991.1155079998935, 'loss_mean': 0.08947540074586868}
Epoch 2 **** Loss 0.05397052690386772 **** Metrics validation: {'accuracy': 0.8928571428571429, 'f1_weighted': 0.9008644433750809, 'macro': 0.8206719262476732, 'micro': 0.8928571428571429, 'binary': 0.7068965517241379, 'accuracy_majority': 0.9140625, 'macro_majority': 0.8611850537316377, 'binary_majority': 0.7755102040816327, 'run_time_millis': 2194.23469900039, 'loss_mean': 0.10013937205076218}
Epoch 3 **** Loss 0.12461411952972412 **** Metrics validation: {'accuracy': 0.8560924369747899, 'f1_weighted': 0.8708568291854455, 'macro': 0.7782689116775019, 'micro': 0.8560924369747899, 'binary': 0.6469072164948454, 'accuracy_majority': 0.8765625, 'macro_majority': 0.8150958714740765, 'binary_majority': 0.7084870848708487, 'run_time_millis': 2395.9871510000994, 'loss_mean': 0.10313566774129868}
Epoch 4 **** Loss 0.02341529168188572 **** Metrics validation: {'accuracy': 0.8702731092436975, 'f1_weighted': 0.8823307201523077, 'macro': 0.7939082401558326, 'micro': 0.8702731092436975, 'binary': 0.6684563758389261, 'accuracy_majority': 0.890625, 'macro_majority': 0.8310708898944192, 'binary_majority': 0.7307692307692307, 'run_time_millis': 2451.4061879999645, 'loss_mean': 0.12521550059318542}
Epoch 5 **** Loss 0.004296555649489164 **** Metrics validation: {'accuracy': 0.8912815126050421, 'f1_weighted': 0.8995402397448086, 'macro': 0.8186408833830068, 'micro': 0.8912815126050421, 'binary': 0.703862660944206, 'accuracy_majority': 0.9109375, 'macro_majority': 0.8561372375036972, 'binary_majority': 0.7673469387755103, 'run_time_millis': 2397.5399099999777, 'loss_mean': 0.14354275166988373}
Epoch 6 **** Loss 0.0518171489238739 **** Metrics validation: {'accuracy': 0.8876050420168067, 'f1_weighted': 0.8962794684689689, 'macro': 0.8131288949061003, 'micro': 0.8876050420168067, 'binary': 0.6951566951566951, 'accuracy_majority': 0.903125, 'macro_majority': 0.8440030821971662, 'binary_majority': 0.7479674796747967, 'run_time_millis': 3467.619309999918, 'loss_mean': 0.13428449630737305}
Epoch 7 **** Loss 0.07093220949172974 **** Metrics validation: {'accuracy': 0.895483193277311, 'f1_weighted': 0.9027178252150055, 'macro': 0.8224791800878477, 'micro': 0.895483193277311, 'binary': 0.7086383601756955, 'accuracy_majority': 0.9109375, 'macro_majority': 0.853375616461481, 'binary_majority': 0.7615062761506276, 'run_time_millis': 1685.2687839996179, 'loss_mean': 0.16062037646770477}
Epoch 8 **** Loss 0.0006431495421566069 **** Metrics validation: {'accuracy': 0.898109243697479, 'f1_weighted': 0.9048462903490988, 'macro': 0.825538249941433, 'micro': 0.898109243697479, 'binary': 0.7130177514792899, 'accuracy_majority': 0.9140625, 'macro_majority': 0.8575999935272725, 'binary_majority': 0.7679324894514767, 'run_time_millis': 2654.369561999829, 'loss_mean': 0.15370158851146698}
Epoch 9 **** Loss 0.0413627065718174 **** Metrics validation: {'accuracy': 0.898109243697479, 'f1_weighted': 0.9048462903490988, 'macro': 0.825538249941433, 'micro': 0.898109243697479, 'binary': 0.7130177514792899, 'accuracy_majority': 0.9140625, 'macro_majority': 0.8575999935272725, 'binary_majority': 0.7679324894514767, 'run_time_millis': 2192.9917229999774, 'loss_mean': 0.15868161618709564}
Evaluating
{'accuracy': 0.898109243697479, 'f1_weighted': 0.9048462903490988, 'macro': 0.825538249941433, 'micro': 0.898109243697479, 'binary': 0.7130177514792899, 'accuracy_majority': 0.9140625, 'macro_majority': 0.8575999935272725, 'binary_majority': 0.7679324894514767, 'run_time_millis': 3465.8082850000937, 'loss_mean': 0.15370158851146698}
