______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2175: Loss: 1.83 | Accuracy: 0.57
[Training] Itteration/Batch:  25/2175: Loss: 1.92 | Accuracy: 0.63
[Training] Itteration/Batch:  50/2175: Loss: 3.12 | Accuracy: 0.69
[Training] Itteration/Batch:  75/2175: Loss: 3.80 | Accuracy: 0.70
[Training] Itteration/Batch: 100/2175: Loss: 1.90 | Accuracy: 0.73
[Training] Itteration/Batch: 125/2175: Loss: 1.58 | Accuracy: 0.71
[Training] Itteration/Batch: 150/2175: Loss: 2.78 | Accuracy: 0.77
[Training] Itteration/Batch: 175/2175: Loss: 1.87 | Accuracy: 0.90
[Training] Itteration/Batch: 200/2175: Loss: 1.74 | Accuracy: 0.87
[Training] Itteration/Batch: 225/2175: Loss: 1.63 | Accuracy: 0.87
[Training] Itteration/Batch: 250/2175: Loss: 1.52 | Accuracy: 0.96
[Training] Itteration/Batch: 275/2175: Loss: 2.89 | Accuracy: 0.92
[Training] Itteration/Batch: 300/2175: Loss: 1.77 | Accuracy: 0.98
[Training] Itteration/Batch: 325/2175: Loss: 2.11 | Accuracy: 0.93
[Training] Itteration/Batch: 350/2175: Loss: 1.61 | Accuracy: 0.94
[Training] Itteration/Batch: 375/2175: Loss: 1.89 | Accuracy: 0.95
[Training] Itteration/Batch: 400/2175: Loss: 1.79 | Accuracy: 0.92
[Training] Itteration/Batch: 425/2175: Loss: 2.19 | Accuracy: 0.95
[Training] Itteration/Batch: 450/2175: Loss: 4.23 | Accuracy: 0.92
[Training] Itteration/Batch: 475/2175: Loss: 1.82 | Accuracy: 0.93
[Training] Itteration/Batch: 500/2175: Loss: 1.60 | Accuracy: 0.98
[Training] Itteration/Batch: 525/2175: Loss: 2.08 | Accuracy: 0.96
[Training] Itteration/Batch: 550/2175: Loss: 1.50 | Accuracy: 0.98
[Training] Itteration/Batch: 575/2175: Loss: 1.57 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2175: Loss: 1.51 | Accuracy: 0.96
[Training] Itteration/Batch: 625/2175: Loss: 1.45 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2175: Loss: 2.65 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2175: Loss: 1.51 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2175: Loss: 1.52 | Accuracy: 0.98
[Training] Itteration/Batch: 725/2175: Loss: 1.44 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2175: Loss: 2.71 | Accuracy: 0.96
[Training] Itteration/Batch: 775/2175: Loss: 1.47 | Accuracy: 0.98
[Training] Itteration/Batch: 800/2175: Loss: 3.81 | Accuracy: 0.92
[Training] Itteration/Batch: 825/2175: Loss: 1.45 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2175: Loss: 1.40 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2175: Loss: 1.90 | Accuracy: 0.98
[Training] Itteration/Batch: 900/2175: Loss: 1.83 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2175: Loss: 1.41 | Accuracy: 0.98
[Training] Itteration/Batch: 950/2175: Loss: 1.29 | Accuracy: 1.00
[Training] Itteration/Batch: 975/2175: Loss: 3.51 | Accuracy: 0.96
[Training] Itteration/Batch: 1000/2175: Loss: 1.35 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2175: Loss: 1.29 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2175: Loss: 4.20 | Accuracy: 0.94
[Training] Itteration/Batch: 1075/2175: Loss: 1.37 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2175: Loss: 5.07 | Accuracy: 0.93
[Training] Itteration/Batch: 1125/2175: Loss: 1.20 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2175: Loss: 1.59 | Accuracy: 0.98
[Training] Itteration/Batch: 1175/2175: Loss: 1.28 | Accuracy: 1.00
[Training] Itteration/Batch: 1200/2175: Loss: 1.20 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2175: Loss: 1.64 | Accuracy: 0.98
[Training] Itteration/Batch: 1250/2175: Loss: 1.62 | Accuracy: 0.98
[Training] Itteration/Batch: 1275/2175: Loss: 3.15 | Accuracy: 0.96
[Training] Itteration/Batch: 1300/2175: Loss: 1.95 | Accuracy: 0.96
