______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2175: Loss: 1.95 | Accuracy: 0.50
[Training] Itteration/Batch:  25/2175: Loss: 3.39 | Accuracy: 0.58
[Training] Itteration/Batch:  50/2175: Loss: 2.69 | Accuracy: 0.72
[Training] Itteration/Batch:  75/2175: Loss: 1.60 | Accuracy: 0.77
[Training] Itteration/Batch: 100/2175: Loss: 2.41 | Accuracy: 0.73
[Training] Itteration/Batch: 125/2175: Loss: 1.54 | Accuracy: 0.81
[Training] Itteration/Batch: 150/2175: Loss: 6.36 | Accuracy: 0.82
[Training] Itteration/Batch: 175/2175: Loss: 2.67 | Accuracy: 0.85
[Training] Itteration/Batch: 200/2175: Loss: 2.16 | Accuracy: 0.91
[Training] Itteration/Batch: 225/2175: Loss: 2.05 | Accuracy: 0.91
[Training] Itteration/Batch: 250/2175: Loss: 1.57 | Accuracy: 0.90
[Training] Itteration/Batch: 275/2175: Loss: 1.39 | Accuracy: 0.98
[Training] Itteration/Batch: 300/2175: Loss: 1.62 | Accuracy: 0.96
[Training] Itteration/Batch: 325/2175: Loss: 2.32 | Accuracy: 0.95
[Training] Itteration/Batch: 350/2175: Loss: 1.58 | Accuracy: 0.96
[Training] Itteration/Batch: 375/2175: Loss: 4.13 | Accuracy: 0.85
[Training] Itteration/Batch: 400/2175: Loss: 1.98 | Accuracy: 0.94
[Training] Itteration/Batch: 425/2175: Loss: 1.39 | Accuracy: 0.98
[Training] Itteration/Batch: 450/2175: Loss: 2.13 | Accuracy: 0.92
[Training] Itteration/Batch: 475/2175: Loss: 2.55 | Accuracy: 0.93
[Training] Itteration/Batch: 500/2175: Loss: 3.52 | Accuracy: 0.93
[Training] Itteration/Batch: 525/2175: Loss: 1.84 | Accuracy: 0.96
[Training] Itteration/Batch: 550/2175: Loss: 1.42 | Accuracy: 0.96
[Training] Itteration/Batch: 575/2175: Loss: 1.57 | Accuracy: 0.96
[Training] Itteration/Batch: 600/2175: Loss: 1.79 | Accuracy: 0.91
[Training] Itteration/Batch: 625/2175: Loss: 1.00 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2175: Loss: 1.20 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2175: Loss: 1.38 | Accuracy: 0.98
[Training] Itteration/Batch: 700/2175: Loss: 1.43 | Accuracy: 0.96
[Training] Itteration/Batch: 725/2175: Loss: 1.39 | Accuracy: 0.96
[Training] Itteration/Batch: 750/2175: Loss: 1.54 | Accuracy: 0.94
[Training] Itteration/Batch: 775/2175: Loss: 1.76 | Accuracy: 0.96
[Training] Itteration/Batch: 800/2175: Loss: 1.68 | Accuracy: 0.97
[Training] Itteration/Batch: 825/2175: Loss: 2.12 | Accuracy: 0.89
[Training] Itteration/Batch: 850/2175: Loss: 1.85 | Accuracy: 0.95
[Training] Itteration/Batch: 875/2175: Loss: 1.06 | Accuracy: 0.94
[Training] Itteration/Batch: 900/2175: Loss: 2.25 | Accuracy: 0.92
[Training] Itteration/Batch: 925/2175: Loss: 1.90 | Accuracy: 0.96
